,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa61170,taxa816,taxa838,taxa841,condition
0,0.00047113087449239993,0.049659285379431414,,0.006165713407464963,0.0013949169029088705,0.004244238468358705,0.11651479692036133,0.00350084450285389,,0.029042716068983874,0.04197450228743633,0.0009183042212148781,0.07221184626657459,,0.024732695914206057,0.0012194990724579183,0.060691828432428506,0.025856669420428826,,0.020147773279763217,0.0010537251620838417,,0.009844716644370602,,4.486960709451428e-05,0.4445491853120864,,0.08576074185499888,Control
1,0.00026143985758667125,0.08397615021533092,,,0.0016675794106192849,0.0025273361969990393,0.3496407444856913,0.010248341329004053,9.982478854203497e-05,0.019387616621256914,0.006774691408724886,0.00588372358086427,0.1787179616131989,,0.04920970357597664,,,0.024337409807039946,,,,0.019283242855009163,0.07493720515358739,,,0.11897914369538223,,0.05406788540518627,Control
2,,0.0932665054851116,0.04382133416783382,,,,0.22451837940998867,0.04554446919089503,0.006160995984927004,,0.016229587992505314,,0.02743883729579799,,0.002585324115402919,,0.05292817113860154,0.04105654272006248,0.0021924850427879274,,,,0.0018475641999740745,,,0.41479782745074906,,0.027611975805362485,Control
3,0.0023653536567970167,0.0195477910459927,,7.272328979275773e-05,0.04460816029181015,0.0003949473233753797,0.15544189269048153,0.010198709066085221,,0.03179599779919712,0.06423325963360708,0.004416761763087644,0.3202499337721354,,0.003567389399466102,,0.041769659486886865,0.04893347665722495,,0.0025054510627025048,0.0011992337945509752,0.018592072015161085,0.007857044607014042,0.008779522344262628,,0.12923094165834575,0.015955056752185517,0.06828462188983758,Control
4,,0.018078659317054987,,,,,0.05296990271899668,0.025489878754293135,,,0.028215230337418445,0.006629117605229733,0.24265897049856716,,0.017309124242112166,,0.04069156805338276,0.0065563734505086355,0.09850426983667711,,,0.07728422775949637,,,,0.3381765410726575,,0.047436136353605246,Control
5,,0.11706637076724154,,,,,0.07329952620497382,0.08422211492257013,,,0.0010975516334437543,,0.11462589692578762,,,,0.01468126199866753,0.02258813724966746,,,,0.007312252046882726,,,,0.484561617727966,,0.08054527052279953,Control
6,0.017028596584991,0.09875046503173172,4.221253881837318e-05,5.9740236597628466e-05,0.0,0.04255491318166129,0.08187392122497573,0.02596611574678144,,0.0817832153889681,0.0026180537916281,0.00832667889418339,0.41686415756699197,,0.02071963760900584,0.0004729557117435721,0.023902959654014937,0.001507089880719635,0.08246840230798881,0.00044447320285228225,0.007132604482971623,0.0019654391776471607,0.007777185568803737,0.0016503788100650464,,0.041264728560959946,0.010054179574477158,0.02477189527142151,Control
7,0.0017854505293829351,0.039754073596648475,0.0010187138713770667,0.0008469875190504004,0.0006308871612049924,0.0008704858103889302,0.15703887120922205,0.007476547866019456,0.0010883695207019948,0.0573517761351353,0.020933305974608418,0.013053720450898643,0.09890913378584328,0.000885382048648177,0.3170643332863367,0.0030925429850886554,0.021536918333366902,0.004657487227000209,,,0.0011654732891565457,3.5771952439458336e-05,0.01325670792295246,,0.00023896923066594157,0.1929839137411294,1.667959072690286e-05,0.044307496962006615,Control
8,0.0017916389882130074,0.01270273161717968,,,,0.005310346340266823,0.11488423393500771,0.006720380771964757,0.0001930404281491217,0.022951331878237485,0.0019469665906889384,0.001571964576354036,0.03125218219614429,0.000500562223252766,0.013405846405620802,0.0008979457365035084,0.00813992734070192,3.7936640662349124e-05,0.012014164803033855,0.005982910382687822,0.0003236364743230492,0.24260090027341238,0.010094951271000558,0.0011525352866711908,0.0002831259612853784,0.024352973247841976,0.44572195553422844,0.035165811096568106,Control
9,,0.02553143879369151,,,,,0.10679035628432372,0.012027939258116436,,0.00023781696833366853,,,0.005262656031227374,,,,,0.0038896814399352548,,,,0.22681354292219194,,0.11866570837379165,,0.47587258010645567,,0.02490827982193274,Control
10,0.003616926914429715,0.007440479700161761,,,0.0007165764707993548,0.004916157579144629,0.20270459422114095,0.020354545384629188,0.0013767538203995622,0.03664896930606009,0.04068509550678456,0.0027418176411323917,0.05221358859917399,,,,0.06141607938945387,0.0531982147114544,,0.0125806956062521,0.0033841523596623226,,0.018771986043781098,,0.000955606200827016,0.4632213639871102,,0.01305639655760273,Control
11,0.0039478045693494175,0.0030834641933284385,0.03810570724316016,0.0003022143571447119,0.0015660530987821576,0.03225281846279808,0.09740506488831174,0.006915332557093096,5.3396485852918026e-05,0.01596250152539619,0.12022889293602283,0.020603728952123226,0.2066931641648137,0.0009950276655970706,0.009053386367340757,0.004083855889467811,0.032599164162131725,0.1145658176909872,,0.025205823337848463,0.00227008210745933,0.010858992193750736,0.00373031751281607,0.021208279576197708,0.00019846913006518394,0.21393094810337024,,0.014179692828790995,Control
