taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,,,,372254587.6143705,47296580.753311604,,,,,,,7193211175.612829,558775211.8069786,,,27279605.972881995,,,698040265.9973618,,,,1773394354.9931586,,,,,,,1299887951.1957173,1062513995.6555474,,,,,,891525261.3745186,114915852.79515399,250083560.12696168,324812605.1072059,,,,,,9812045892.509304,12280483000.420393,,,575984814.2630156,,,,,,,,Control
,,,,1107838706.888084,,,32172222.80080507,,,,,5370710.266794718,,,469578233.6800855,50892415.81111176,,,56514136.76008213,,,98362515.24817024,,,59465042.828586034,1294353418.721048,,,,412970733.19065756,30332498.166810412,,505847746.7015259,,,,,,,,,73048700.17193261,,,,,,,6566332307.009033,,,3780083123.800586,672800461.407131,,,,,,,,Control
,,,,568958788.1215966,,,30201027.825545024,,,1377088424.6167347,,,,,7302807440.366658,762898134.246212,,,,248913341.34787676,,,,,,2041090799.8423774,,,,,,,402110716.4935507,,,,,,,,,37387079.43709632,89153266.04623438,,,,,,2634262239.4465594,31473925505.743202,,22119171144.678513,543492429.778906,,,,,,,,Control
7415307.981889876,,,,1279452888.1511364,18132689.218057916,,,,,,266850589.46638364,,,,3467338431.4447274,159996216.79995403,,46681266.02732804,67071568.37249571,,,130736976.39900231,,,312896565.313269,49696202.47688637,155768127.3504544,,,,,2020725.2632158762,5329976.937612036,,2665932431.0515347,,,,,13577981.65318945,,64088934.81346836,,1392613.5028912255,7968046.33097557,,,4400371.532331553,26034442839.243797,,,,708743364.300041,,,,,,,,Control
,,,,,,,,,,,146757278.07466516,,,,5950294276.047382,1552526967.571166,,,523598812.1323905,,,275638393.7438088,,,89596744.96434365,10175299811.353413,,,,,4406543439.976425,,1647128729.5334318,922334403.5970508,4603104107.531184,,,,,,,2796539751.780431,,,96907617.25098488,,,,37788186809.93581,,,,5938232879.152544,,,,,,,,Control
,,,,3203496295.536453,,,,,,,,,,,10633761369.37061,1258859997.591476,,,,,,,,,,486669189.9162029,,174449942.17799115,,,54234328.32905628,,,609907356.8734906,,,,,,21202780986.0418,348623373.18834126,1601180823.1311698,8387460922.39703,,,,,,42689796382.68296,,,,2132196683.4162967,,,,,,,,Control
,23098309.518448163,695703050.9224242,,6836835020.788193,79888595.33067012,,173864513.50086898,,0.0,,47181506.651068605,,,4929338009.240317,5613369406.944043,356147121.1368024,6222921.741287477,13205333.931314766,9109622438.488024,,,3540470075.4757733,168494181.03752166,,106490360.79007936,4011334553.9409404,10407469.116924886,,818289.7092874084,,2229614060.642756,8604291.793465205,934834743.6311271,1157639841.6611135,,590795370.2287511,32305293.732526246,411144029.50232255,,58216167.880501196,,1295318310.233315,,,,,,,3384828432.806281,8736590.129697302,,651691.804402547,2185622413.8763943,,,3420156.9885186297,,,,13695327.769211417,Control
,,,,,,,,,,,,,,,6626647097.680724,,,,,,,,,,,2742187243.8362164,,,,,,,,,,,,,,,,,,,,,,,30021305003.533566,,,51267332529.64172,7334472379.393792,,,,,,,,Control
,,35628079.38123758,,1145297930.3827057,,,56470796.107795365,,,,851674303.8761348,,,122534015.5434742,1450778230.7807693,204614711.18838948,,,4090758919.966823,49161975.912441,,9809172099.784513,84886818.13827729,39001877.22957857,370614596.5255951,13046276302.989084,9740793.022934774,,,,99452851.67853339,76461999.80188468,1155180642.2443855,2587735203.959068,,,1999765.4550395892,147021466.0832493,,13897982861.146751,,2563292909.413439,,77906991.61455846,11405113.95003224,,,,10486770046.227606,,,,981800977.2924528,,,,,,,,Control
,,20874174.05597749,19697892.654208783,7951912958.878159,643262018.7033026,,23747386.004560076,,,,,234774197.8120332,,36773256.2815234,12733728256.687979,925068189.284416,,154999178.81011274,805347810.8765302,,,2570271279.3729696,,,1246289428.475615,8158215361.776888,406761965.3919531,,,,7687037527.161846,15928007.178048413,2057374021.5984764,444200495.58103424,3613488257.979302,45084359.300577715,,,,,,1684656725.3019767,,,21423748.153525166,,,16631847.688942807,42290883804.39371,,,,2146771408.1328976,,,,,,,,Control
,,,,2183901797.898773,,,32220256.641307015,,,,,,,,5757345906.186437,1340140761.9279945,,44673065.76439759,93169886.48914103,2583680500.1033235,,1983154662.480616,91360431.01683453,,1775237986.5118113,14138846075.918074,,,,,1343981587.222985,,3902355316.2159843,714163055.3504853,6354355254.872398,104282674.34264612,,,,7307656628.256297,,521507258.5537749,,29898691.12966847,,,,,30773972538.56014,,,,1953085268.0045037,,,,,,867557082.4650733,,Control
,,,,4718105693.414623,7007326.564495476,,,,,,,,,,10667729198.483013,65154915.67893152,,222568557.33342803,948818459.5744401,,,656771598.2854958,24856177.247644328,,141488500.4338648,13456645171.15221,23110956.291958667,,,,4551470145.573833,,5342498154.4238,4230719688.1122108,,,,,,,,1442762264.8315508,1273376671.8484685,,,,,67428991.46967344,16256072133.668154,,,,1081336259.868663,,,,,,,,Control
,,,,,,,,,,,,,,,,,,,,,,,,,,14490466890.182005,,,,,,,,,,,,,,5153149716.754744,,354466569.0437444,,,,,,,1495974938.8479283,,,,248097463.8537994,,,,,,,,Control
,819462.2685043043,74215564.4203494,,2575003516.8705044,14659938.965227742,,25210515.67222066,,,,34055887.805781834,,,1397586873.4762344,11941071616.571877,392004237.23789,,66002865.36173641,4082054883.228486,12496799.594690643,,2148419176.9933033,,3464638.267573346,768908677.0870168,4933675020.313728,5368682.950274523,,,0.0,6718566273.899666,113206302.21072699,1670232816.0317585,752061496.9198254,,130963326.51427247,15509528.52301529,124540188.43908434,,6700309.136594019,,317403043.514715,1423815691.526229,10918129.636248525,48619419.44530318,,,22101379.418189626,17100912197.534937,,,5242148.335284889,3171162317.2073855,,,10201100.15130726,38689464.897545144,,,0.0,Control
,,,,4861328775.029912,,,,,,,598159515.2975811,,,,2468935248.10776,87032989.8644957,,18247745.950459644,,,,16716911.526747487,,,,914220056.9104582,,,,30619183.72187751,11246081.088297773,,402316261.8392533,,,,,,,49363483.95158528,,644019671.5704509,,,,,,,1816752373.9013276,,,,98139337.08526638,,,,,,,,Control
,,,,6605799663.351284,2957621793.0112486,,,,,,,,,134443765.85298118,15675261499.992994,1691716925.70887,,246521378.65881398,638850327.3794283,983960862.3355463,,1962173702.681837,66534236.124095015,,1175549840.664529,1636758077.4251,202697118.9830651,,,,8521618918.763943,,2983426180.0703745,3249263381.088787,848291674.6167578,,,,,67662682.15879545,,1162149544.0024614,,,,,,,29675397757.381073,3258432005.1207285,,,2401086314.272429,,,,,,,,Control
,,,,,,,435385825.23239845,138596611.9428692,,,,,,,8252734690.01178,752566404.837291,,174934848.31497478,31579085.511104647,,,523091425.44307643,,,474018418.0801932,1639551507.7302911,,,,,60776410.49030339,,1273206146.503488,1059865955.886882,,,,,,1017204036.0474961,59373575.38802486,219314257.85901955,228225101.3903152,,,,,,7398840762.802433,16971988530.080359,,,779246492.9974478,,,,,,,,Control
,,,,3963773216.728175,,,639917452.3473874,,,,,,,,3846562111.0146933,520508672.1498503,,,73813784.26789963,,,275562461.78081363,28434776.00254276,,143502204.14803955,135791444.5332217,,,,,360661601.5073753,,1732550448.7185473,,3855266413.885202,138982662.27296773,,,,,,341157915.4228359,,,,,,,37534606283.26535,,,,254449667.59738368,,,,,,,,Control
,,165367666.24506167,,292404045.2788819,,,,,,,23240079.407391515,,,234893793.0932144,7042512893.724969,731575319.8450916,,50746802.93788914,1427613033.8227065,,,1946541246.4796283,,,69164546.83772004,1691688236.8105278,,,,,,,2135457286.6672926,2113298141.1858263,,498287703.2192732,3901258.0073004095,196589148.61958387,,,,797580799.2232417,,,46647627.451193966,,399564942.05502146,,17186278506.404522,,,,512636720.4753927,15353829.074585222,,,,,,22193400.42982311,Control
,,,,2906709539.5892086,,,662972778.2138637,,,,,542503009.2074052,33463852915.949482,,8817534567.212402,1006519676.3493838,,179461389.2549877,173473422.64051333,,,464118158.101546,,,,2450237033.7750707,,,,,,,1479484463.0932183,717583372.0410684,1296513178.1531925,,,,,,,138374465.79013398,,,,,,,27963973241.194504,,,,1813254398.7904158,,,,,,,,Control
10497294.394546235,5865127.781618411,197025482.31068793,,2158829384.0738344,112413522.10929653,,55996986.41136409,,9033153.006726164,1768057753.6719615,55012329.92247925,11113774.97889153,,137115556.63479888,3279916451.166425,689036924.2305984,,15600383.67607116,8708387610.000929,45405507.48309843,,5504931875.753997,325356190.6185664,23075210.761257835,870753138.6967118,25003339411.101116,13887937.608445344,,,6397133401.4477215,522638539.83939826,78001918.38035579,3683617049.378872,1226325440.1785355,182974862.32581815,1821956993.6504838,9949311.652905975,195646963.22624916,867045692.9603018,255676760.12687203,,714535246.1775469,4387791996.847283,,18271799.54156743,,,,10241968685.863226,,,24051305.019804545,3913838298.7104864,,,,,,,0.0,Control
,,,,535530944.17435116,,,118898093.09140691,,,,,,,,2063179346.1620555,400250718.5185115,,,260524375.622305,291947696.9613797,,1492935729.3763232,,,106480630.47895817,4069618998.4717555,,,,,59851329.68264072,,265125589.97570783,102780918.0950774,1624406382.193215,,,,,,,318902282.73110324,,,,,,,15854156142.13923,,,,3154109820.9286466,,,,,,,,Control
,,,,27153008778.327545,,,920028380.3943578,,,,,,,,5405897349.367744,1875792643.9318256,,311137425.1729837,1141219928.494265,,,375254873.562307,,,421564595.865039,2094406969.2752876,,,,,1865539954.0253434,,2163879581.460714,5638112345.581668,3743781361.012359,253996944.30811837,,,,,,4734743582.693928,,,,,,,14551995245.57534,,,,1085958170.7602663,,,,,41251621.56578304,,,Control
,,,,2412192498.079902,,,,,,,,,,,22225531676.031487,919651824.8902543,,,662088857.9686502,18274185.59151441,,959044373.8307595,,,,7197143725.331702,,,,,,,769405043.3540062,838208039.1055162,3147117038.6204457,,,,,,,1712572859.7028146,,,,,,46825883.079609856,20030224906.945614,5627927042.598108,,,1281157809.8568256,,,,,,,,Control
,,,,,,,,,,,108666579.4406748,,,33086344.030201126,4237786496.295499,248105246.26343313,,,1135450199.1151013,,,652761487.9794046,6409675.594515317,,22164181.556768227,4855705564.739356,,,,,1390771034.1960394,,637665510.3316566,489794545.2341176,2348415452.545675,,,6243475.591330722,,,,572339501.5327609,,13703660.639937347,89199228.12426037,,,,12574190505.087772,,,,1855234190.2655313,,,,,,,,Control
,,,,237900916.9698901,,,,,,,,,,,173533639.51289773,2182913412.2661242,,,573423215.574022,,,,,,,658258130.2306497,,,,,,,586425042.4644032,,6577851829.7123995,,,,,,,1067501082.8952798,,,,,,,15435182767.47827,,,10561081212.355694,4173417522.0768356,,,,,,,,Control
,,73572089.99610725,,64980971.19630088,,,23639757.063154377,,,,,,,46934822.20899809,4572883681.729343,184759230.86734444,,24839633.990501635,1646161333.2992132,153680236.85463703,,1564875125.4574697,974788742.1545674,,412295164.9918254,1765450915.8216643,,,,3866221619.3542075,544473607.3083994,5999384.6367363,3918693328.18431,507085442.25225896,,234879180.91984618,,4350099.260237156,,,,855512249.1985964,287582138.7577646,,,,,,8653774191.358042,,,9231547655.791948,2249900134.440914,,,,,,,,Control
,,,,7316638412.516379,,,1061542791.0494304,,,,21764774.455111783,,,,6425143195.141782,1156259686.01268,,10258740.86933523,411732292.5908597,,,785330302.4402884,91767869.54840781,,289661978.2879782,335096307.54811597,,,,,974793099.174147,,3179871256.7413983,,7922909693.128939,391785278.06358486,,,,,,520343448.2791186,,,,,,,64935122400.87183,,,,569838730.5695305,,,,,,,,Control
,,,,507413673.2252356,,,,,,,,,,,844070056.3990874,94656647.49838144,,,5583721.852864818,,,194548354.6953625,11346902.167483784,,,908559736.4765964,,,,434620193.75313115,7306523.085704651,,2258007894.406165,,,,,,,41444649.8959654,,,,34625228.349307716,,,,,9086879210.92135,,,6739690715.792617,3167595671.499382,,,,,313024267.4531411,,,Control
,,179375176.60871878,,15136467.300742133,,,,,,177055323.50192824,62021617.34268428,,1347679615.3574646,49394496.10052497,913114854.7911274,632027900.7552292,8854488.838294525,13643492.52904526,551573787.1927489,,,1837065261.0983782,,23973729.50705554,578533466.2431983,546193335.8039798,,,,3349500384.723253,192203275.2239911,,2726717443.131223,733739678.1824088,,1493089615.9100792,,407295002.1402274,,,,290354882.0417397,5011560291.525455,,20028830.783379573,,,,14181480245.815567,,0.0,20365496594.397217,127023442.01810192,,,,142579090.69705126,,,54740494.22533184,Control
,,6918164.054862599,,328017865.76754737,25936113.015395813,,13640266.780235164,,,270499280.9197491,,,,19998255.607983384,687774844.9587827,201615363.1307191,,9938960.835153481,881098577.3666774,145271071.53679764,,52623275.779737584,864611790.5434756,,198987726.37093994,1357491300.3738484,21014869.909042813,,,1067289411.882649,204216028.49067414,,20056347.85375821,190968921.73095074,,62828838.528536245,,2955443.0037942035,,32211112.920608573,,230735138.68688163,,,,,,27174722.68423761,2033871766.2685125,,,465082370.2271193,339646688.5378292,,,,,,,,Control
,,,,4429943267.128615,578724326.9914554,,,,,161206737.77821285,,,,,3184177468.3157535,53913487.75858535,,,387008685.7725984,,,,,,,2053992089.7478867,27104600.267125588,,,2306559650.193391,19221330.418278255,,85561967.26155157,149839827.18188772,,,,,,,,2775819762.641428,117996609.99738546,,,,,585807008.5939881,630849113.0825988,7088228020.202965,,40949151173.126884,4327237171.38517,,,,,,,,Control
,,,,6128488882.300593,2925114136.5229344,,,,,,,,,68490787.02698328,15031428447.926676,1787906619.684297,,288589166.4427506,352595292.31086665,1114605150.1631846,,1361188261.722244,56949499.32594201,,,2277003277.3225007,207832709.05930102,,,,7519368693.764301,,3042179257.1181927,3096166112.7747564,636447484.5349952,,,,,,,645937711.2341589,,,,,,,27237601757.076595,3509503739.4388466,,,2250632493.012646,,,,,,,,Control
,,,,,,,,,,,,,,,,,,,,,,,,,,14819923153.540848,,,,,,,2564803859.5978103,709070597.3465843,,,,,,,,,,,,,,,31740308872.191372,,,,14668471056.044302,,,,,,,,Control
,,,,1109880553.2953742,,,12551404.932013031,,,,,11664413.550039466,,,418965133.6272556,35300031.576141514,,,47066178.904758595,,,57010655.76072029,,,57326984.228485055,1032613748.465677,,,,457767032.6128734,668406821.1578217,,479476067.20716196,,,,,,,,,65100080.74793081,,,,,,,6736477003.44859,,,3645614059.425867,748960898.707808,,,,,,,,Control
,310278026.0730983,757223408.2130272,,1967013864.9386988,11629454.184301019,,38736488.07927842,,,,1397164065.4767814,,,239859946.7128963,3298838329.641107,677302814.7978984,,4365135.588592449,239467280.842858,,,10395959797.88737,60280755.48204654,18448751.46063285,244977691.8857288,9651465308.294752,22447398.903856218,,,2642660938.651269,261594002.61951625,105345708.50010891,2080801889.6446311,975787775.9075131,,346514541.44646627,2997349.474625699,672558102.2016022,,798630024.2085663,,1178462264.7277822,894414318.7732425,6819297.276331831,49488988.48716056,,266508870.42616236,,23354915173.82641,2990805.0434583942,,211391671.13511944,168708891.06195614,22381954.59218317,4443668.762600109,,11420032.38694726,,,33487854.28309979,Control
,,,,1935543826.1656322,,,111734752.04561858,,,,,,,,4113549965.2174554,488355491.38549495,,,791046143.4419646,236715251.07857162,,2714502320.717516,,,,15765913209.219763,,,,,169632418.79517502,,1381444553.4216897,3026718329.6238937,,,,,,11877960753.347246,,4146201093.4468904,,29205786.390106298,,,,,23145820952.835247,,,,1696049139.6536527,,,,,,,,Control
,,,,1672591173.240635,,,,,,,,,,,2549147176.2468824,709610979.7488075,,,17581214.036904406,,,604341145.2658129,,,,2613665319.0089717,,,,1565211270.9254513,32520816.43656435,,6915030541.232575,,,,,,,148204077.2822331,,,,130042997.27617745,,,,,29463553651.154694,,,19741859067.51398,10478902895.024015,,,,,662287473.710855,345237701.3834086,,Control
,,,,13386993.317908904,,,,,,1792847859.869587,7359830191.173419,,,,2927314339.963384,3260707316.0986032,,,416829674.0893438,1460556932.5776963,47382300.00606492,,,,,8079584091.008478,,193125359.4077534,,,921655048.189951,,150911088.45119318,,,,,,226169423.93640465,,,266365205.43255228,129148523.92398599,,,,,159344662.23119298,393785252.7496332,14667458068.715477,,13093848325.583464,122223016.98222548,,,,,,530160896.98302746,,Control
,,,,4783834827.067859,,,720110580.4253154,,,,9574881.527165234,36774771.38999538,,,5160694937.6514015,1182291918.3230014,,11453726.204193885,96579842.72495347,,,211796379.38089502,6814425.117069295,,108626127.63497949,110447161.70656109,,,,,672763694.5641934,,2119820959.5089362,,4645515727.210146,98162408.04906608,,,,,,769582006.0366158,,,,,,,49740967559.19733,,,,446464079.5417733,,,,,,,,Control
,,,,416305475.19003654,,,27664125.83396221,,,,,,4504469568.466,5552347.380955054,15240877760.198408,554453849.5290009,,3933151.9709971175,597063952.8527522,,,658088097.5940038,,,395399480.55295545,5900359557.542113,,,,,41611025.30484104,,4003954448.302761,815689784.163243,73311656.0083083,,,,,,,568624680.2799804,,,,,,,20040528948.630817,,,,3010767544.607497,,,,,,,,Control
,,,,,,,,,,,,,,,20556233076.78506,964671963.0398214,,,241111547.9341622,,,322499051.7643453,,,,1095088451.2211456,,,,,,,728509077.9941192,1179020458.6573555,,,,,,,,,,,,,,,18966070871.19609,,,15379968307.018658,1586092220.2047524,,,,,,,,Control
,,,,28903700441.083557,,,,,,,4275674359.2979174,,,,15278817268.092768,2727580307.180647,,591477655.075803,,,,,,,,1961378161.6631815,,,,,,,3248811477.986114,,,,,,,,,2797924617.299457,,,,,,,9761439414.101358,,,,914084728.1506335,,,,,,,,Control
,,,,22307316.60853412,,,,,,,,,,,4922442478.059427,,,,219550370.3421349,,,29154094.638291486,,,,4435706926.704181,,,,,,,163844626.87457877,34517590.24985672,,,,,,,,,,,,,,,4022420661.3582063,8073457057.320391,,,415214085.71781117,,,,,,,,Control
,,11127784.756906599,76967141.43222415,142343279.70360938,627793620.7756371,463660.0190043697,,5100256.230533904,,,2719358193.6802993,467367994.2037593,,39874658.193007566,67230523.7224963,927316.059494577,,,795639176.2604566,,,18546321.18989154,,2318292.137993524,7418536.432984941,,176190091.08911124,,927316.059494577,,1256052727.7082791,,247593678.31658593,34310745.92198346,268458200.13864523,463660.0190043697,,19473673.056013577,1854632.118989154,9736816.635435978,3245608.1974881003,6602025971.428349,463660.0190043697,463660.0190043697,463660.0190043697,3245608.1974881003,,1226376990.5706744,851278696.8221141,,,4172944.14955349,36165370.08394428,2781952.1569978935,25037545.541896064,,463660.0190043697,566126651.2578902,9273160.59494577,,Control
,,,,2935919301.469404,95961228.77507767,,,,,,,,,,2789068375.382809,2152525324.4613624,,,168124688.93739533,1925938920.926572,,,99776993.3805364,,,10580030033.480457,,,,,587911306.0599489,,1132039338.7983637,,305418700.0029787,,,,,,,1407814098.7288427,62907605.46797556,,,,,10470598.105437668,7346957188.185587,,,,2346422177.642232,,,,,,,,Control
,,31051165.546658095,,2587598.4594091172,28463555.1125605,14231797.514094384,,1293797.2339231449,1940697.846666131,,789215793.7899507,2587598.4594091172,,49164478.50096957,27169769.85332583,,,,50458144.0133194,,,17466280.619995177,,,11644187.079996787,,5175180.9525669245,,,,,3881395.693332262,17466280.619995177,16172495.360760514,994282334.0459616,,,646900.6127429862,646900.6127429862,,,1293797.2339231449,40107622.44567246,,,646900.6127429862,,6469006.127429862,168840712.6599534,,2587598.4594091172,33791453258.902508,1940697.846666131,3881395.693332262,,,3234495.0805892763,1940697.846666131,1293797.2339231449,,Control
