,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,condition
0,,0.027256373435355568,,,,,,,0.049807897792024686,0.012379420397984195,,,,0.006484005113243405,,,,0.021276560142156783,,0.016096174824983947,0.00032315966063843166,,0.09737794107973184,,,,,,,0.009201160822967387,,0.0018477620984335959,,,0.3970555030377531,,0.20516245989133677,0.1557315817033903,,Control
1,,0.01625985955016493,,,,,,,0.014555314835751572,0.0072156821721016,,0.0041577023005792395,,0.008248569534171605,,,0.0025317163455627475,0.07217205250089906,,,0.011445730677125404,,0.022417102722892695,0.008125621067615543,0.18951699489498325,0.0004688474939004232,,,,0.015020354634681227,,,,,0.35179895049906357,,0.19821056372823834,0.07785493704226872,,Control
2,,0.03459585168719784,0.0033424712022038137,0.005891959978917454,0.029167979924248695,0.1592435067517268,,0.00015053156840994476,0.06292361762096943,0.008920874533562904,0.0009509288417367767,0.0042864930623941165,,0.006953603671913906,,,0.02190346050948537,0.1935061981525652,,,0.008817879249913993,,0.06194191208204763,0.04377330027056069,0.01898881587013087,0.0003926822155687224,,,,0.015454269636980223,,8.288377855770238e-05,,,0.30151513781815154,,,0.017195641572756264,,Control
3,0.0014207752408047624,0.04040736737207214,0.0018627761655973308,,0.0062927294196363495,,0.005203556341876147,0.0010478750115548337,0.10207522275334714,0.00611251967619475,0.003110951871720698,0.051668954295419976,,0.016167127490174456,,,0.011135663335729028,0.06335610409263838,0.002912173218904205,0.03667197250421428,0.25297044205064484,0.0003719870041987044,0.010475198684793576,0.00011648692875616821,,0.0006250518128379758,,,,0.01877245709186729,0.015131936159886632,,,1.877184827516648e-05,0.11860662556950995,,0.18631313086728069,0.047152143192064525,,Control
4,,0.03218423705387027,,0.00023970524027989038,,,,,0.11700579655564401,0.007256550207366277,0.002084077986177516,0.0008616123509239119,,,,,,0.0065251020509047705,,,0.0039444103546445765,,,0.005939259541911161,,,,,0.20667711227418298,0.023237314095010116,0.08815929693095423,,,,0.4782331993105028,,,0.027652326047627452,,Control
5,,0.0820319940955725,0.2016695777866548,0.0009775684254488917,,,0.043672928136617314,,0.11977485795331225,0.040961352903222975,,0.0005983278483209282,,,,,0.008429599803648779,0.059627179854511735,0.0009692951998234227,,,,0.027191845581980054,,0.029547263559127363,,,,0.008764410095010335,,,,,,0.3332679986832293,,,0.042515800073519364,,Control
6,,,,,0.025042555053980512,,,,0.0513269128408605,0.04821001183617538,,0.0026841939971133503,0.019424209272541938,,,,,0.16087532105573868,,,0.013848906014627406,,,,,,,,,,,,,,0.004605238866299343,0.30346949706004006,0.37051315400262286,,,Control
7,0.0007086486159090499,0.033599869087555134,0.002656715053974818,0.0013972140726627824,0.027708065247952638,,,0.0020484822338423547,0.07045087223604192,0.02065207573794984,0.001018078031042826,0.09025361098389416,0.01488055833307654,0.005390362421327679,0.08856481919312452,,0.020382918901228043,0.13905196862776767,0.002152617133166221,0.1093257052748577,0.020918469812036503,,0.002054432799518005,0.01956152831778571,,0.006435749298417682,,0.0003027350287486705,0.00329948240704632,0.023634903042970525,,,,0.0027835896149877746,0.20833567991057156,,0.04763980375884482,0.034791044823698554,,Control
8,0.0023838639418797577,0.026120253405845506,0.001360121233016355,0.0006775224970619973,0.021392203062816074,0.0006656088751717632,0.00013446853229150954,0.0016589977473930922,0.03968458530650538,0.008336841808649412,0.0001887532094261405,0.10536510796434946,0.0005493733642079159,0.06660564129679876,0.003936571462669547,0.0002791931390798291,0.010535474829314054,0.30252208267514885,0.0001680338670083424,0.07740062588989575,0.006323543305911974,0.0009437660471307025,0.044569066684789174,0.014837639088945647,0.0022138617373417247,0.022044344365416264,0.00012037937944740685,0.00236718487123343,0.003093501419689342,0.008645352817250429,0.05308906748041193,,0.0002210753835979055,,0.12392031506660851,,0.000291003164257974,0.04735457507943794,,Control
9,0.0025861408936364485,0.05333318074669958,0.0007799134955315748,,,,,0.008108831808884836,0.01924272739020548,0.01006950253651648,0.0025896854946419814,0.05259408079988886,0.001936769989422911,0.11216231598963437,0.0013435050554112286,,0.01058964741549975,0.17784782359472773,0.01900635314029369,,0.004675430000611698,0.0009419523986416279,0.030089409015763548,0.015752814514472708,0.054968963473595554,0.023077175483676004,,0.0005774661409584519,0.0011513876809113718,0.009850446194374576,,,,0.001041707598368754,0.3365163175200918,,,0.04916645162753899,,Control
