,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa906,taxa946234,condition
0,,0.0006548923722346757,0.06943102983556346,6.442141414743539e-05,0.009103133051576673,,,0.01784707858274297,0.009761311033276066,0.1245210784168197,0.003171434535815548,0.0018245693416729923,0.07973317565537055,,0.07646774922022513,0.0038445151033013225,,0.0031388131275587425,0.10627573702967527,0.0008912215673037738,,6.99365443203488e-05,0.002382653577893762,0.023217641939208944,0.02189248523617254,0.052182753577764675,0.01820485798481133,0.0006114753900223785,0.0042227122213289794,,0.0012915965492182537,0.009371731625317075,,,0.00010220592299165068,,0.324733211445045,0.0003921609582526941,0.0004478989759576701,0.03414651776441029,,,,,Control
1,,,0.013183532414293826,6.839745077721048e-05,,,0.0012206861534696514,,,0.14194656095991404,0.004239625641340435,0.00044676848977209105,0.0006164917331568482,0.0005128284348020865,0.008751621517573777,,,0.0020305810795373932,0.02746345665471625,,,0.00116153709499664,,,,0.044099485057646964,,,1.92081994010294e-05,,6.036862668894952e-05,0.012139988544189226,,,,,0.7217679104771886,,,0.020201639343595864,,,,6.931212693916429e-05,Control
2,0.0003442690582595106,0.0013508597581174536,0.026605454246154396,0.0026751981985826847,0.00025037749691600767,,0.000392027752882288,9.14528194904249e-05,0.004086213589076062,0.0868168728419675,0.007025608821742196,0.00023808217340673946,0.08300572901106985,,0.11415649000014223,0.024641149297743956,0.00028726346744381234,0.009543406556557471,0.20704207032925045,0.0013240335977335958,,0.02932038361409348,0.0016158697061519293,0.029450551460501524,0.011322773581109507,0.08112078478712832,,0.00019794454707483075,0.0023585682146580575,7.19428846658009e-05,0.0003534143402085531,0.00836661199820346,,0.0014780807914530224,0.00041600871443755484,5.7005590815698184e-05,0.10762371026120958,,,0.15635180477058547,,,,1.7985721166450225e-05,Control
3,,0.0004174058335633651,0.04236509502190737,0.03325408701721544,,0.018538032719218174,0.00043770426585464697,0.005289029583471017,0.0004174058335633651,0.21886758858642852,0.011113958386977348,0.0028320949744069734,0.016446366853669837,,0.08532430557981235,,,0.008844655479448455,0.04695903209656118,0.005721994113866786,,0.0614606648839079,0.00017650362697952217,0.020089368742454417,0.05684684152787226,,0.0011577319046946358,,,,9.871014281750279e-05,0.0394818933347264,0.008880615646299507,,,0.001306827496194559,0.29345247791824225,0.00019268055017612753,,0.02002692787967007,,,,,Control
4,,0.0019061783722117466,0.08710951310948971,,,0.011104068197481162,,,0.030928698952384565,0.035274735549840515,0.015510736002330909,,0.04063282283456843,0.005600299044385382,0.08253712696153954,0.051280017665491874,,0.023182931762028458,0.18787743187494235,0.00024388146588518846,,0.007467448033524358,0.000766186445241358,0.025376717031963595,0.03385110227743755,,0.006698757028941435,,0.0031104539889490485,0.012716378273615592,0.00853188575369078,0.007824765166254735,,,0.0009128075233623208,0.00015653495884800282,0.2845815987520615,,0.012217866608004318,0.01033495976634131,,0.0029545451699364376,0.009309551429247656,,Control
5,,0.000996895274224931,0.0714009390641352,0.00011380137508802011,0.010337196814468094,,,0.018742752468768144,0.005826415684930993,0.13856569947824338,0.0023391311992672814,0.0023592909816466056,0.06548362542551753,,0.07170572157288767,0.0029550185153882956,,0.002025998484795528,0.09248258415486435,0.0008443250868689794,,0.000103781128224924,0.0018866693379372395,0.023569887106411558,0.023743929251331296,0.05331475134220611,0.014528165064958038,0.0003039474881805821,0.0023880395470514413,,0.0014660575469934666,0.008746482624951583,,,0.0004957636424169934,,0.3458989217140778,0.0005159234247963175,0.00048001754020355654,0.03637826765916417,,,,,Control
6,,,0.06432635959573083,,0.008614379137834109,,,,,0.05749238658745213,0.018044293277144397,,,,0.0009245291412717737,,,,0.005375696126764836,,,0.010325728683455944,,0.03220443175430012,,0.08479642968361366,,,,,,0.008717913459866295,,,,,0.6982712599237243,,,0.010906592628841591,,,,,Control
7,,0.007881687263250177,0.1056294172845777,0.00019290913878139028,0.00023449312768799915,,0.001383326889505459,,0.009172819406618791,0.0719505446691152,0.03205750274555751,0.00024331704728525522,0.019649550426367735,0.005648119937149351,0.08752557415317755,0.04034113476011718,,0.011988968274864892,0.17043857111734353,0.0002479825679918503,0.04592687871390662,0.05208962586986605,0.0003579265776863966,0.031191338683941805,0.05232533608991228,0.0035312920530765858,8.479076762420731e-05,,0.0005955638606331882,0.0004500198994600572,0.0022097326007519194,0.015843499773417972,0.004188927623980127,0.0001306345797846639,5.385633685221781e-05,0.000257719306857788,0.06868569441813045,0.13587720511779222,0.014392117136214135,0.00614479504367536,0.00016055476692478494,0.000916571970119571,,0.0,Control
8,,0.004527915672451803,0.006822131851546847,,,,0.0010978871703195099,,0.00804565247925208,0.1898976797780019,0.01979539635669107,0.00047074212470403574,0.04645810763097008,,0.05305912868648329,,,0.0013509941194546223,0.054049067174134525,,,,,0.05961558002074332,0.05490345646366249,,0.013986407870603876,0.00023000429545799787,0.0051404426672892805,,,0.022210645907262683,,,0.0013460873611515181,,0.44385206696171275,,,0.012280900463749996,,,,0.0008597049443563386,Control
9,,0.0015163923052716442,0.026493958239612717,0.0011536788027546156,0.0006445281718922021,0.003066372986835097,0.0076998280541383185,0.0013245903882150678,0.004466742028879245,0.050992070583105474,0.004729202420452126,0.00028058582634010715,0.06001648902545885,0.0008533290842671942,0.04711486600029922,0.00032533619353376645,7.854355065797889e-05,0.007467371913338302,0.19627900184766786,0.0019922617706010157,,0.00767514878985074,5.22258289903119e-05,0.0020908764241650752,0.008065511260656757,0.0,4.2907102641060176e-05,7.014645658502679e-05,0.0002932838710357908,,0.0016035377571750867,0.004557778817060397,0.003191714976411846,2.2221578217446436e-05,1.96614885610586e-05,0.005777507932949818,0.05340500628604415,0.011540884170996376,0.46464296016817946,0.019069391025329223,0.0002907237813794029,0.001093363090450118,,,Control
10,,,0.07816198861662481,,0.0010427135488911493,,,0.000618891214409356,,0.02678305776502345,0.0032518183385862845,,0.00503800575252094,,0.007735285496880156,,,,0.07535601327473895,,0.02476902185525588,0.0028948623985126506,,0.032418839028456437,,,,,,,,0.0164441054759555,,,,,0.43988937382386795,,0.24797879983368873,0.03761722357658793,,,,,Control
11,,,0.008020743562224219,2.1593447733110686e-05,,,0.003968916435699958,,,0.18356467690854758,0.0013950182082673771,,0.0027097739787343236,,0.01580650559652256,,,0.001832794804290536,0.009808619920994459,,,0.004480640404620468,,0.02476839754107669,,,,,,,0.1835860666445096,0.011980798535882761,,,,,0.4897485616166484,,,0.05830689239424787,,,,,Control
12,,,0.36824470582496455,,0.012477275835426092,,,,,0.07331390400929612,0.02543919592824782,0.00421959535089943,0.015477039774147723,,0.0050891457978914775,,,0.005717190748836899,0.02840400798949833,,,0.025300150608837748,,0.029346184300269945,0.07646316616536311,0.050772556264900834,0.0034446654070924656,,,,,0.0642118253634342,,,,,0.19735180186183532,,,0.014727588769058029,,,,,Control
13,,,,0.0007501139803584119,0.003556700607484505,,,,,0.09284028784661323,0.011616138797271044,7.639764563814627e-05,0.00691768359052505,,0.0071772712896826215,,,0.001073777124244752,0.0305223997075531,,,0.0029492161026521482,,0.048317300780816815,0.000742823344820363,0.04998634289399211,0.0010020003039476226,,,,,0.006616303093283171,0.010204322628079009,,,,0.6183167462817759,,0.06632065241946415,0.0410135215617979,,,,,Control
