,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,6.506495397870674e-05,,0.0007856441172008328,0.011544266009044431,0.0017538146862952025,,,,,0.008461484435642095,,0.0007718608870745023,0.22573181097556588,0.0064905838748571905,5.0268251048969686e-05,0.038490278211459686,,0.031504916913979365,0.009962539004767677,5.42207949822556e-05,0.005467381732537837,0.03865435945833121,0.00022995697909296818,0.046904230772622006,0.013857923071941468,0.001528012945696202,0.051665221961185406,0.019011533624544608,,,0.0003000892970887081,0.0025526339499403216,4.094430125762854e-05,2.6350292888572817e-05,0.0422588768309273,0.06282669929238317,7.043635983676195e-05,0.0010239115732817354,8.817213389637827e-05,0.008069473155284402,0.30756467248663555,0.00010266479498509333,,0.06050098190312558,0.00020918078662313195,,0.0009323949791341153,,,0.00044714420086301265,Control
1,,,,,,,6.850862301620158e-05,,,,,,0.17974899291817445,0.006702393170379424,,,,,,,,0.006324176926153885,0.0016240394731281509,,0.0025492099161975364,,0.07786724549021214,0.0045936247861765814,0.04534946542498503,,,,,,0.00895740111525147,,,,,,0.6587114237419471,,,0.007503518414378053,,,,,,,Control
2,,,,0.07361376883956483,,,0.011884316492856073,,,,,,0.07143696639158216,0.009666699625730774,,0.0013708430213259849,,0.005117646811070155,0.0005280804206512537,,0.002665071260772449,0.002521869809824864,,,0.006698077390155562,,0.032176303047964656,,0.07159861957010283,0.0025811359565405647,,,,,0.006335861955405785,,,,,,0.6970791918063098,,,0.004725547600142239,,,,,,,Control
3,,,,0.03512539821429738,,,,,,,,,0.10491906570467296,0.007446624189784526,0.00031255440315934726,0.0021583652472643984,,,,,,0.011454735691134112,,,0.0024730944822548744,,,0.008042320984672719,,,,,,0.2423653305293883,0.017637989713873946,0.10958874033636778,,,,,0.4347923796792413,,,0.023683400823888437,,,,,,,Control
4,,6.961455557144264e-05,0.003101095049136612,0.017552407024737822,0.0019241422568369157,7.84432236978501e-05,0.0,,0.004069204174721981,0.020778524132859886,0.013436928451560191,0.015369189023915644,0.022148489876612765,0.00883698939981395,0.00021016289298608992,0.07899120999535124,0.0012746770153540688,0.00048222794180101375,0.018513006708468553,0.00024963820219496926,0.0019612835503342156,0.16059753237711077,0.0002478115812032988,0.011216061762520805,0.04732998243095042,1.4612967933364053e-05,0.006919950669055752,0.002990685958084528,,0.0,,0.0008931161859828961,0.004691168622385789,6.088736638901689e-05,0.0049988527805382875,0.0031017039228005013,,,,0.00016023525254709616,0.010321118955546237,0.38563825334035706,0.01998049371738784,0.07269565926861486,,0.000218484166392589,2.405050972366167e-05,0.007859645690326246,0.050992458998193775,,Control
5,,0.00012325896708985574,0.0031115324196300084,0.022850114473487514,0.0006163957020344587,,,,,0.006699155121309215,,0.006813840428658777,0.20193086886678202,0.014208268921613143,0.0004830500764266114,0.009992751727188968,,0.20912366505596175,0.0011636977932206758,0.0006557336702546255,0.021810179980282597,0.09345833796479068,0.0,0.0,0.005668197754185306,0.007780747514193439,0.02791845864560787,0.08014072099031617,,0.030633686252065993,0.0004595481620796913,0.0028595676898505815,,,0.021089589095757283,2.40062472728197e-05,0.0,0.0024845457261516587,0.0002748614446152675,,0.21970053517792762,5.0534159175137265e-05,1.58360538732466e-05,0.00762601817252745,2.7334844583756884e-05,,,,,0.00020496090108558662,Control
6,,,,0.016259859550164932,,,,,,,,,0.014555314835751568,0.0072156821721016,,0.00415770230057924,,0.008248569534171609,,,0.002531716345562748,0.07217205250089907,,,0.011445730677125406,,0.02241710272289269,0.008125621067615545,0.18951699489498328,0.0004688474939004233,,,,,0.01502035463468123,,,,,,0.3517989504990636,,0.1982105637282384,0.07785493704226873,,,,,,,Control
7,,,0.00012023678621622703,0.005563658172689483,0.0019729675727024405,0.00015849303688720082,,2.732640098725851e-05,,0.007542100442512617,0.006235891012854186,0.008738993607554195,0.00030605555779894756,0.0,,0.0038694226440629336,,0.007886406698551382,,0.0011477097298538425,0.0014920270907549207,,6.0118171010867227e-05,,0.0,0.0011914295727831964,0.004088032963572017,0.003863959051804554,0.011395143414662724,0.000366173950907061,,0.0008853762359567114,0.003410336531148934,,9.290994103447596e-05,0.004454204693506614,2.732640098725851e-05,0.0,0.0,0.0,0.038989393680929615,8.744457199812574e-05,0.8761292171080265,0.0003169871842606331,,,0.0035305799802825494,0.00012023678621622703,0.005929841007486395,,Control
8,,,0.0008605847405773387,7.171543192357175e-05,0.0007888689767746247,0.0003944350415192158,,5.378654628608367e-05,,0.02187315861421379,7.171543192357175e-05,0.001362596193460142,0.000753011648005171,,,0.0013984502034381746,,0.0004840789165747529,,,0.000322719277716502,,0.0001434304213416208,,,0.00010757309257216733,0.0004840789165747529,0.00044822158780529934,0.02755658892159254,,,1.7928885637488112e-05,1.7928885637488112e-05,,3.585766064859555e-05,0.0011115849356997062,,,1.7928885637488112e-05,0.0001792888563748811,0.0046794295268892784,,0.9365319634410204,5.378654628608367e-05,,,8.96442069346792e-05,5.378654628608367e-05,3.585766064859555e-05,,Control
9,,,,0.027945715741867338,,,,,,,,,0.09748367832163994,0.035473251120886964,,0.0019954905168940848,,,,,,0.004596239141129491,,,,,,0.004510907003327546,,,,,,0.25396634252320116,0.007453899541393154,0.11752137295443155,,,,,0.42938440134623396,,,0.01966870178899488,,,,,,,Control
