,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,0.009293422456591916,,2.4854125981927418e-05,0.09212222208414375,0.00027258712154162667,,,0.07538084654163425,0.0035709114988017993,,0.0013297967730655634,0.10426305849418549,0.03325896291814919,0.0058392041102662395,0.0011643046659176076,0.009071553917338611,,0.025930632942648697,,0.00042029741497893514,0.0012960517402283121,0.07247816751943598,0.0003961505202241358,,0.01418049126907895,0.0003291656197118679,0.06575613677164908,0.0676548505504229,0.036119511165817124,,,9.618344688941015e-05,,,0.03831798995186079,0.017925987847948924,0.00014973095408624563,6.870246206386439e-05,,1.929730919735015e-05,0.29710076620420817,,,0.026168161601931264,,,,,,Control
1,,,,0.01652664491446454,,0.0001150877718015948,,0.05051831914207074,,,,0.17259690651019635,0.010068646891807373,,,0.005712687159444705,0.014913576340243609,0.01815024105573304,0.02017654218891832,,0.0011308446778089207,0.19560730621329853,,,0.002387100275689385,,0.0303190864688363,0.02942056373179561,,,,,,0.012592196701559928,0.0013433379971477444,0.0037878799493491155,,,0.0001223446384072016,,0.14875861075772215,0.1924848093851114,0.010046978501379365,0.06322028872721407,,,,,,Control
2,0.0008450641737859066,,0.0009698313394844319,0.01515113037747237,0.00012567054823375164,,,0.10528521944717606,,,0.0,0.0049915900104762255,0.00023096480150627997,,0.00010499312576078609,,,0.030423213638827863,5.5708589672310034e-05,0.00013791640037793512,0.014130609240177996,0.06163969751942196,3.0012375336974236e-05,,0.004318570021732372,0.005607195020314564,0.06639299529227284,,0.05477238423830348,,,0.01027728122408735,2.5595838498088398e-05,0.015181945759507324,0.06481890141255903,,0.00046544275731621906,,,,0.5404305340486383,5.229581120589825e-05,0.0,0.0031765941213686404,,4.396461671436358e-05,,,0.0003146782497706162,Control
3,,,0.0020588497386852325,0.05506931070566543,0.0019497562350570415,,,,,,0.005461436758415211,0.01847585778930139,0.011307677891792768,,0.002906166164644804,0.040270035183411816,0.0014032795263182276,0.10318570186834483,0.0010388608014325663,,0.010296267074621876,0.1838008560156489,0.0223360118260991,,0.0041943979628074925,0.000445658568013038,0.02895670582427105,0.014251587784797369,0.05432684918282305,0.017768617018324183,,0.0001810487932552967,,0.0008398484155354397,0.009250140100884749,,,,,0.0008549862745032738,0.3572020029203958,,,0.05216808957495011,,,,,,Control
4,,,,0.06023997784298919,0.00031072627504606973,,,,,,,0.04421948341429216,0.04734065476869589,,0.008402409373350872,0.0066735094310413435,0.00706093460174426,0.02862682973732089,,,0.006359658759457347,0.1413507229853589,0.027271446361771257,,0.006710296680600803,,0.03758114864104877,0.013119240275769318,0.03668565627848492,0.001867482046814345,,,,,0.007271881761546862,,,,,0.0011690282401100758,0.44972160618977225,,,0.06801730633478453,,,,,,Control
5,,,,0.4045343495029271,,,,0.049775705700630016,,,,0.2054518755629679,0.007242430119306626,,0.0015184819582416422,,,0.001391093925781469,,,,0.07607661056056134,,0.0025479682906581693,0.00093584003634556,,0.033478654666098,,,,,,,0.004107770898385671,0.05359194799661295,,,,,,0.15118062854729472,,,0.00816664223418883,,,,,,Control
6,,,0.005633442921124959,0.07655810500307839,,,,0.0005931422454900668,,,0.022875713762590188,0.033925905507691936,0.035317013202847414,,,0.10410873737963117,,0.05710764686709027,,,0.0036230367756240273,0.1915368581166728,,,0.034570857158953285,0.0006477684733226831,0.015638593681465716,0.009815920678290752,0.25006438450425944,0.00044747230460308963,3.0482038735327385e-05,0.00043479660532701295,0.014595464111674918,,0.012819256600417696,,,,,,0.03242624956238657,,0.015765048871862763,0.03101763733013557,0.00012444317463894378,0.0015928122749057374,0.013375880759898113,0.03535333008728125,,Control
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555829999999999,,0.444417,,,,,,Control
8,,,0.00050165078347695,0.05414594679641043,0.0031123077946788947,0.003376503630853016,,0.023333187536755763,,,3.938580531430598e-05,0.12358540179636587,0.013074221720939963,,0.0011733860577980474,0.008318800316661877,,0.0012264532481162703,,0.0002490633951849403,0.009124343682195524,0.07891972198596497,0.0006132784474861803,,0.039868074135694063,4.9854137779424155e-05,0.04647825602970768,0.05403463007296947,,,,,,0.0001951670300179952,0.010705061884428366,0.007808339550417252,0.00020107490081514105,,,0.0017854207430111442,0.22203022217947369,,0.2853646700619995,0.010643806592479012,4.1769683004382394e-05,,,,,Control
9,,,,0.07121840720905093,,0.0008053939361670224,,,0.0007484777993406296,,,0.02688400062913751,0.002265119445347146,,,0.0030201252603811253,,0.0036582387944060616,,,0.0036785368432025703,0.0662603792899518,,0.029373826614679174,0.04289008310775979,,0.030766843963492888,,,,,,,,0.004177318042272573,,,,,,0.43226377916212505,,0.2339304223687353,0.04805904753395026,,,,,,Control
