,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.054800942477199875,0.006383504711292131,,,,,,,,0.29703846010801793,0.004510384928198986,0.0015410004355680654,0.003851563487248982,,0.0007943569714174215,,,,0.060630428778787375,,,0.08924946965603248,,0.014709407551381356,0.004463609022603389,0.027291188554925596,,,,,,0.018595558122500574,,,,,0.01537823007682396,0.3243862172971049,,,0.07637567782089703,,,,,,,Control
1,,,,0.026993283855187674,0.0002855111103310832,,,,0.0037522824957452786,,,0.0013886934466268166,0.15784700595164783,0.021541828944683872,0.002482055788641129,0.003860406900865173,0.02556739979192059,0.006022372663141706,0.005137841901643982,,,0.09167581023049096,,,0.01558506220078399,,0.11435278872689729,0.004431115717454528,,,,,,0.056116461789200864,0.010744327360165108,,,,,,0.36036662844181655,0.0709569803810095,,0.020892142301746065,,,,,,,Control
2,,0.00011550724480547494,,0.1293885104428318,,0.0002241441702173157,,,0.0002942428977804897,,,,0.2619599110422457,0.0340009959816146,0.037604371154835205,,,0.00036337548667893374,,,0.006150868134632067,0.046292104725566705,,0.006650683870518955,0.024545718916125534,,0.0049993381950146605,0.012627217650537554,,,,,,0.00044012983615469083,0.12363032400104217,,7.772048814048687e-05,0.0009911509212722587,,,0.26566344259037666,,,0.043980242249608795,,,,,,,Control
3,,0.0008967023544218856,,0.041537156295087925,0.0017500010952789804,,,0.006342225674134025,,0.004804352098671696,,0.0005601715196695293,0.10846012843190386,0.005091468021266956,0.003036622766866252,0.04261562401711448,,0.01333774705290992,,,0.009796073317873091,0.06291649256825194,0.0038909403718915348,0.03306142905276912,0.27184009212162263,0.00020132755963386503,0.01099935190050262,,,0.0005164622468542823,,,,,0.015566002988736151,0.013480897468540275,,,,4.4931909817072105e-05,0.11721522822913971,,0.18463245137394346,0.047406119563098814,,,,,,,Control
4,,0.0013903244606945809,,0.004542578523094461,0.00013624515595139777,0.0005384400513263881,,0.004204380613823673,0.0017918149867256572,,,0.0015928809591658983,0.06430187740592445,0.010687899176169618,8.452432126970022e-05,0.023789571469741103,0.0005719479072583049,0.03370920494008434,0.0001660299167797683,,0.00770288252085336,0.18764801818641402,0.00023012752707595764,,0.08794343068925159,0.0002141282805499072,0.005283575072892167,0.014555691867794304,,0.0015421663664040778,,0.0008436332256251983,3.8136568763352844e-05,0.0002099020644864222,0.009983731080639425,0.020498154149822187,,0.0003116331225860257,,0.00010173105809960346,0.05174216701039891,0.00026433975235178866,0.429646181191165,0.032272693975267386,,0.00018041917623401495,0.00024723363971387315,,0.0010180149503399493,1.4288635262258846e-05,Control
5,,,,,,0.010028331263661941,,,,,,,0.19378110282215866,0.015053092997011396,,0.0007348973915712481,,0.018804815993424186,,,,0.047774256234022976,,,,,0.03501825743444578,0.028623535277284402,,,,,,0.02401719400768865,0.00673711182613314,0.008750270677664382,,,,,0.264331051539036,0.330829372433584,,0.015516710102313145,,,,,,,Control
6,,,,0.04917652273067767,0.0019758252459507603,,,0.017889068300234713,,0.004943152497794349,,,0.15353195279077125,0.009241256471293258,0.008315403758760175,0.010232654437101524,,0.0037332703544021434,,,0.0028547558803455795,0.05603193198275431,0.004414732908294908,0.018695170875434885,0.2636334126812378,,0.012152818237810663,,,,,,,,0.03067861185557571,0.008030333927055416,,,,,0.14056543705158722,,0.1508185873853478,0.05308510062756977,,,,,,,Control
7,,,,0.08833294286053725,0.004923591950943325,0.0007204015389612927,,,,,,,0.08823355922599983,0.01535866587907473,0.00030282411526756946,0.01867269988676289,0.03385523761100436,0.005749608073315838,0.006305201014564636,,0.001729088312484579,0.32729720546096974,0.0016297046779471767,,0.019875792265149305,,0.03140865553569961,0.0017876592318984705,0.011562875674292518,,,,,,0.05247746681188932,0.005865607571516755,,,,0.0020979604858146223,0.2267753842626171,,,0.05480545316029574,,,,0.00023241439299342268,,,Control
8,,0.006044134333597278,,0.0015749871429620982,0.0012188676010808077,,4.612207247287778e-05,,0.0021407988506216284,,,0.0026261010114203157,0.1299928163851724,0.0045992481694027,0.00020928400584485022,0.02158206871780639,,0.018533828295279223,,,0.00438680092407409,0.03658908906866067,0.0004838736010318284,,0.005942298430216899,0.0016203949355515469,0.021708190137223377,0.013831825862646023,,0.027559468902294677,0.00011142766181500562,0.0009797879200986119,,0.00015948849397147785,0.009602574672859817,,,0.0003812213777846713,7.255042815977013e-05,0.0009611146031460969,0.5645770238610298,,,0.12228369564330091,6.387702957526879e-05,,1.918351686925006e-05,,6.408110954196294e-05,3.3775234487881736e-05,Control
9,,0.001704434975001369,,0.030428596244974394,0.0026950089216433875,0.0006494062440383373,,0.02606845141280677,,,,0.0033829584789189134,0.06447216659953077,0.017637506508907556,0.0007042521911657646,0.09108832173237187,0.012410515004523174,0.005341433835004605,0.09864615802520907,,0.02002762378746462,0.14797393349194754,0.0014628105071447103,0.11266199662783798,0.01722616190545185,,0.012775434888953694,0.015710124918122452,,0.006951615833938565,,0.0002455111885192318,,0.00409422836016988,0.01691436053674317,,,,,0.003439099999600532,0.2064269733231689,,0.04633510852101966,0.0325258059358214,,,,,,,Control
