taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
26378541.51867433,6811533.8141293395,,,5184620190.981962,8352897.156893027,,0.0,,,,3156665977.3769507,,,982439151.4598501,32230184.38880712,338287719.9938598,,57676524.125330955,4849396738.2324,,,8624038659.410204,10355746.530424282,149862973.63146085,,5925240662.319606,18311765.700857196,,,,,,10651097.590115527,,377957059.1986402,,,665084437.8216072,,57058132.84410242,,3931048766.725549,,,310635477.030267,10051165.750117686,,,49618331947.68611,5297859.633211709,,,6597727336.074725,,217415298.8152178,,,,,253983451.89324012,Control
,,,,5340930031.632719,5478486.692492634,,12420342.11753756,,38486597.666125216,,4423452712.649904,130084334.26932009,,,18851390394.375946,1921906178.842971,,,334864496.28085613,154998186.94102284,,695155024.2898083,,,360674662.3012471,24747760320.558044,,,,,7579243968.617229,2524311.0636527,1131641332.9918425,464253730.40221393,2010805829.3455226,28005219.11921944,,,175174383.34108752,104941830.23315607,,421029476.4644506,403350152.96430326,71759944.2225329,,,,46077822.96624022,13016756336.598402,3333105816.0797715,,,1627348345.0893521,,,,,105408279.01665711,1135555844.3514197,,Control
,,,,5656241732.801439,,,676764210.3184378,,,,,,,,5184170563.7554865,449660215.0752683,,,,,,273470593.50442845,,,263374014.31855968,,,,,,543187330.6448799,,2498868830.283081,,7196936568.790714,,,,,,,158499034.10842022,,,,,,,62773194256.101234,,,,604414022.3745714,,,,,,,,Control
,1299281.0468816527,453413488.6206863,,3018007392.274764,,,420103838.2201519,,,,6797945227.507837,,,98033424.74279648,8712453648.458458,446249644.492332,,60959418.980406314,8815328229.978678,337563895.0021565,,5341602460.102799,602964296.7908655,178962615.43006873,740100741.5336483,19942540199.99295,6505304.419660877,,,,767625921.5199834,60478862.976765156,2786948946.3758926,1568152130.9188812,2678654.761036832,1005607.9335453889,59135086.00362042,102011360.55071495,,26510672.86753728,,1130899562.7169418,3867701600.1943545,,36709139.167032994,73747548.18841271,,,11003931556.70981,,0.0,,2612596108.9066777,,76426202.94944954,11034989.713241434,400018377.105002,,,0.0,Control
,,,,557737040.6825835,,,,,,,,,,,1851365523.8937523,219170801.1863891,,,,,,,,,,84730372.29774581,,30372188.85914377,,,9442337.682051254,,,106186457.83581059,,,,,,3691459340.1818213,60696236.40450775,278769747.64577806,1460278771.1091018,,,,,,7432404630.838669,,,,371220990.6466216,,,,,,,,Control
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34174860800.531044,,,27336849961.913166,,,,,,,,Control
,,14252066.217465276,,675747540.2950053,53430823.147258475,,28100227.724314127,,,557253865.7471274,,,,41198280.48287533,1416880628.3467307,415346540.35526264,,20475190.64770353,1815145632.4482524,299272019.9471615,,108408879.15423281,1781181306.7031364,,409933362.4082181,2796559282.077532,43292601.20459013,,,2198716198.5063953,420704154.69132274,,41317955.95268761,393413873.4502024,,129433294.72589624,,6088489.526699441,,66357910.948945016,,475336006.66062593,,,,,,55982475.12861304,4189966421.84537,,,958113263.0692221,699704004.8770695,,,,,,,,Control
,,,,708712548.2613016,,,,,,,,,,,1736902607.5742157,267577084.53609976,,,,1378908413.9106872,,762060319.1070988,,,169657814.1599956,4934494171.922243,,,,,352238345.5546746,,1292534368.964575,116720776.1646847,1929365874.2897756,,,,,1450451370.6229186,,,,,,,,,11998819790.181742,,,,469705146.69269127,,,,,,,,Control
,3199027.8787412965,117445418.97394052,,759628106.1182418,29798501.500214893,,10523754.180443658,,,,377461115.6772759,,,776912526.2691236,397501373.44662,148815231.39696285,,324721474.7040724,3916746302.246607,,,638854731.1898423,12779995.505500492,,630546928.3107939,5970578606.431646,11958079.022801219,,,3167504964.228359,91885427.96293953,369878533.22413844,4942240216.503867,860731891.494985,,1648780580.3042107,,485204696.953472,,45374624.64783939,,286454010.2301621,,5068484.976645529,35318234.74187179,,,,47996054747.366135,,,0.0,5393577119.567289,,3803378.233667234,,1192584.7003871833,,,14383538.447237315,Control
,,,,,,,,,,,,,,,4333798198.589678,3044662520.02131,,,,,,,,,,12355986342.487597,,,,,,,,,,,,,,,,,,,,,,,379534524.7516752,14238573089.546196,,22161212265.19018,2879507806.0879455,,,,,,,,Control
1529880636.2555695,,,,987779052.2363759,226020701.05932698,,293772056.98899186,,,,3869436787.6981,91474847.69976485,,50391798.06103642,3838804942.535282,559857083.3360015,,29563628.130750455,60026373.300075635,1711848726.81482,312628768.45854974,96362249.95073295,818707929.4735615,,268118350.65901586,10334937919.407896,4421346.171339912,,,,304648073.64367783,4858531.520371658,3262376059.836927,,,,,,,1357806957.5107257,,663329781.7936282,,45537390.93074997,3002555.9820293435,,183259024.65592006,23991577.125638314,7628513145.496282,,,,178421115.08597443,,,,,,,,Control
,,20630209.89083044,,1496592100.8904521,2054460.7360163096,,163458032.30929762,,,,40294334.07841512,,,136954877.3680396,3364913191.203855,102432599.64319412,,,921129088.4792172,12687517.938195959,,1343314655.2640924,,14610517.644973129,63024863.203833655,2038761843.3385658,,,,,708260052.5754322,47255654.16161324,1874249065.5621169,768383601.4362903,,687403607.4249808,,35393589.197709545,,,,211230358.88815305,,2057517.9692544288,1320724.7588676275,,,,13618720610.19478,,,,2476829736.7954717,,,2418271.4913525307,,,,,Control
,,72811176.93969902,,1439867363.7968292,152184649.5449217,,,,3013501.332808455,,66744522.94075568,,,199112002.5367481,6195775733.682752,137357883.11893275,1713504.0473205969,20216515.5202883,2333109943.0698195,,,460408624.6817128,39056563.32653063,,22997773.32932768,2882113807.593244,29707345.37577809,,,,3193263484.681906,,507225520.38784415,298478243.85277426,1466501730.8398094,15197789.616400534,,3591277.904136392,,,,368038011.4597063,,,6488657.47506031,,,307583889.3273788,4794809160.117243,,,,2653305788.633097,,,,,,,,Control
,,,,1544721048.72638,,,10757083.756143728,,,,4721872547.569155,,,,16132377491.695976,941101528.257299,,,533956416.78364587,1393949915.6540353,76904550.83211103,1696476177.914962,1885871546.8896952,,105698378.93248154,18283125507.700092,,,,,223118731.01664013,,2833880154.6813564,2749896563.8285503,,,,,,1176973995.3436122,,125559815.10390499,354047534.63826513,,,,11435372.341122596,,13904247256.842155,17991270348.952145,,939076215.8627142,5909106851.930615,,,,,,,,Control
,,8212126.510857591,,1580729948.695641,5513188.538029253,,,,,,1950964.4006819173,,,4852478.5492999125,4244126710.620823,115259610.91121303,,2318718.0736539084,403263718.30964214,257761042.63130888,,510333018.6058519,93253605.10735516,,66014900.85502296,2850655062.2685895,408268.908129922,23991252.326596484,,,1567765073.4451032,,978037776.712459,,,116602846.78452598,,4014124.837185798,,,,504109255.17428356,,,938083.5217336377,,,,6802383320.754622,9046117043.800852,,,1184447317.0593653,,,,,,,,Control
,,,,1483551074.6206214,7652365.020102821,,,,,,,,,,1089008736.1822743,1165874918.4536154,,206929084.33212197,164350858.72237697,173892114.36210296,,705002982.0807215,,,156621548.09227636,3481093859.7935786,671623480.0403898,,,,165256831.22718966,,925524136.1014855,323092134.2642699,903470531.4295381,45991135.73061472,,,,,,179087184.0951796,,,,,,28790068.721431278,11075451818.423874,,,,1675086072.7202823,,,,,,,,Control
,,9463218.080914842,,233234182.75953403,,,13505427.628886487,,,104260226.85221358,,10904808.670515087,,12212967.10027937,2412861595.2641916,58343865.96748714,,,363398562.83794,15240045.706753928,,30019619.64623083,12880127.899459157,,19941567.103326775,1261221705.304343,,3440456.6702800714,,78667415.33230509,25095711.316598058,7495747.802549357,147719866.20584267,20289537.24564407,,,,,249109993.4631534,,,65148906.11912095,162873573.45623216,,,,,,1151129708.1722403,4996092511.787165,,14184832790.968864,152790288.27960905,,,,,,262277916.21716067,,Control
,,,,,,,49632687.81400596,,,,,,,,1222512376.484688,209127265.52493513,,,,,,,,,,385970337.68079096,,,,,,,614083940.6237521,,791442273.7820511,,,,,,,,85978511.91167735,,,,,,8994093772.193233,,,711325371.0341673,413482527.1525766,,,,,,,,Control
,3686918.196819178,188460929.913712,,942837592.7202331,39726106.73207772,3014186.677494351,8824140.70802694,,,142828764.648341,19404372.784681026,1249358.535888963,,388358295.6559461,10683762836.446281,175443138.1761277,163735862.38528007,0.0,4880841908.161179,5879848.214358545,,832413519.0482008,59016901.46804157,,331176116.5133358,1797695881.5495439,205576268.178093,,,,1615123536.6231685,,730009802.9701971,158170537.99813834,,,,54106835.05426815,,39446529.9967739,,278781688.9628036,25721059.647951793,,4752804.500165005,,26647157.58364571,131296224.31705828,4862940260.328755,6819986144.228501,,46855925056.4337,2314825474.1318355,,,,,782316862.7909468,1271637306.9834864,,Control
,,97933444.66932087,,1853365297.7950146,,,,,,,,,,69138320.05521257,6308308811.637785,180936454.6125776,,,1825125561.3359308,276928542.48775876,,2512841198.666138,491273345.84897256,,40748478.68936541,5453161157.806812,,22901005.275199592,,,2687358166.766135,,1525215957.6226985,,,663683841.7573901,,81386880.44710433,,,,599343875.2217137,,,,,,,10179514357.06534,11979872608.785315,,,1885087468.091009,,,,,,,,Control
,,57233694.473356955,,787693844.4547564,75850361.77652484,,,,10627264.348864203,,5338905.097972801,1446874.8727050552,,309703882.4140613,5754960601.761569,74122325.6294295,2947454.707934097,23358499.58249165,3803859313.265131,,,774485582.7892983,3933098.7260213834,,39204622.64251034,1764031108.4481804,202009636.9762549,,,688225935.6294479,774510855.712839,,,,,379877313.7402565,,50953372.97349309,,5806454.183475746,,158695005.14293832,,,1029871.634283511,,,571828327.147313,10875065364.180763,,,,2117403443.625128,,,,,125382132.80085358,688279640.5919716,,Control
,,8484012.986293992,,272726531.525006,,,13447229.70885707,,,,202806774.31024158,,,29178675.841871157,345469684.6964621,48724317.9272604,,,974120761.0274208,11706801.189307716,,2335830191.3740077,20213856.03596644,9287405.85101095,88253397.44496876,3106672588.0157223,2319547.2767162644,,,,23682424.08287063,18207678.06021052,275079873.5302572,616210007.8580282,,,476198.44753777614,35009802.63817244,,3309487042.9460855,,610389633.9298971,,18551769.84165717,2715867.27498964,,,,2497184658.8880982,,,,233793468.128732,,,,,,,,Control
,,428426.62464462477,,73222891.98812401,874507093.1126528,,,,67688455.83523181,384699129.31418735,13867.219678357907,165699200.33817652,,6009209726.366028,6053434732.2986555,325062885.53517294,,73387889.5931559,1436051303.3670697,,,478569797466.04,,,253749488.6351359,1588191925882.3916,186035734.10852462,,,,1992069556.604451,62364888.34923167,16917442829.056818,2115086250.4866452,,128690828.94873908,96455326.53222486,10339936.576677784,,,,1195016214.199516,1999970318.5406013,,,,,22515835.32775344,8490529954.861091,83836.92753589619,,,66143833.88821046,,,,,,,,Treat
,,326401.0235091986,,19411447.50212624,8611200.260974227,,,,,,30529.693831553952,31130335.87167716,,24093874109.563576,1219489705.8578284,174137605.27747878,19922711.675017353,39118929.41521784,1812197566.8828533,,,168145771404.57822,284732701.4521813,8093887.326636061,621466797.7817714,4143929290089.429,97396749.36322522,,,,132752570.53042562,5901029.843910567,23965330339.26383,1026651009.1044964,,1050616789.7351185,,31496575.1172263,,,,187715925.30621323,3006512854.484748,21372.048089215277,9375724.686058063,,,28626175.030234892,5894162858.05652,,,510696194843.78625,320356034.4810574,,,9554266.318263268,,,,,Treat
,4182303.390821983,579132.8803144302,,107608421.11693095,1418256.3478777518,,,,,,1111417.286952725,,,,3257745183.3113112,247218299.93834034,,86982938.59113012,1018059604.1094441,,,169523064899.56622,3416237.9182456797,10569633.074329814,744015209.6494453,1914417686439.8784,,,,,23199361.13572293,134799917.21045375,89606959004.17415,1575365333.9179614,,,177028929.70528913,366137886.9470096,,,,495206116.094629,,8674.388138889848,18288950.47141626,,,,14388227902.946653,,,,165324921.15843436,,,,5993944.711103783,,,11128653.824588198,Treat
,,303557.53731164645,,120768542.87583375,9098130.623216372,,23938859.43589915,,,,6973.863506904189,,,3763071209.674147,5701847566.922389,228708180.1491288,,,1298570591.2976162,632595942.5577371,,80816718128.32072,,,656255527.6555002,2913515914922.7896,83254033.37151593,,,,167203725.90612635,,19699328694.958153,574553087.0251999,,323696346.7569594,,917315.2689824601,,2550004.123641182,,418817507.02832276,,,,,,,5180478304.934551,,,248182299040.7198,101898855.21047002,,,23529648.16349062,,,,,Treat
,,2287411.2276917268,,350504863.03993034,,,,,,,32521.928244745523,,,88465910694.79602,1906605808.724073,2023298534.2704153,,,5286808295.253895,,,235317767017.52768,,36318995.87756276,82605295.19528571,7739767621709.139,,,,,1927880422.6549985,29853862.258905042,24565124288.985565,515432911.21432495,13225656042.534554,33687029.83792754,,10367703.953289269,962690961.7265366,,,713828696.1330353,,,,,,,1735138292.9816709,,,23166248541.859562,159817908.86075783,,,7580916.3819107935,58816166.04190931,638734914.5640514,1688684753.2946045,,Treat
