,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa906,taxa946234,condition
0,,0.0766821402694372,0.03433297719485688,,,,,0.0015606643005972487,0.1819632235853729,0.019637966817718507,0.0028616954647607135,0.007415969740510138,0.011422118246161279,0.022777511697306855,0.0007723497361709794,,0.013646141628494353,0.018999987719362885,0.0023529700720873402,,0.09892155538362665,,0.034632522401928885,0.03771844183276229,0.009847228874233997,,,,,0.00078544908243173,0.01349058689164794,,,,,0.3444810816785175,0.03782487402113089,,0.0278725433608829,,,,Control
1,,,,,,,,,0.07296782703217296,0.05126274873725126,,,,,,,,0.20803679196320798,,,,,,,,,,,,,,,,,,0.006390193609806389,0.2397337602662397,0.37312662687337317,0.04848205151794847,,,,Control
2,,0.06032857149203295,6.188234523550882e-05,0.00014029419838033558,,0.049965189889437225,0.0014693699437139268,,0.21293622017056593,0.021708925903278206,,0.003782467956774098,0.0017507848158700636,0.007852136113472595,,,0.004074007152524693,0.2795387730084294,,,0.08561148693357898,2.8513401143573348e-05,0.012782475085124385,0.005243986384231099,0.02271309350876927,0.000316333457614571,,,0.001978685406169784,0.0011853723359469587,0.004755746044359622,0.004556048926930175,0.0008105657441031755,,0.0005204728802946471,0.1470310059476269,0.037649156855628904,,0.018381742579981382,,0.01282669151878181,,Control
3,,0.036139364868298066,,,,7.382351774567923e-05,,,0.2829171143926308,0.017968104869396984,0.00013989388065962046,0.014574919802602431,,,,0.000974088394729518,,0.027240428589904518,,,0.007847091606221088,,,,,0.017417406147218026,0.0017234476639014123,0.0016762545475343118,0.0004894600354645035,,0.02329463460336377,,,0.000708570932883186,,0.5500526259429775,,,0.016149147327133583,,,0.0006136228773350903,Control
4,,0.01940851912059,,,0.012498001857071851,,,,0.1481552008930716,0.01215820837114882,,0.010103833551855191,,0.017783690436778757,,,,0.017655175998176124,,,0.0026118894526879063,,0.09963515875518535,0.03437777610841246,0.06594570466967094,0.006706772197730107,,,,,0.006231367044224689,0.21534412170371928,,,,0.3182146341804294,,,0.013169945659247404,,,,Control
5,0.0028330957417105275,0.013936312561061386,,0.0003151161673004421,,0.036663226970607636,,0.0016856375482578849,0.11909112685561771,0.008758968172555092,,0.03091576440336701,0.005530909203721382,0.05714638814113502,0.09823304050992265,,0.0016654977803025948,0.24921945684673283,,,0.0021916746471344825,,0.019172347081437394,0.034164980300153754,,0.0025685324262978574,,0.001352619364997185,,0.020737044305963764,0.009627419378627131,0.008020204866195145,,,,0.10346958361029754,0.10095801214387322,0.01800841089602133,0.05299169641435844,0.0007429336623506872,,,Control
6,,0.007695321896300744,,,,,,,0.2895432535317901,0.013359543117597098,0.0001634762400937595,0.0021112430399961232,,0.005401926371861756,,,0.0030190503602564793,0.09231088381780263,,,,,0.07575273834522565,0.012400198819259464,,,,,,,0.007390118966494464,,,,,0.4323160493360182,,,0.058536196157303634,,,,Control
7,,0.005907040917096448,,,,,,,0.2625220596964621,0.004474966996604285,,,,,,,,0.13012164013426344,,,,,0.08093201856282606,0.011479156838272468,,,,,,,0.03583819732317895,,,,,0.41363848376019513,,,0.05508643577110116,,,,Control
8,0.0031744903448643527,0.042746067428436646,,,,0.000319064551201379,,,0.089831109843828,0.004912988269733134,0.0,0.027572730562506767,0.002333411955146794,0.03268594193509823,0.0012010357077659507,0.0006029916138527327,0.007082324308518457,0.052356877335431345,0.0008267406788724339,0.06442569592421288,0.06631403302439269,0.00015105081284723512,0.005013150306059641,0.00040963445703290954,,,0.00031300636352034024,0.001362284469876268,,0.1285335389347606,0.007241250765351043,0.0032517322377975987,0.00011682205244936568,0.00021345014596193518,,0.01912054904951074,7.43137688874098e-05,0.4315489412711209,0.005252650659050044,0.0010121212219122225,,,Control
9,,,,,,,,,0.1799383851940553,0.015432793863013968,,,,,,,,0.001885714971608485,,,0.0012843368880962743,,0.08258807005037459,0.0007666756792001917,0.033084135764154005,,,,,,0.00611601104045529,,,,,0.6678623023218769,,,0.011041574227165082,,,,Control
