,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,condition
0,,,0.0005594967732069756,,,0.022684468617552182,0.1320484711221139,,0.05191665099593524,0.06994908217731553,,0.0069176119045208165,0.017919085297685346,,,,,0.168306755084033,,,0.012997683487044265,,0.005810810531558098,,,,,,0.0004275526588237238,,0.010785527270172365,0.0026202840569767133,,,0.001391147655486375,0.0045984125376872485,0.24787205243874466,0.24037903194142798,0.00281587544971555,,Control
1,4.2947881987304616e-05,0.0031771327286608396,0.04278164842055374,,,,0.000319330134305606,,0.08990588350614383,0.004917077745266513,0.0,0.027595681565202715,0.0023353542417096696,0.03271314907512999,0.0012020354264446786,0.0006034935323016073,0.007088219497024722,0.05240045817811041,0.0008274288416754119,0.06447932261589992,0.06636923153102127,0.0001511765445953122,0.005017323154516878,0.0004099754287588111,,,0.00031326690390739835,0.0013634184088769739,,0.12864052774357385,0.007247278241137704,0.003254438916237988,0.00011691929284543866,0.0002136278176968516,,0.01913646462130326,7.437562621801457e-05,0.431908154185928,0.005257022862926023,0.000137635330039315,Control
2,,,,,,0.1841709631658074,,,,0.09641898071620386,,,,,,,,0.10844597831080434,,,,,,0.0224331955133609,,,,,,,,,,,,0.4627289074542185,,,0.12580197483960506,,Control
3,0.00010394694401085047,0.004888056587941053,0.04551254208117083,0.00026838509292693584,0.0006323524101307771,0.003416273949875743,0.00017402697397694887,0.007284038747830018,0.10174263634340154,0.013401403110329222,0.0020643516250712277,0.05269079772699961,0.0025212489383436504,0.002698846219524112,,0.0002677730402634763,0.001626019909257072,0.1973543411569305,0.00015668548184559987,0.04755689998590238,0.06871015409649908,3.1520712168157796e-05,0.004159203874538181,0.00107660063502504,,,,0.001624285760043937,,0.00010282484746117494,0.011073664822415981,0.009072354621681067,1.6627430690646347e-05,,,0.10613503228271774,0.20449393547618414,0.09293785074442942,0.015979164911265623,0.00022615345914823892,Control
4,,,0.03753905343017123,,,,9.15969496534059e-05,,0.27278737589986723,0.01629809078098564,0.00017792455214192795,0.016647549400409956,,,,,,0.02887400441571292,,,0.008389697596650758,,,,,0.01658476568950921,0.001461963553831594,0.0016333855073445173,0.0006528384795982648,,0.014479717554022857,,,0.0007551983511203698,,0.567182438588842,,,0.016444399250138266,,Control
5,4.7889479198869884e-05,,0.011457557898329621,0.007275446790070686,,,0.000511463696274371,0.005885738746454327,0.06640972067142267,0.0033394794880330578,4.8802626048000887e-05,0.07661474547502761,,0.0017179336054984429,,,0.009739421371309152,0.013762746388580308,0.0331989756115725,,0.0019372917708119107,0.0007427942313875561,1.6538104045372442e-05,0.023945957128567126,0.0598181194105901,0.01877866203085686,0.000208096020840852,4.454127408538959e-05,,0.0003356321974361475,0.006990139130097755,,0.00030864363500627585,0.0009133497706530229,0.007191234358428604,0.5794251578247502,0.0,0.00017745487101445646,0.06915646639360871,,Control
6,,,0.027021264555974568,,0.0015598790656691202,,,,0.05742743738051066,0.006817713322581819,,0.011043442586507253,0.0033046761005145367,0.03789595686459962,,,,0.22010088639367525,,,0.0023681625823036537,,0.019285731608240674,0.042254665389419056,,,,,,0.16582291527725568,0.05788326522693377,,0.0004077289648231457,,,0.323128488684637,,,0.02367778599635419,,Control
7,,,0.0947354349963722,0.0011434929169285475,,,,,0.08458236994385533,0.038571754597946616,,,0.08727111227800215,,,,,0.2806775263361821,,,0.009651652069687744,,0.01519328296524264,,0.002640009792423373,,,,,,0.020881841952332062,,,,,0.2629929356597922,,,0.1016585864912351,,Control
8,,,0.01652866710826525,,0.00011510185389628973,,0.05052450054382048,,0.17261802540009652,0.010069878887498671,,0.005713386161608728,0.014915401159605178,0.01815246191212188,0.020179010982720416,,0.0011309830475209144,0.19563124064669657,,,0.0023873923603444473,,0.030322796300385167,0.029424163620454188,,,,,,0.012593737477817848,0.0013435023674590904,0.0037883434328565705,,,,0.1487768128030879,0.19250836175102018,0.010048207845734892,0.06322802433698878,,Control
9,,,,,,,,,,,,,,,,,,0.6664687334125066,,,,,,,,,,,,0.23701190519523796,0.01630319347872261,,,,,0.06880527247789099,,,0.011410895435641824,,Control
