,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,0.0001383008673052428,,0.0016091547133407972,,0.011408916968521378,,,,,,0.0023598590577469446,,,0.004769470244357331,0.10318289998223999,0.006035888069972199,0.0,0.00017337863088774988,0.020613663864365448,,0.001748661692860911,0.0020290827828184895,,0.0014118548568581,0.028069045501889933,0.00044957832809327836,,0.08226177801243365,0.012040417222357746,0.0008064870343439447,0.007310849190442405,3.4072670070114326e-05,0.010790482930346117,0.005373531445305375,0.0,0.0002906730437839841,0.0034796337399037106,0.2178912072710877,0.009066747556592545,0.0010351458084132963,2.392122559494752e-05,0.0002542886586353665,,,1.236265020243086e-05,0.02187254348863737,0.011466709845483961,0.40032372051847154,0.03158405853342987,,,,8.161359320629155e-05,,,Control
1,,,,,,,,0.014628937683476739,0.0020695794810497567,,,,,,0.19873726632759742,0.008179613512483348,,0.0008860302431120786,0.00019801129186502935,,0.019432820150721536,,,,0.039913533730400186,,,,,,0.033547952671686435,0.03481434131925324,,,,,,0.02053945425196113,0.007607870968933915,0.007689003384667659,,,,,,0.25722088541170884,0.3400562785846169,,0.014478420986465745,,,,,,,Control
2,,3.927599759768563e-05,0.0037724190785385324,,0.06304921231885592,6.832808860422114e-05,,0.00013058256933251152,,,,0.0006335785282575112,,0.018983365096615412,0.24561973930657824,0.005547835887471028,3.8364956416296015e-05,6.346920230347651e-05,0.054934467289420676,,0.08026789064711964,0.0002878890133191184,0.00022958237771018305,0.00735139374622867,0.02770628072802718,0.0008256057639348558,,,0.007330338572258774,0.004582638369187698,0.0359222525553946,0.012715907902644518,0.07698885098170255,,0.00020579408019612085,0.0019263459646493752,,0.0008336026809714979,0.007262212937250418,,0.001991434795719767,0.00039792254267139745,,,0.0004668579920632117,0.2422296538438295,,0.0,0.09745296167846985,6.367165589934086e-05,,2.986190538999294e-05,,,5.041094537022538e-05,Control
3,,0.0,0.004500670720760768,,0.06124023382142286,0.0053167319331045276,,0.0017282776940013105,,,,0.0013219084092364235,1.359262969357279e-05,0.012783213766857001,0.022903178289086636,0.008598194113424754,,0.0031039525051367554,0.1112722872559632,0.006282312072077586,0.04530544300242865,0.0014804890889947725,0.00015183470798450197,0.0038075472925344343,0.06597751698499765,0.0011649387078121272,,,0.13032311291759957,0.0029131522586973452,0.01733382481597341,0.00686528485671304,,0.002355552382823225,,0.002844182248770697,,8.638871316359594e-05,0.0125222352767404,,,0.0013204988031941265,,,0.0,0.38248048979379773,5.6182869400100846e-05,0.0003171613595166983,0.08308006572388855,0.00010602251160986773,0.00038180186517057784,,,,6.17206074234083e-05,Control
4,,,0.0006548923722346755,,0.06943102983556344,6.442141414743538e-05,,0.009103133051576675,,,,,0.017847078582742967,0.009761311033276064,0.12452107841681967,0.0031714345358155476,,0.001824569341672992,0.07973317565537053,,0.07646774922022513,0.0038445151033013217,,0.0031388131275587416,0.10627573702967526,0.0008912215673037737,,,6.99365443203488e-05,0.002382653577893762,0.023217641939208947,0.021892485236172543,0.05218275357776468,0.01820485798481133,0.0006114753900223784,0.004222712221328979,,0.0012915965492182532,0.009371731625317075,,,0.00010220592299165067,,,,0.324733211445045,0.00039216095825269406,0.00044789897595767005,0.0341465177644103,,,,,,,Control
5,,,0.0008605538831282272,,7.171286046815695e-05,0.0007888406907928283,0.00039442089850848423,,3.585637492287147e-05,5.37846176955142e-05,,0.021872374322037768,7.171286046815695e-05,0.0013625473357001604,0.0007529846477371988,,,,0.0013984000600833692,,0.0004840615592596278,,,0.00032270770617308527,,0.00014342527844665782,,,,0.0001075692353910284,0.0004840615592596278,0.0004482055162039983,0.027555600842208566,,,1.7928242772642743e-05,1.7928242772642743e-05,,3.585637492287147e-05,0.001111545078293493,,,1.7928242772642743e-05,,0.00017928242772642742,0.004679261739509735,,0.9364983827998119,5.37846176955142e-05,,,8.964099261838568e-05,5.37846176955142e-05,3.585637492287147e-05,,Control
6,,,0.0006919988164288538,,0.0314525065705604,0.0027387751937412086,,0.0010365213979009018,,,0.024108563643584744,,,0.002105532984134134,0.0682433198643218,0.020679899385903797,,0.001341591607826549,0.08828428070889795,0.01667527269869517,0.004891883096504825,0.0953046930916682,,0.01854071584956832,0.15422185207786884,0.0019439259434681276,,0.11674526373752145,0.01933197852060991,,0.013314858934037006,0.019062246664876888,,0.006187376612444269,,0.000259816019034187,,0.002317246646416559,0.011816934666767233,,,0.00015232412971391231,,,0.002132326840745861,0.19552975093844424,,0.04709210177235033,0.033796441585964246,,,,,,,Control
7,,,0.004482159045913543,,0.006753191137561121,,,,,,,0.0010867925261460122,,0.007964347538440228,0.187978678223501,0.019595354963742723,,0.0004659850635849522,0.04598862753586189,,0.052522942301537166,,,0.001337341715600158,0.05350287701505654,,,,,,0.059013137743059794,0.05434863231612994,,0.01384506892177128,0.00022767999849427636,0.0050884961796814135,,,0.021986197330153508,,,0.0013324845422989467,,0.010105450244280402,,0.43936674198321024,,,0.01215679643515861,,,,,,0.0008510172388163839,Control
8,,,0.0020095455724751083,,0.03803013404602232,,,,,,,,,0.0014186839381015197,0.12944335905917165,0.003712726050776318,,,0.037450668700339515,0.005682435947467421,0.05156225150828853,0.010080684697238084,,0.0008361385143941799,0.11189615455338714,,0.0004699172372767879,,0.05514325288888218,,0.03129667280731555,,,0.013618462316220726,,0.0016700183049036996,,,0.012298238205636889,,,,,,,0.20887857131196844,0.24582102713825946,,0.038681057201874376,,,,,,,Control
9,,,0.004399458877088954,,0.00777914813644722,,,,,,,0.0006182815297253073,,0.006249139306747025,0.18735975762877996,0.01946290715853767,,0.0013500733108135477,0.0379803680931898,,0.05178598912893793,,,0.0018400609168307048,0.04500585271412023,,,,,,0.05681193143616289,0.05622240718688991,,0.013256498740350111,0.00010378948050580411,0.005230078495224672,,,0.02121892391066612,,,0.0012410184127601316,,0.010630067964389577,,0.4572255704877397,,,0.013638241512551944,,,,,,0.0005904355715408233,Control
10,,,,,0.009934201946359637,0.007598350138965237,,0.0008852743754058912,,,,,,,0.09749570949867184,0.027232332724490518,,,0.015147960223629159,,0.0009426815941750131,,,,0.15540735723982013,,,,0.0069981744912297975,,0.04554798861114196,0.005886330239971352,,,,,,,0.02947967748767249,,,,,,,0.473785957133836,,,0.123658004294631,,,,,,,Control
11,,,,,0.02794571574186733,,,,,,,,,,0.09748367832163994,0.035473251120886964,,,0.0019954905168940848,,,,,,0.004596239141129491,,,,,,,0.004510907003327546,,,,,,0.2539663425232011,0.007453899541393154,0.11752137295443153,,,,,,0.42938440134623396,,,0.01966870178899488,,,,,,,Control
12,,,,,0.00023835009684263574,,,,,,0.03192094377550478,0.13103885220176936,,,0.05211966868510368,0.058055598154955444,,,0.007421486724219748,0.026004635847420826,,,,,0.14385378440159718,,0.003438520287899653,,0.016409701922962726,,0.002686911966920146,,,,,,0.0040268567271165056,,0.004742526645279186,0.0022994381526421693,,,,,0.002837068397080108,0.0070111899587276365,0.2611482629513794,0.23313076673239888,0.002176132253322366,,,,,0.009439304116857639,,Control
13,,,0.0017865251987873067,,0.05631184611722566,9.680628113463088e-05,,0.0018393193415579864,,,,0.00022802576558399873,0.0060212894167758525,0.021688691627369753,0.01330637053747807,0.005134204855366004,,0.0006377164827908963,0.02776563444416498,,0.13041480776651876,0.0,,0.005416862857666276,0.11218500047943614,3.788515854530385e-05,,,0.012699799535431966,0.004938141501169282,0.06659710502245896,0.02444695582539455,,0.0015820883055051012,,0.0019939234656485257,,,0.0030451089698678192,,,0.0008209131793684573,,,,0.1623169705189133,,0.33540823504891837,0.0026520632145015806,,,0.00044012138363951374,,,0.00018758769878092493,Control
14,,0.0001026237023489649,0.004825831765611089,,0.044933168705712685,0.0002649685582729408,6.848294170490297e-05,0.0006243025818069022,,,0.003372784878966471,0.00017181161551259482,,0.00719131314026515,0.10044745545587484,0.013230803627178864,0.0,0.0020380724871795907,0.05202004535987785,0.002489153510556444,0.002664489983362673,,0.0002643642970226034,0.0016053207217296373,0.19484202596712014,0.00015469088008636904,,0.046951501992047916,0.06783547577516649,3.111945439237503e-05,0.004106257326667661,0.0010628955393434502,,,,0.0016036086481870146,,0.00010151589005667972,0.010932697381937424,0.008956863803542582,1.64157639674988e-05,,,0.002478780359092319,,0.10478393631892102,0.20189073345230568,0.09175475452893808,0.015775750593183126,,0.0002232745319996616,0.0009108231246752096,,0.009271885335385135,,Control
