,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,0.007753093539547226,,,0.0005952474959001591,,,,,,0.12981530719386453,,0.2596622006122633,0.009427571004049659,,,0.0041517544874090685,,0.006489338885036841,,,0.006179488211460603,0.09316856192504792,,,0.0010662898056479227,,0.07319180327284233,0.013073436443676412,0.0007165997327397838,,,,,,0.01717567188229954,,,,,,0.3267737575533107,,,0.05075987795490405,,,,,,,Control
1,6.506298238576838e-05,,0.0007856203106767546,3.0301918587764397e-05,0.011543916195635674,0.0017537615423453608,,,,,,0.008461228036429597,,,0.0007718374982087413,0.22572497086860707,0.0064903871977130285,,5.026672782451887e-05,0.03848911188218291,,0.03150396225455193,0.009962237120721832,5.421915198814031e-05,0.005467216060381691,0.03865318815707785,0.00022995001095530907,0.04690280948443972,0.013857503150284748,0.0015279666439723205,0.051663656405835735,0.019010957538600496,,,0.0003000802038072588,0.0025525566002341867,4.0943060566745207e-05,2.6349494424142955e-05,0.042257596305881974,0.06282479552285608,7.043422547992057e-05,0.001023880546796601,8.816946211155526e-05,0.008069228634765809,0.3075553526869695,0.00010266168404483388,,0.060499148607297486,0.00020917444804396563,,0.000932366725777366,,,0.0004471306515358412,Control
2,0.0007123185190646438,0.0001694389586692671,0.01075298284658064,,0.033039165350029494,0.00042047857456127113,0.00013201309332650803,0.00032517555133872633,,,,0.01675492592388458,,,0.04130977030846582,0.05069272106799103,0.007321051445942171,0.0002831481451751361,0.00033356058127890717,0.1561793631528858,0.0021872657368350173,0.035689550606365486,0.022913525902022152,0.0008491376661373532,0.00587023675336549,0.2067278003520281,0.00029071512341383615,,0.016612175901976136,5.480946399923185e-05,0.02368228998848899,0.09279497896226664,,0.015913559748911302,3.895971228303607e-05,0.0022998501022513497,3.8755199357665796e-05,2.484832043248757e-05,0.01852774621745675,,0.00017976686140046567,0.0008547617715850353,6.268321162598716e-05,,0.1936604469854948,,,0.04223222585834842,1.5031700014714706e-05,1.4111391850548499e-05,,,,3.8652942894980655e-05,Control
3,,,0.002212900074324924,,0.03587412943015332,,,,,,,,,,0.0016360729113643168,0.1278142154251699,0.00399546551184807,,,0.039261024307383645,0.005331054104127831,0.052754978922437544,0.010961667960204575,0.0005988113148526059,0.0008251248037221017,0.10830790345669968,,,0.05464479414769548,,0.034210319504719665,,,0.014350514701387932,,0.001836909439162712,,,0.009993543439502744,,,,,,0.21745510841320137,0.2390951158713763,,0.03884034626066526,,,,,,,Control
4,,,0.0009963427742041469,,0.01454151885664975,0.0022835966500925715,,0.0002599330551296214,,,,0.00031694476947288086,,,0.0035656034301476333,0.21084243738095654,0.013459910775153471,,,0.0626769633522646,,0.02537505635582737,,0.0007640578778887788,0.002907193808749815,0.11919585430994437,0.0018238703305387843,,0.11317985712561669,0.0001362226802892038,0.004380921398100795,0.0077799295355391864,0.08036401525532572,,,6.215790448751819e-05,,0.0010140012697971918,0.01410994522435573,,0.0016619166995282867,,,0.0028789402158009435,0.21868987282250568,0.025583325698136195,0.0009265160373447921,0.07022309440615188,,,,,,,Control
5,,,0.0013267975040622416,,0.013854306982625486,0.0017392635010379607,,0.0028730667858660177,,,,0.0003981701288842982,,,0.005082483131882403,0.20483864797330897,0.011334307868566608,,,0.07438673746141626,,0.027883385986424973,,0.0014587825960893754,0.004039589487100496,0.11725732763914815,0.0017064434095041348,,0.10951239008792965,0.0002057799604145399,0.0038630053136332245,0.008052298715184026,0.08158984147694438,,,0.0002332642701959339,,0.0007225453893811904,0.014537891097701186,,0.002003334360219633,,,0.0029926688372224133,0.21406048964354962,0.026208755917180613,0.0008306704762134877,0.06700775399831269,,,,,,,Control
6,,3.5847588539767605e-05,0.0019225786741286037,,0.0601609133804447,0.00017954002911911698,,0.003022978807731357,,,0.0,0.00014671330478213877,,,0.002220033102629934,0.013962937822659758,0.0038045770724664018,,0.00018457480279043267,0.04405114806433594,,0.06215327401765774,0.0026194920457121196,0.00018769636246664836,0.02480985422014225,0.08543034174130465,8.780645282774537e-05,,0.01004326582406708,0.0005693322067523765,0.031025886490222004,0.02394810235855986,,,7.733412359140874e-05,0.0020016246207682597,,,0.003985728229160341,,,0.0003851601858556491,3.3229506230683454e-05,0.00020471389747569535,0.6157024722651939,0.00012053248169129727,0.00017672055586318017,0.0057667290676515475,6.625762151451426e-05,,0.0008484600590901174,,,6.41430165725617e-05,Control
7,,,0.002393239099543789,,0.06287262855691725,,,,,,,0.00035519434755589826,0.0019080498705363476,,0.018140119066145103,0.26101888904791043,0.005494991968024592,,3.479029679873021e-05,0.06393977403806393,0.01870436768218918,0.01980349107087241,0.010513856850219857,,0.002706039283036564,0.19643393208059096,,0.07097085135606117,0.027673285364388782,,,0.022844725488933872,,,,0.0009522541716586576,0.0021123126610223053,0.018449065234723047,0.05757096231002571,,,,,,0.0832052654593392,,,0.0519019146954422,,,,,,,Control
8,,,0.00527192346065182,,0.0260411286791259,0.0010830638585387967,,0.00027869020464691617,,,,0.005308481296363135,0.008523241669370529,,0.026498152259638807,0.07829098497948914,0.007001382514052994,0.0016864200501399322,0.0004683656237252859,0.12270369195658754,,0.041432990196018864,0.0006963204386454198,0.0009728840101900157,0.004048096744388018,0.09586993673975398,0.0006086221402354528,,0.03622020738926014,,0.06608856677486166,0.0179482770423678,0.1367809904115177,0.00047910005747985474,0.0,0.00037833815572706355,,,0.007340631127994553,,,0.0002316004716669684,,0.0004376813461060944,0.27661116761879073,9.438200244583061e-05,,0.027905578300402925,,,,0.002699102479816227,,,Control
9,,,0.0011204177498366204,,0.014275439081469856,0.000870278443585292,,0.0010758114279373742,,,0.017187999260809522,,,,0.00017104147467488716,0.015974727534774472,0.008088815333974408,,,0.01565095239554661,0.002951198762027902,0.026920269284622825,0.0003297428784388718,0.001639813357438954,0.003960353577421958,0.17799136215265862,,,0.0025161606883574764,,0.019883394421741748,0.047270462290412235,,0.006418050651135978,,0.0007735808387424819,0.004569467569433888,0.0005043245373914768,0.0004227991508817436,0.01940071558250546,,3.884087893267692e-05,,,0.17483756370182302,,0.4148185640385451,0.0074843541555846245,,,,,0.012853498779293888,,Control
