,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,condition
0,,0.025707658418531943,,,,,0.06300396268038466,0.00970602299445176,,,0.05001817250480767,0.027642781866901053,,,0.006154124327500768,0.1789925844423494,,0.012777004007680903,,0.04688506240375313,0.0042338996979087145,0.06998532618379225,,,0.052613303489749304,,,,,,0.43524213215677937,,,0.017037964825409157,Control
1,,0.008020743562224217,2.159344773311069e-05,,0.003968916435699958,,0.18356467690854758,0.0013950182082673773,,0.0027097739787343236,,0.015806505596522556,,,0.0018327948042905363,0.009808619920994466,,0.0044806404046204675,,0.024768397541076695,,,,,0.18358606664450963,0.011980798535882757,,,,,0.4897485616166485,,,0.058306892394247876,Control
2,,,6.004980738971232e-05,,0.03555150178096482,,0.08009891030818601,0.006571422296663236,0.0008043066957975426,,,,,0.00045461735806522486,0.029789584838336047,0.028624448822869936,6.641551135328606e-05,0.0016877603108755184,0.008430313949092827,0.3632419214707662,0.08363516495501727,0.06856924119429515,,0.012254192320011577,0.0003624207456594652,0.011866096568365694,,0.0008049432661938998,0.0034805547371500045,,0.24526845181517512,,8.625528870642425e-05,0.018291425959064914,Control
3,,0.025531438793691512,,,,,0.10679035628432372,0.012027939258116434,,0.00023781696833366864,,,,,,0.005262656031227373,,,,,0.0038896814399352543,,,,0.22681354292219197,,0.11866570837379167,,,,0.47587258010645567,,,0.024908279821932732,Control
4,,0.007695321896300745,,,,,0.28954325353179006,0.0133595431175971,0.00016347624009375954,0.0021112430399961237,,0.005401926371861756,,,0.0030190503602564793,0.09231088381780264,,,,0.07575273834522565,0.012400198819259465,,,,,0.0073901189664944645,,,,,0.43231604933601836,,,0.058536196157303634,Control
5,0.005340867459303829,0.026381683612055163,0.0010972277123504957,0.00028233479797929535,0.005377903383021317,0.026844683954816987,0.07931484156678167,0.00709294365112447,0.00047449071244703533,0.12430835925420523,,0.04197483342298216,0.0007054266246023384,0.0009856069782656581,0.004101036051753035,0.09712368346780996,0.0006165814447149583,0.03669388003417975,,0.0669528452668859,0.018182997063902764,0.13856975470009983,0.00048536552661338894,0.0003832859030707295,,0.007436628815815836,,,0.0002346292452684042,0.0004434051587450998,0.2802285721789629,9.561629059473229e-05,,0.028270515721647023,Control
6,0.00012997132176182432,0.00025994264352364863,0.0018195961694248814,,,0.0013863623222865656,0.001949575664529014,,,0.003205958491711447,,0.015336576268804063,0.00047656190233346583,8.664770352392686e-05,0.012910494747717407,,4.3323851761963436e-05,,0.0008664770352392686,0.04492676095059937,0.03604537367463751,,0.0011264196787629174,0.00394247004329054,,8.664770352392686e-05,0.056580896223540934,0.0011264196787629174,,0.00012997132176182432,0.3801234688207932,0.0005632098393814587,0.4364436354247083,0.0004332385176196343,Control
7,,,,0.0020480314644252514,,,0.10388021550599756,0.030182102526276743,,,,,,,,0.01340541987715767,,,,0.05025853599736687,,0.03828939251899647,,,,,0.0034460016076136185,,,,0.6832087235002424,,0.0370310112039552,0.03825056579796823,Control
8,7.97720103764508e-05,0.044554697617394765,9.773593637725461e-05,0.005382580878263447,0.0010483016478096186,0.003159621153994487,0.11518022790843065,0.002969731292144182,0.000158021654142664,0.02433848096229808,0.0004246387931489442,0.0320290711127891,,,0.000856686437134378,0.06023081107633348,,0.023905519898346505,0.0009235690768774837,0.0612735307132389,0.02352239096810337,,0.017260389644659334,0.0006573579023006005,,0.008621872551527035,,1.6543050497915376e-05,4.932467817169859e-05,,0.4950249059177435,,,0.07823421711789613,Control
9,0.0002181192738653214,0.08309145433871978,0.0067215998126894435,0.00024814215775070976,,0.0003842526145599703,0.1330577944544711,0.009666260383837532,0.0016196237628909494,0.00841527330596885,,0.026857383846197402,,,0.01302277850305095,0.08524715785045019,0.0042503537763649785,0.08032370713704398,0.00016643558449215283,0.021497996828858078,0.004641557998267539,0.0377582093949059,0.0004710973323760936,,,0.0176033840021552,,,0.00022386190601789567,0.00017379018356474804,0.441907633892491,,,0.02243213165901016,Control
10,0.0034177723715955927,0.019344822017258526,0.002120631628581565,0.0,0.022900383438293096,0.016938658373078168,0.024410247210554636,0.009739404223413312,0.00023162428684101157,0.0870576266909915,0.001404844358768685,0.0005314720478360632,0.02040351612601614,0.0002751307318343257,0.002161565713073989,0.1769974155605889,0.00027311758013797685,0.05216322097113544,1.6105213570789796e-05,0.007626601518095326,0.0032960885357274034,,0.0,0.000984319337753618,6.710505654495748e-05,0.005509325142341009,0.0034184434221610415,,,0.00017659814047414645,0.011375089976696652,0.4250188229683609,0.02202085983051052,0.08011918752776472,Control
11,,0.4055956699694534,,,0.039918817213964966,,0.20499552215291925,0.012088601103654494,0.002531596048498204,,,0.0018638840221745939,,,0.005751416575118395,0.08069704271770956,,0.001981566284296238,,0.04337326212481509,,,,,0.001161914086661937,0.05176433519037987,,,,,0.13862822449926884,,,0.00964814801108518,Control
12,,0.046431883739128293,0.006676783953864335,0.000425822750758666,,0.00010614288939087222,0.11057836926777566,0.0049771422643156045,6.756443253957288e-05,0.018699082301924387,,0.00011802922474505632,,,0.012854758887251329,0.021254957201372764,0.014778989755334385,0.07992861942821512,,0.02808907869953064,0.01963184682892904,0.03775360773737872,0.0019227711426886781,,0.0006342506838552807,0.017327878826109692,,1.303326244976329e-05,,0.02030165225274728,0.48026529466381745,,,0.07716243980587736,Control
13,0.0009710250233409819,0.015169778630012532,0.0001258252255457368,,0.10541480617186803,0.0,0.004997733738948837,0.0002312490766619332,0.00010512235297191746,,,0.03046065901464377,5.577715669160058e-05,0.0001380861500797463,0.014148001419051266,0.06171556464069965,3.004931504646589e-05,0.0043238853864854465,0.0056140964452363815,0.06647471284814242,,0.05483979896103741,,0.010289930665476756,0.015200631940110416,0.06489868154861508,,0.0004660156316737871,,,0.5410957045559386,5.236017772310613e-05,0.0,0.0031805039239983473,Control
14,,0.05805267359418448,,0.013240862828323166,,,0.1761034080509338,0.02010216619218609,0.0035841948812852637,0.003464603478488243,,0.009269347203233429,,,,0.04893602501825121,,,,0.029548197869043363,0.014331543178408415,0.025893903507305048,,,,0.002763608673957688,,,,,0.5584952293502977,,,0.03621423617410211,Control
15,0.001707857261977881,0.009825238256002672,0.0002943880186618616,0.0,0.003824908785474011,0.013182176864660831,0.04139431114220518,0.0016661650037217972,0.0012792405094183828,0.03281546803118987,,0.06035513668959403,0.03575029794711388,0.0006089103474083686,0.00955810273785942,0.17678636073362106,0.0010388490496198888,0.004051979060317514,0.0003340465082225269,0.15876513632351566,0.02745963986023942,0.22926369438151062,0.003730846983310894,0.001839442096571473,3.2743675996241604e-05,0.002401880829289523,,,4.728512216848554e-05,0.0003118784294424627,0.056616358008371,,0.08834559017933773,0.0367120671631774,Control
16,,0.39120938185579246,,,0.04179264282800467,,0.20464617285510395,0.013676840765204134,0.0016741383316220063,,,0.0019565876101343403,,,,0.0601907121512078,,0.0014152443378984188,,0.04439218264339548,,,,,0.0025685967367365015,0.08576811106959195,,,,,0.14185634916641063,,,0.008853039648897774,Control
17,0.001235060228363308,0.042851987402124966,0.00024396375218055768,0.00041954144641325646,0.0005667419347819612,0.02325797798069207,0.19871765111338413,0.006523548618726971,0.001098388385279831,0.06793162156278587,0.00020796581258630356,0.03575297311395112,,5.765686703815069e-05,0.01279581356997984,0.08210388002638781,8.93430757060735e-05,0.11180719383225941,0.0018839255963700435,0.027795222461751687,0.012515450786956067,,0.0021794295740420956,0.002072538756193977,0.0001115033672111714,0.005282070930380286,0.02369446553237392,0.00018169433577935488,0.0008091013219666746,0.00036780067529728125,0.2845852711472102,,8.723734664902801e-05,0.05277297944517649,Control
18,0.00035832277076704877,0.004935908957684971,0.008178725104727745,,0.0005285273776525678,0.008384767386460323,0.000671855781902385,,,0.005356935045079743,,0.008295187867196895,3.583227707670487e-05,0.00033144891498802125,0.005437561306130175,,0.0024186822229625904,8.958081003459591e-05,0.003287617640957859,0.02799401046973832,0.015148138433682625,0.008098110577960688,0.0029382528221171536,0.0012003819861266154,,0.0001164551351849583,0.0232104125102246,0.0002956171072826513,0.0,2.6874207807528652e-05,0.1731147091618263,5.3748532957891016e-05,0.6990265150507293,0.0004658205407398332,Control
19,0.001492674785373365,0.04245221671053792,0.001957043544485376,,,0.0011009036215219783,0.10724082658491958,0.006421848955212934,0.0032683842483046707,0.054283705858849805,,0.01698527878542624,,,0.011699193089988185,0.06656229385374472,0.003059546231982258,0.2657722273368644,0.0003908117242664445,0.011005305061278342,0.0001223818492792903,,0.000656683093693753,,,0.019722453316867925,0.015897700713695125,,,1.972181369047797e-05,0.12460881516033939,,0.195741665987952,0.04953831767172583,Control
20,,0.08258595458758701,0.013814301218613394,,,,0.08456528060977932,0.008526589496192071,,0.00042684040596886806,0.0005324328455501941,,,,0.005614707664350589,0.011831568988692667,0.005177116415238861,0.0553431051756049,,0.008148393994344845,0.008252602662036495,,,,0.00020682067551060123,0.008543301202859684,0.0026931394292813798,,,0.017607432856194597,0.030950825856352556,0.19652115489176133,0.4189497128779773,0.039708718146103335,Control
21,0.0009963427742041466,0.014541518856649746,0.00228359665009257,0.00025993305512962136,0.0003169447694728808,0.0035656034301476324,0.21084243738095648,0.013459910775153468,,0.06267696335226458,,0.02537505635582736,,0.0007640578778887786,0.0029071938087498147,0.11919585430994434,0.0018238703305387838,0.11317985712561666,0.00013622268028920376,0.004380921398100794,0.007779929535539185,0.0803640152553257,,6.215790448751818e-05,0.0010140012697971916,0.014109945224355727,,0.0016619166995282863,,0.002878940215800943,0.21868987282250563,0.025583325698136188,0.0009265160373447917,0.07022309440615186,Control
22,0.0010347328903694336,0.0009729584239836201,4.6331364414568326e-05,,0.0010656206953681274,0.0063164983698483735,0.06027702139098619,0.003304968831794023,,0.12172830314602356,,0.01603068959790027,1.5443788138189444e-05,0.00024710015276640157,0.001992251414494216,,6.177515255275778e-05,0.0037373912401062904,0.0005405325848366307,0.044570774396593245,0.007274021468419451,0.06267082913741388,1.5443788138189444e-05,0.00918904479333013,1.5443788138189444e-05,0.004277930686612364,0.0001389934070767607,0.0014671621603511453,3.088757627637889e-05,,0.19663028678830727,,0.4344019999466396,0.02194556301912073,Control
23,0.004532855166609596,0.006829574101549302,,,0.0010990848532394248,0.008054429465462028,0.190104838777351,0.01981699111501442,0.00047125565634707187,0.04650878868773568,,0.05311701078392585,,,0.0013524679162395007,0.05410802919349481,,,,0.059680614537843,0.05496335053459118,,0.014001665614997329,0.005146050365921574,,0.022234875456493743,,,0.0013475558051635704,,0.44433626429449913,,,0.012294297673521857,Control
