taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,15913087.94415808,,392200204.00052977,,,22710356.640238874,,,175321137.56557906,,18337227.136093687,,20536990.46815867,4057401872.620561,98109444.61009818,,,611081055.0676596,25627242.81855704,,50480168.944227204,21658869.76751181,,33533192.233998585,2120835823.7104902,,5785377.563330902,,132284967.73705974,42200259.762334615,12604643.892732345,248401674.9834419,34118329.280327864,,,,,418896531.7984703,,,109552613.46350022,273883733.4220826,,,,,,1935708141.2105653,8401292122.555937,,23852825724.38014,256927957.65852574,,,,,,441039349.49903643,,Control
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28453386927.54751,,,,4089427716.6314616,,,,,,,,Control
2012346756.207406,,20273386.758499894,,6511941168.881985,,,,,,,129312655.89749786,102954313.51936123,,195982604.4256918,27112935666.813335,794708922.0209644,,7740925.828523401,1503415178.2230048,5065495285.300796,,525344300.4689285,217529814.42179683,,456254087.78928494,13858706893.129204,,,,3889482075.0631733,3815972675.613069,,,1887247515.634294,,,,,38528253.61741014,1495321501.3440676,,5811015033.069624,,,,,,,9226252716.772413,48336692.54696953,,,4192700998.814637,,,,,,,,Control
,,,,530589736.27491117,,,30629796.039324645,,,,,,,,1127645554.5427806,133872665.59391291,,,216849114.42260483,64890642.59053399,,744125269.0828452,,,,4321902515.834434,,,,,46501256.71941519,,378694758.22228307,829712899.5911219,,,,,,3256099902.468933,,1136596193.2636068,,8006168.751614623,,,,,6344953221.524335,,,,464937168.3310636,,,,,,,,Control
,850553.6663927409,44215203.533151075,,141009841.22295758,,,17445861.144541204,,,283421873.1547288,6986496.729379352,,,79604214.38756855,946198833.7921827,63019776.60483723,,847836.242538451,811607547.713058,,,678739108.3575529,336550226.92995065,3894068.383197437,261467805.83592057,313664083.22912115,1858717.9163342968,,,,566466024.3937112,13011025.414340075,861205967.9015574,430480699.8773356,,651730632.6697656,,55253379.22927668,,,,84058072.0847497,150528976.98453513,940228.6535843079,10701215.138193654,,,,6641030634.783476,,,13323012847.0511,302867758.2560273,,0.0,470114.32679215394,22478530.122686114,,,4673969.02937864,Control
,2546948.980548789,93505746.5780821,,604788111.8295574,23724476.901938085,,8378628.132485434,,,,300520733.23890907,,,618549334.9108601,316476053.42688096,118481243.7601386,,258531360.24724203,3118370136.086572,,,508632768.45307064,10174964.94496317,,502018399.689983,4753556290.019206,9520585.106131995,,,2521851589.0830283,73155816.68815576,294483758.4512607,3934830879.3121667,685283247.494408,,1312698787.672569,,386302231.5233369,,36125616.39665045,,228064204.80989644,,4035342.3394589117,28119086.603892546,,,,38212703153.20494,,,0.0,4294168812.1824894,,3028110.626748182,,949492.3151668027,,,11451647.17954556,Control
,,,,,,,,,,,,,,,6528607995.138542,306377392.5437877,,,76576422.03623961,,,102424888.83583884,,,,347797341.62969524,,,,,,,231372653.41161734,374453936.3836679,,,,,,,,,,,,,,,6023576472.573274,,,4884639305.222511,503738905.42961663,,,,,,,,Control
,1003677.9749018434,51304117.5275063,,256665669.05096522,10814511.26037602,820542.4202396586,7069994.211286378,,,38881818.800225906,5282390.479281976,340108.8872297715,,105721539.48426974,2908406662.5799026,47760325.62560169,44573291.297714315,0.0,1328696016.7506852,1600652.3154240295,,226605275.86427233,16065982.749909835,,90155017.33798404,489381012.96623945,55963371.444171496,,,,439679926.137984,,192108994782.94946,43058260.80005443,,,,14729331.039258564,,10738402.97791901,,75891849.52877468,7001961.986045086,,1293840.8017692005,,816771.5658828656,35742352.14887417,1323822708.28961,1856583063.8725193,,12755438949.897696,630157551.6734434,,,,,212967623.00150648,346173765.98806465,,Treat
,,,,3922871855.6784244,218657045.35277298,,94161159.04199447,,,,,,,,3918458221.871869,682079371.1459999,,13448439.059473244,829255841.401799,1503513349.5008626,,255340476.1754925,280014395.5747318,,76788926.72847377,14535290619.403101,72375292.92191824,,,,882685253.7831424,,1348400435857.3225,79390065.14738424,11269301.711890751,,,,,,,2330527784.3927493,260492021.59024957,,,,,93170564.43054818,10071109867.685776,,,,2433913812.649338,,,,,10321538.619719177,,,Treat
,,23928704.047992833,165506791.24239978,306088793.7407579,1349980079.856801,997034.3258801963,,136157551.6341595,,,5847589510.27277,1005007794.3738623,,85744729.58988053,144569592.2675617,1994060.0965366869,,,1710907857.5507777,,,39881201.93073373,,4985154.51895357,15952497.882740907,,378871503.89420754,,1994060.0965366869,,2700961120.8871636,,514680991585.55,73780334.7897656,12668840.36906996,3208.579397106723,,41875339.024283774,3988120.1930733738,20937626.736023363,49114.36117624576,14196709321.63029,997034.3258801963,997034.3258801963,997034.3258801963,6979214.615490257,,2637147707.2667174,1830552661.074298,,,8973317.488145472,77768437.87239154,5982188.844833766,53839648.27216166,,997034.3258801963,1217374112.419221,19940600.965366866,,Treat
