,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.0005223902371784487,0.05434900940040828,3.1995395882655374e-05,,0.006958495532215237,,,,,0.014043161587816794,0.13235227534553518,0.0051530697972518155,0.09643009861222483,0.0026610510386932988,,0.0017841960854941125,0.047595968580118775,,0.04837905086362414,0.0023732937046543235,,0.0014602175485691113,0.07563268883068901,0.0007265369612221836,,9.176038064459652e-05,0.0015286353762427136,0.01739432715594133,0.01771468357257773,0.03763564085872422,0.010528497534442842,0.00036643783586361915,0.001965704557734082,,0.0009041214698161672,0.007457845059780077,,,8.018971861156076e-05,,,0.3871613946370484,0.0004929102026073229,0.00015595240131482965,0.02606839971707216,,,,,,,Control
1,0.015858205891240658,,,0.05671840306517942,0.00027857429085701525,,0.0017584873806051528,,,,0.09251992103845598,,,,0.06115998991630866,0.001860925531775124,,,0.0005245079684153825,,0.027820580091442986,,,0.0012714442670765838,0.09532680849526363,0.003504041688016502,0.018312307851483977,0.001879709280937553,,0.03643544384664906,0.05565029544887209,,,,,,,0.13804721269691117,0.18055493969492728,,0.00013867128480023126,,,0.18713746337682133,,,0.023242066893960293,,,,,,,Control
2,,,,0.4102091399234388,,,,,,,0.06068152778899155,,,,0.2168411101328436,0.03871055798413669,,0.008394410974025502,,,,,,,0.027836409749695947,,,,,0.0461080118400272,,,,,,,,0.03970890347319141,,,,,,0.1385369902596168,,,0.012972937874032465,,,,,,,Control
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874337,,,0.12566300000000002,,,,,,,Control
4,,4.246673355344922e-05,0.0021707343826574714,0.010859810469559302,0.0004575740224349136,3.471806416099521e-05,0.00010163839073218889,,,0.0016451330808810133,0.00022350382754078362,1.4390386014557437e-05,,0.004473196144986661,0.12305792683847246,0.002020792598309985,0.0018859456244672787,0.0,0.05621860908365443,6.772538313144862e-05,0.009587921736426494,0.000679769633065283,,0.0038145592466280707,0.020706255993897672,0.0023678726078499046,,0.018603347626441682,,0.008408413243582945,0.0018218429958569776,,,,0.0006232144097073717,,0.00045435379619389386,0.0032110687226469454,0.00029626081417382576,,5.474384609733737e-05,,0.001512298748438945,0.05601241397215913,0.07855409829136809,0.5396968358258221,0.026662668219084064,,,,0.00901089744686375,0.014646997793138704,,Control
5,0.0002885236925096605,7.450331877961139e-05,,0.056708433281016116,9.13624708611766e-05,,0.0,,,,0.034527038698013116,,,0.010745740868371514,0.0003525278986157222,0.003700129593374413,,0.0006308553374712625,0.05304182008579188,,0.09432816733243492,0.00011326927326656368,0.0016391739661579274,,0.06480920537970496,0.00020029076484925343,,,,0.00011649976947380967,,0.004134025615210145,,,0.007274572693685662,,0.0006240914860373411,0.042997096894392746,,,0.0033976743859710046,0.00010993782405284122,,0.5427162961068785,5.794702571747552e-05,,0.07216474238458473,0.0023780490205589787,,,,,0.0027780248322186274,Control
6,0.04000326984280705,,,0.025828414998699936,0.005909982047139443,,0.0076815423304985,,,,0.10117790910591906,0.002391881385805108,,0.0013176431205990714,0.10037694860037895,0.014639125071163835,,0.000773028800822896,0.0015695676851529617,0.04476136564251494,0.0025196770232179333,0.021407548699574237,,0.007010750039605863,0.2702376254729382,0.0001156092179802099,,0.007965928065399445,0.00012704072647452174,0.08530450465062885,,,,,,,0.03550389280609778,0.017344725874043974,,0.0011907102385443071,7.851073758357537e-05,,0.0006273309897302996,0.1994701172279627,,,0.0046653495987163075,,,,,,,Control
7,,,,0.0843405586464678,,,,,,,,,,,0.19312120255539306,0.028728325456003442,,0.0025094582741319077,0.004552954034885997,,0.0033575555284054183,,,,0.16019683711922708,,,0.0018582684262436538,,0.04393391849459793,0.06289439623227758,,,,,,,0.025979374026703743,0.014888680645955521,,,,,0.34292897751410445,,,0.030709493045602516,,,,,,,Control
8,,,0.0015163923052716444,0.026493958239612713,0.0011536788027546154,0.0,0.0006445281718922022,,,0.003066372986835097,0.007699828054138319,0.0013245903882150676,,0.004466742028879245,0.05099207058310548,0.004729202420452125,,0.0002805858263401071,0.060016489025458856,0.0008533290842671944,0.047114866000299224,0.0003253361935337664,7.854355065797887e-05,0.007467371913338301,0.1962790018476679,0.0019922617706010157,,0.00767514878985074,5.2225828990311905e-05,0.0020908764241650752,0.008065511260656756,0.0,4.290710264106017e-05,7.014645658502677e-05,0.0002932838710357908,,0.0016035377571750864,0.004557778817060396,0.003191714976411846,2.222157821744644e-05,1.9661488561058597e-05,,0.0057775079329498175,0.053405006286044145,0.011540884170996375,0.4646429601681795,0.019069391025329223,,0.00029072378137940286,0.0010933630904501179,,,,Control
9,,3.5847588539767605e-05,0.0019225786741286037,0.0601609133804447,0.00017954002911911698,,0.003022978807731357,,,0.0,0.00014671330478213877,,,0.002220033102629934,0.013962937822659758,0.003804577072466403,,0.0001845748027904327,0.04405114806433595,,0.06215327401765774,0.0026194920457121196,0.00018769636246664838,0.02480985422014225,0.08543034174130465,8.780645282774537e-05,,0.01004326582406708,0.0005693322067523766,0.031025886490222004,0.02394810235855986,,,7.733412359140874e-05,0.0020016246207682597,,,0.003985728229160341,,,0.0003851601858556491,3.3229506230683454e-05,0.00020471389747569533,0.6157024722651939,0.00012053248169129727,0.00017672055586318014,0.0057667290676515475,6.625762151451426e-05,,0.0008484600590901174,,,6.41430165725617e-05,Control
