,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.0013267975040622414,,0.013854306982625486,0.0017392635010379607,0.002873066785866018,,,,0.0003981701288842982,,0.005082483131882403,0.20483864797330897,0.011334307868566608,,,0.07438673746141626,,0.027883385986424973,,0.0014587825960893756,0.004039589487100497,0.11725732763914815,0.0017064434095041352,,,0.10951239008792968,0.00020577996041453995,0.003863005313633225,0.008052298715184026,0.0815898414769444,,,0.000233264270195934,,0.0007225453893811903,0.014537891097701185,,0.0020033343602196326,,0.002992668837222413,0.21406048964354965,0.026208755917180616,0.0008306704762134878,0.06700775399831269,,,,,,Control
1,,,,0.04917652273067768,0.0019758252459507603,,,,0.017889068300234717,,0.00494315249779435,,0.15353195279077125,0.00924125647129326,,0.008315403758760175,0.010232654437101526,,0.003733270354402145,,,0.00285475588034558,0.056031931982754316,0.004414732908294908,,0.018695170875434892,0.26363341268123786,,0.012152818237810665,,,,,,,,0.03067861185557572,0.008030333927055416,,,,0.14056543705158725,,0.15081858738534784,0.05308510062756979,,,,,,Control
2,,,,0.000554619411249218,,,,,0.0224867188367393,0.1308973506501594,,,0.051464072338349175,0.06933930744986506,,,0.006857308255317893,0.017762877310197253,,,,,0.16683955633724631,,0.00424716585896054,,0.012884377369807314,,0.0057601553221135315,,,,,,0.00042382550761759256,,0.010691505422467384,0.0025974419703195142,,,0.001379020453011906,0.0045583262968876175,0.24571125048804457,0.23828354971172083,0.002791328312977828,,,,0.00447024269694776,,Control
3,,,,0.06555773786846784,,0.007843924074447665,,,,,,,0.06008627476318647,0.00521171263576513,,,,,0.0031696158563608904,,,0.0030525931188429916,,,,,0.006295723259029228,,0.02896272745794507,,0.08341490751653045,,,,,,0.0018370569401634732,,,,,0.7275623653675909,,,0.007005361141669827,,,,,,Control
4,,,,0.06336425188353496,0.008277856355118685,,,,0.0023058408927486354,,,,0.045545283760488005,0.0007711583675583215,,,0.005535627516581195,,,,,,0.029379534746487485,0.00038769406625875223,,0.03299216668162559,0.0002749347223468799,,0.0012238463831898822,0.0021432528543176097,,,,,,,0.03970428784685363,0.0016877793837129288,,,0.008379164384141062,0.009023429802923902,0.10138736290661193,0.585721345147789,0.06189518229771149,,,,,,Control
5,,,,,,,,,0.024979714734804884,,,,0.05119811609554969,0.048089036459472975,,,0.0026774584380961364,0.019375467300814627,,,,,0.16047162995869077,,0.002509341360742728,,0.013814154381963864,,,,,,,,,,,,,,,0.004593682749936038,0.30270798849934355,0.36958341002058487,,,,,,,Control
6,,,,0.022875016776709254,,,,,,,,,0.061693692420124985,0.023790004825802017,,,,,0.0020412890066378968,,,,0.02599317066972624,,,0.00912610910351577,,,0.0887191303290507,,,,,,,,0.00562046055906096,,,,,0.4610786656215671,,0.16270042119532635,0.13583454609482387,,,0.0005274933976549211,,,Control
7,,0.0006841529870709482,,0.04963100044396945,6.81314177995965e-05,0.005420705928680397,,,,0.0013362679860099429,,0.004541790361857922,0.1115895292960534,0.0033969392163325602,,,0.030547106437394975,0.00042075205932786525,0.044547910023135275,,0.0004845238774765947,0.0020900731814563716,0.06761080049245227,,,,0.023487799356218933,0.0015671239954291114,0.06215511638052654,0.02548165718724105,,0.022796143802306955,,0.0011737461664671558,,,0.007004964164597799,,6.823280383798876e-05,4.379876858545489e-05,,0.4516332327617628,,,0.08213830454764033,8.019635636827503e-05,,,,,Control
8,,0.0006919988164288538,,0.03145250657056041,0.002738775193741209,0.0010365213979009018,,,0.02410856364358475,,,0.002105532984134134,0.06824331986432182,0.0206798993859038,,0.001341591607826549,0.08828428070889796,0.016675272698695173,0.0048918830965048255,0.09530469309166822,,0.018540715849568318,0.15422185207786887,0.0019439259434681274,,0.11674526373752148,0.019331978520609912,,0.01331485893403701,0.01906224666487689,,0.00618737661244427,,0.000259816019034187,,0.002317246646416559,0.011816934666767231,,,0.00015232412971391231,0.002132326840745861,0.19552975093844427,,0.04709210177235034,0.03379644158596424,,,,,,Control
9,,0.0005003260389104801,3.556036309611677e-05,0.054002959779988875,0.003104088904215681,0.0033675870598319653,,0.0026052100893846934,,0.023271569944546506,,3.92817964433848e-05,0.12325904111894405,0.01303969570253012,,0.0011702874145672615,0.008296832274585548,,0.0012232144666172956,,0.0002484056759301414,0.0091002483850013,0.07871131311602644,0.0006116589198829154,,,0.03976279170351919,4.9722484445442355e-05,0.04635551762450159,0.05389193701846203,,,,,,0.00019465163869182523,0.010676792273311989,0.007787719518049572,0.00020054390815833295,,0.0017807058566677544,0.22144389132918438,,0.28461108747311775,0.010615698742527673,4.165937885969493e-05,,,,,Control
