,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.08625596677538137,,,,,,,,0.059324272627042644,0.13107366490061723,,0.03456352806698299,,0.015445767546260099,,,,0.26002333484865714,,,0.02947356529257805,,0.024425540632966546,0.0076820994581455115,0.19266751191699621,,,,0.011145505493240889,,0.017985832742972434,,,,,0.03392462396410098,,0.013126830591185953,0.08288195514287203,,,,,,,Control
1,,0.0011204177498366206,,0.014275439081469858,0.0008702784435852921,0.0010758114279373744,,0.017187999260809526,,,0.00017104147467488718,0.015974727534774472,0.008088815333974412,,0.015650952395546605,0.0029511987620279025,0.02692026928462283,0.0003297428784388717,0.0016398133574389538,0.003960353577421959,0.17799136215265862,,,0.002516160688357477,,0.019883394421741748,0.04727046229041224,,0.006418050651135979,,0.000773580838742482,0.004569467569433888,0.0005043245373914769,0.0004227991508817436,0.019400715582505463,,3.884087893267692e-05,,0.17483756370182302,,0.41481856403854517,0.0074843541555846245,,,,,0.01285349877929389,,Control
2,0.0,0.004500670720760768,,0.061240233821422844,0.005316731933104528,0.001728277694001311,,,0.0013219084092364237,1.3592629693572792e-05,0.012783213766857,0.02290317828908664,0.008598194113424756,0.003103952505136756,0.1112722872559632,0.006282312072077587,0.045305443002428655,0.001480489088994773,0.000151834707984502,0.003807547292534435,0.06597751698499767,0.001164938707812127,,0.13032311291759957,0.0029131522586973444,0.017333824815973415,0.006865284856713042,,0.0023555523828232253,,0.0028441822487706974,,8.638871316359594e-05,0.012522235276740403,,,0.0013204988031941267,0.0,0.38248048979379784,5.618286940010086e-05,0.0003171613595166984,0.08308006572388857,0.00010602251160986776,0.0003818018651705779,,,,6.172060742340831e-05,Control
3,,,,0.009934201946359631,0.007598350138965237,0.0008852743754058912,,,,,,0.09749570949867184,0.027232332724490518,,0.015147960223629159,,0.0009426815941750127,,,,0.15540735723982013,,,0.0069981744912297975,,0.04554798861114195,0.005886330239971352,,,,,,,0.02947967748767249,,,,,0.473785957133836,,,0.123658004294631,,,,,,,Control
4,,0.00014638108500415989,1.463810850041599e-05,0.0006879896056390204,0.0029276110295079765,,,,0.0033521185235465883,0.0006879896056390204,0.0005562474827812942,0.00045378008304386907,,,0.0034399480281951025,,5.8552327295911725e-05,,1.463810850041599e-05,0.0003220379601861429,,0.00029276110295079757,,0.00013174318991524832,5.8552327295911725e-05,0.0021517961874505304,0.0018590382856722995,0.007655721569022871,0.0005708853778702059,,0.00033667585527505443,,,4.3914218795495746e-05,0.0005416085206348606,,,0.0001171042277688146,0.0037766260175852,,0.969230755580641,0.0004245042928660459,,,1.463810850041599e-05,0.00013174318991524832,,,Control
5,,,,0.0781619886166248,,0.0010427135488911491,,,,0.0006188912144093561,,0.026783057765023443,0.003251818338586284,,0.005038005752520939,,0.007735285496880154,,,,0.07535601327473894,,0.02476902185525588,0.00289486239851265,,0.03241883902845643,,,,,,,,0.016444105475955498,,,,,0.43988937382386795,,0.24797879983368867,0.03761722357658792,,,,,,,Control
6,,,,0.41020913992343877,,,,,0.060681527788991545,,,0.21684111013284363,0.03871055798413669,0.008394410974025502,,,,,,,0.027836409749695944,,,,,0.046108011840027205,,,,,,,,0.03970890347319141,,,,,0.13853699025961685,,,0.012972937874032467,,,,,,,Control
7,7.453301731872622e-05,,,0.05673103841661977,9.139888980141902e-05,0.0,,,0.03454080187831283,,0.010750024339372865,0.0003526684234105583,0.003701604540333269,0.0006311068092475883,0.053062963634755086,,0.09436576845964693,0.0001133144247040797,0.0016398273742603763,,0.06483503964792946,0.0002003706048243263,,,,0.00011654620865285916,,0.00413567352195371,,,0.007277472486409338,,0.0006243402616048315,0.04301423641226737,,,0.003399028768128793,,0.5429326338675607,5.79701245812315e-05,,0.07219350871955509,0.002378996959295277,,,,,0.002779132209453535,Control
8,3.510834344249078e-05,0.004824329015677737,,0.035574711007532,,1.3278800385125448e-05,,,0.009054029326230652,,0.0029801853137071325,0.017185986801476,0.0061484869662035415,0.00013037367650850441,0.027737200871129547,0.0002879085356229472,0.02601286816354292,0.005458190540122248,0.0010450013515203272,0.0029036310175474325,0.19955924442418643,0.0,0.06890500295905996,0.01790424918594415,0.0008398841243591848,0.023602162311806955,0.007185239365969473,,0.0031497918095353254,,0.00815871626996083,0.007249420234497577,0.00037321476840011683,0.017515743677706617,0.03720287300929909,2.6959988660709253e-05,0.0006075051176194894,,0.13987003072332144,0.13087364346239894,0.17153594576294104,0.022807245034206492,,3.923281931968883e-05,0.0017450556839452367,0.0013954812041095475,,6.206833210320003e-05,Control
9,,,,0.017772392823790166,,,,,,,,0.04212716453312613,0.020562253955194294,,,0.01520426049121627,0.025581771620141663,,,,0.23351210071092993,,,0.012062348328200051,,0.036475342701718656,0.007606051979464996,0.08949718444648398,,,,,0.09895861876935791,,,,,,0.34004750929174393,0.008055140784714813,,0.05253785956391728,,,,,,,Control
10,0.004914213999399651,0.011992979072378488,,0.03115375972456935,0.00018418844312360376,0.0006135123212428874,,,0.022128422360166034,,0.0037989255086793476,0.052247327039070736,0.010727188826218979,6.913544826305219e-05,0.003792706427876075,,0.16465223729358866,0.0009547325546491358,0.00029219314640711256,0.0038799808618153403,0.152860860090583,0.0003555241192537766,0.04185472476006786,0.004143151631140512,0.0016684757281714407,0.03295594569001115,0.015454623098826994,,0.005488131506195033,4.7472316798317684e-05,0.010652041599846096,,0.012648781143083633,0.01866460165543638,0.014165822253695375,0.0001080047032835088,0.0007838114839058479,,0.3698974515036079,4.736866545159647e-05,0.003348042150442051,0.002672028067126271,7.03792644237068e-05,,0.0001808716000285248,,,0.0005303839411724706,Control
11,,,,0.07699480009354435,0.032538611896563305,,,,,,,0.20213350922594472,0.0310463034459902,0.002874582604926575,0.0026753039025564666,0.0160694694683731,0.015243248812795863,,,,0.035312794544570585,0.0008409256997724876,,0.0014368349390227455,,0.04889193942495367,0.03449854075254534,0.007438318424446802,,,,,,0.008631860942611588,,,,,0.4107494075895472,0.04962090396064647,,0.0230026442711886,,,,,,,Control
12,3.191068985316731e-05,0.010043578812876755,,0.08338708765016935,0.000668674001014097,8.73399725526625e-05,,,0.0010307774459388365,,0.004249509269537372,0.10799178361899962,0.01662951005279976,0.00010039434567441276,0.02950402292265035,0.0036328455487385026,0.014499471505100841,0.0011496136838011187,0.0014958653899351615,0.002262550795498273,0.5337176844691709,0.0,0.012975321640068553,0.07000376504697814,0.008297608210910598,0.014924774692916592,0.0001374853423219254,,0.000603091316997685,,0.00482068989668189,2.610874624350053e-05,,0.027431382174232785,0.0023135250143546306,,0.0006574845383383111,,0.035449875455064055,6.931250490834073e-05,0.0016042374080728662,0.008219592790587756,,0.00019954541771818258,0.001419507667786511,0.0003518464374719358,,1.2225524034655012e-05,Control
13,0.00010469275918324244,0.0002331010127022823,4.3478406282295255e-05,0.014693471661555168,0.0012910755655714669,,,0.01168707668729408,0.0002789104291116003,,0.00033728703055356323,0.07902681746072526,0.003336993019232759,1.418875729492153e-05,0.025651550268689458,0.0006400143022673533,0.008321098063873125,0.008378157137851986,0.0002366482020260127,0.005568681845191131,0.06700539284260301,0.00030617311277112807,,0.0016178223764202315,3.699211723318827e-05,0.013450232477720862,0.000538463339342272,,,4.591076467571037e-05,0.0013577627248575982,0.0038267078424403375,6.232918383126245e-05,0.0033960790585394677,0.010000945579325439,0.001360803172849367,0.0003179295116726346,0.0009326067473419137,0.1053799004293822,,0.6146306154667387,0.015617565154520128,,,,0.0002551949347758029,,1.7330553553082727e-05,Control
14,,,0.0,0.0019673145192195232,5.727100335767672e-05,,,,0.000635334411146008,,0.004547438875072247,0.1657929892615354,0.006857066322650085,0.00043049209225823294,0.06834481143900922,,0.07145522286298857,0.0001758532924968521,0.0041043209002395685,0.008398131046156389,0.022821838292140295,0.0006441220254178209,2.7574927542585087e-05,0.0038522072769930763,,0.048555609134189694,0.05462754757483058,0.04021727426790588,,0.0010343123004984294,0.001411573671822808,3.0706146421047115e-05,0.00033180819405638094,0.05081311693850023,0.00012312760686597514,0.0005524076143970615,0.0016203552660738092,0.00039544264223157724,0.3978920634510194,0.0007675526534655824,,0.04106179430154527,0.00045331968795282734,,,,,0.0,Control
15,,,,0.1673469665306067,,,,,,,,,,,,,,,,,0.25354194929161017,,,,,,,,,,,,0.11180197763960448,,,,,,0.42369391526121697,,,0.04361519127696174,,,,,,,Control
16,,0.00041625787560722687,6.196087360927124e-05,0.04224858168169415,0.033162630955282546,,0.002688259328964766,0.0184870490471178,0.00043650048273994067,0.005274483587458545,0.00041625787560722687,0.21826565452260946,0.011083392554090918,0.002824306089592752,0.016401135723289932,,0.08508964495083615,,,0.008820330729264069,0.046829884417795904,0.00570625737005582,,0.06129163452168055,0.0001760182031387755,0.020034118554681964,0.0566905001958498,,0.0011545478870211804,,,,9.843866818852713e-05,0.039373309434041374,0.008856191997737763,,,0.0013032334328132455,0.2926454189849761,0.00019215063623439008,,0.01997184941801991,,,,,,,Control
17,,,,0.0770510524646194,0.03677629626597629,,,,,,0.0008611074158591121,0.18898416954043573,0.022478638600943485,0.0036283167729193747,0.004433040328274819,0.014013487101296521,0.01711367845850005,0.0007160033973578381,,,0.028627856287670252,0.002612997963631899,,0.09453803096507475,,0.038248109452227216,0.03892686470943382,0.008001801008974347,,,,,,0.00812111785352476,,,,,0.34244753026411395,0.04412359424086449,,0.02829630690830204,,,,,,,Control
18,,0.0013159227175700864,,0.04299868102140808,,0.0004983182680484416,,,,,0.0011793567468805584,0.17366428522730276,0.0074634988981465466,,0.03382663223995904,0.0015061245517480181,0.03249089902664079,,,0.017788033807243243,0.12123075023085023,0.002537324080426819,,0.00502196067216169,,0.02027288114893288,0.016123636039464616,,0.009048022433068187,,5.6375612900384065e-05,,0.0019522822059914317,0.01323267353493744,,0.0003222366808399523,,,0.1615461628281548,,0.30529449197616965,0.029591295773968143,,0.001038154277186138,,,,,Control
19,,0.0006919988164288539,,0.031452506570560416,0.0027387751937412094,0.001036521397900902,,0.024108563643584754,,,0.0021055329841341347,0.06824331986432183,0.0206798993859038,0.0013415916078265491,0.08828428070889796,0.016675272698695176,0.004891883096504826,0.09530469309166821,,0.01854071584956832,0.15422185207786887,0.0019439259434681276,0.11674526373752149,0.019331978520609912,,0.013314858934037012,0.019062246664876895,,0.006187376612444271,,0.00025981601903418705,,0.0023172466464165594,0.011816934666767233,,,0.00015232412971391237,0.0021323268407458613,0.1955297509384443,,0.04709210177235035,0.033796441585964246,,,,,,,Control
20,,,,,,0.007392025442123673,,,,,,0.1981792919906869,0.004048643660627943,,,,0.014900303947455222,,,,0.04909419153034084,,,,,0.033571088949281486,0.033428789568278765,,,,,,0.02423604842563585,0.007004548753075274,0.008827288174046525,,,,0.2708666203263453,0.3329644611569955,,0.015486698075106718,,,,,,,Control
