taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,5748097398.639194,,,76682018.25448735,,,,,45513772.64767306,,,1969648257.311477,239141414.69142926,,,370499116.9356638,,,568859303.9825898,,,,5541743647.297852,,,,1821534387.9153938,212890579.12697116,,2384108280.565649,,,,,,,,,1209313140.3412595,,,,,,,32349828991.277603,,,18236566385.652527,2766401787.0014,,,,,,,,Control
,,,,1589846366.7032318,,,352976244.1659657,,,,,,,,6125020828.460267,1188236006.7690938,,,773426328.6304178,866713661.1443188,,4432121935.97844,,,316112159.9653568,12081596869.36844,,,,,177682391.7897161,,787086088.1676719,305128715.67451704,4822422705.677731,,,,,,,946734527.7593279,,,,,,,47066696731.38374,,,,9363698015.093258,,,,,,,,Control
,,70715338.49407241,,656459911.8685596,,,1299496.0730565218,,,,1606264654.4509284,,,30724112.542097293,5518351640.607226,442773752.8923494,,,1137842261.8944132,292040959.2330997,2489606.954778319,2267878796.5351806,3491772200.7487946,84690390.53899674,354600537.86125505,9988268099.309391,,,,,131008455.95777228,,1330123926.6302445,1558087040.7794628,,85867375.19775839,,39908093.20656072,34080050.21224663,921981525.3144687,,260984315.7093448,311944688.64836603,,,,,,4564556526.2449665,4802491194.436259,,802874178.1739144,2268736376.4352446,,,,,,,,Control
,,70622790.99709809,,1418062813.6191032,,,,,,,,,,48321462.96296392,4854789186.573692,165293099.02429163,,2932062.402009724,1354574451.9483614,173195083.95326808,,1836288510.3748777,349280014.75040185,,,3941244508.3349557,,13827514.181205543,,,2045646976.5456035,,1292049372.558908,,,510508906.85881877,,72042768.86194573,,,,592575951.8909861,,,,,,,8030013203.493542,9031673264.913094,,,1519725553.1861682,,,,,,,,Control
,,351873738.3227677,,609003598.9743698,6964186.918921489,,6735852.9215798015,1152718.4059346516,,,48281592.01854084,,,176465351.8810376,6350078950.26461,441822602.04975784,,35406500.81359661,2391732331.6388264,52398969.58350869,,892097244.807567,,0.0,126504400.14011273,9922143370.290798,2334899.2631391985,,,1160647488.132662,1598584729.4212024,7284591.076481601,426126481.1357212,48502560.403065056,,,,30582024.41815127,,5671521.869454836,,520461567.2955171,431153511.8836471,4585093.978877448,3483934.862665113,,,2504308.357941096,9198950675.807133,,,4051087.049610597,1440570237.6479368,,,2264925.9413731974,,,,7755990.296799923,Control
,4267383.706073915,321451531.42750823,,4055216376.975279,13151589.48621291,,244294480.87091377,,,,975780170.0116905,,,216778856.65197316,8072238081.424979,519630736.76504266,,16958349.889025744,773730670.0226175,,,6748925570.883894,137916970.42123994,33519610.723516073,741375853.8590721,1274719399.3074043,1482465.8035988784,,,,309157654.2990918,363955943.82497895,2807790232.016276,2067960378.2095284,1514232.9279617118,1234025712.9986148,21940493.8932634,745659121.1273273,,,,891576112.367274,,,38231734.170669645,,,,18589856451.09358,,,,1067364789.5497382,,0.0,6496376.932199371,241488384.88553017,,,26276706.368790124,Control
,,,,,,,,,,,,,,,1688883868.6572986,,,,,,,,,,,698880705.8359425,,,,,,,,,,,,,,,,,,,,,,,7651304949.414609,,,13066120712.64598,1869281991.945228,,,,,,,,Control
,3655147.0266628084,281035117.0125367,,4114081195.41888,3304862.1032742895,,,,,410632923.7766499,114977218.65746199,75958524.14783649,,608810426.6285241,5401789492.912187,866079473.0781137,124769966.73306274,2657596.483969417,10710494574.878696,,,6565679684.877293,,89787163.7320441,622936046.9086481,2822961427.3673534,0.0,,,1873917731.673633,4544238696.22962,108679704.92610753,2290794864.9541655,1817034506.071193,,31388575.09146687,4744076.24502277,389166549.88464487,,,,1446379752.8986676,,,115357963.13940603,,19539806.813368265,,23976469963.669415,,,,6045788324.56198,,,19897706.626395665,254245935.26295388,,,7866180.996963918,Control
,,18414206.58243278,,234618636.07520697,14303135.635573857,,17681096.07391487,,,282486928.8025837,,,,2811088.140371384,262546655.44731772,132940696.97545809,,,257225370.3276673,48503322.69167113,,442438010.227926,5419365.663873869,26950538.694086865,65088908.95807285,2925310414.8391066,,,,,41353417.255989686,,326786087.14948887,776895990.794218,,105481469.35709348,,12713898.342732316,75099773.99729018,8288637.177937152,,6948757.200918029,318853199.74212503,,638354.7285053883,,,,2873477340.7901535,,,6817595252.795438,123006301.51309296,,,,,,211248868.43633005,,Control
46486167.65520485,,,,,5034667.22021545,,,,43488494.7696702,,2980692002.6311226,,,,6715614514.571942,550958044.0864395,,67434297.16687867,,,,,,38115811.02230248,2497604119.128153,2399917342.7811456,5568377.526245357,,,,141504392.47206253,706810348.6189394,30454755386.11386,7012099484.743321,5748949513.118808,,,1027410129.4511043,,30385906.756636005,,994871591.1268141,,67487668.19748166,291815004.9936185,6813701.573648471,,,20563680187.89695,,,7231774.646705232,1533580983.6898673,,160842495.89387947,,3735972.1422093445,3533028798.3414726,,28829251.69738211,Control
