taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,0.08833294286053724,0.004923591950943325,,0.0007204015389612927,,,,,,,,0.08823355922599983,0.01535866587907473,,0.00030282411526756946,0.01867269988676289,0.033855237611004355,,0.005749608073315837,0.006305201014564636,,0.0017290883124845787,0.3272972054609698,0.0016297046779471763,,,,0.019875792265149305,,0.031408655535699596,0.0017876592318984707,0.011562875674292518,,,,,,,0.05247746681188932,0.005865607571516755,,,,,0.002097960485814622,0.22677538426261706,,,,0.054805453160295725,,,,,0.00023241439299342265,,,Control
,0.0003626598844841433,0.0035549862873700574,,0.04609049579794675,0.0003393679257060068,0.0,0.00047544200067301494,,0.0,,0.0001397517526688192,,,0.030900256681472036,0.2514724502098626,0.010677524260924692,,1.5630130232696885e-05,0.07518766882839199,,,0.041133190571333356,0.0007969323264396625,0.0005126274085468821,0.008326262316900174,0.06042730937217341,,,,,0.007673780997970533,0.005205957102341393,0.024127711035873085,0.032378785275314015,0.07299761175696352,,0.0009209517911618456,0.004787314790618571,,0.0004907656577638942,,0.02015704501048444,0.01503741117642167,3.0136525612062613e-05,0.000483308144646333,4.0965243289617325e-05,,,0.2591874007665506,,,,0.025865413749978795,,3.371204559993445e-05,1.3689133667852171e-05,2.1555277641170216e-05,,,0.00013392876297428505,Control
,,,,0.0009985989015412085,,,,,,,,,,,0.22035575760866663,,,,0.009828289188881893,,,0.0013050985643915792,,,,0.19856678157654029,,,,,,,0.007334591931948875,0.00154519830028187,,,,,,,,,,,,,,,0.18006580192761787,0.3614126024461374,,,0.018587279553992492,,,,,,,,Control
,,,,0.356324249625544,,,,,,,0.05342187087808684,,,,0.24539256342020416,0.03878458819776573,,0.003383073154955788,,,,,,,0.010016876733618034,0.04470612518364072,,,,,0.0006376513414740486,,0.021779595819338374,,,,,,,,,0.046160791451476356,,,,,,,0.16145371702055558,,,,0.01793889717334028,,,,,,,,Control
0.045770153713963126,,,,0.023088008855831527,,,,,,,0.11793387545394567,,,,0.022558169155672443,0.006110124996990752,,,,,,0.040566249741363775,,,,0.048123358899477546,,,,0.025989931136746896,,,0.03915733852907124,0.02518308156933089,,,,,,,,0.1765471271520893,0.2341528774187856,,,,,,0.1625099808924702,,,,0.032309722484260964,,,,,,,,Control
,,0.00050032603891048,3.5560363096116764e-05,0.05400295977998886,0.0031040889042156807,,0.003367587059831965,,0.0026052100893846934,,0.023271569944546506,,,3.92817964433848e-05,0.12325904111894403,0.013039695702530118,,0.0011702874145672613,0.008296832274585546,,,0.0012232144666172956,,0.0002484056759301413,0.009100248385001298,0.07871131311602643,0.0006116589198829154,,,,0.03976279170351919,4.9722484445442335e-05,0.04635551762450159,0.05389193701846203,,,,,,0.00019465163869182518,,0.010676792273311989,0.007787719518049572,0.00020054390815833293,,,,0.001780705856667754,0.22144389132918438,,,0.28461108747311775,0.010615698742527671,,,4.165937885969493e-05,,,,,Control
,,0.00014636822971123137,1.4636822971123135e-05,0.0006879291858934501,0.002927353924586504,1.4636822971123135e-05,,2.927353924586503e-05,,,0.003351824138069461,0.0006879291858934501,,0.0005561986327243917,0.0004537402317482424,,,,0.003439645929467251,,,5.85471851881113e-05,,1.4636822971123135e-05,0.0003220096785791841,,0.0002927353924586503,,,,0.0001317316201328707,5.85471851881113e-05,0.002151607215150514,0.0018588750235833012,0.007655049238008614,0.0005708352423027524,,0.00033664628815754466,,,,4.3910362216988165e-05,0.0005415609561822186,,,,,0.00011709394359069765,0.0037762943515524195,,4.3910362216988165e-05,0.9691456370335422,0.000424467012591521,,,,1.4636822971123135e-05,0.0001317316201328707,,,Control
,,,,0.036026996325403904,0.013837500299652526,,,,,,,,,,0.09905767087294876,0.015465494835602063,,0.001529486916314655,0.000869647022420858,,,0.0005496483439136695,,,0.008246236011766927,0.03749373247788162,0.0013115211812534159,,,,0.012202052221931022,,0.04716812752727947,0.013357250473048093,,,,,,,,0.050302744736540464,,0.00019550438620788573,,,,0.0006909634669686225,0.5722789083099538,,0.000193892809608542,0.0003800299068327423,0.08884259187447108,,,,,,,,Control
,0.00015688603174767688,0.0017604970116970528,,0.04427264882047411,0.0001938721169524401,1.2701265523613737e-05,0.00043082692656097794,,,,0.00019783491179580756,,,0.008081662837489137,0.1484696651611095,0.0030063387443772767,,2.784117402776131e-05,0.09264242106849346,0.0006931842672167433,,0.031573923549965105,0.00033002968336557937,0.0004214787951355983,0.008369727539564697,0.18865240487285576,,,,,0.07525449017679044,0.00029761605374931707,0.01589619265848563,0.008031365826015628,0.01247904418201259,0.0021759808095055057,,0.0013497888897254793,3.647803458381865e-05,0.00022293261247046832,,0.008496028923931512,0.04404270510943462,0.00011451460996090146,0.00018777550950110547,,,,0.28150373635668163,0.014127973277350221,,3.617320421125193e-05,0.005691691106441788,,,8.453962332517304e-05,0.0006770282574707066,,,,Control
,,,,0.4102091399234388,,,,,,,0.060681527788991545,,,,0.21684111013284357,0.03871055798413668,,0.008394410974025502,,,,,,,,0.027836409749695944,,,,,,,0.0461080118400272,,,,,,,,,0.03970890347319141,,,,,,,0.13853699025961683,,,,0.012972937874032467,,,,,,,,Control
