taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,,,0.03494545439558855,,,,,,,,,,,0.10438157607329347,0.007408475896489052,,0.0003109532189531036,0.002147308163088678,,,,,,,0.011396054252991046,,0.002577985583640028,,,0.002460425072432112,,,0.008001120997687943,,,,,,0.24112371775586153,0.0025449120305307015,0.01754763209844997,0.10902732843995862,,,,,,0.4325649828347229,,,,0.023562073186312288,,,,,,,,Control
,0.00011874745307360509,0.005574986448286843,7.211465343570928e-05,0.1696547581469918,0.000864469372121079,1.9640163994362163e-05,,,,0.005552425439390755,7.876209355687801e-05,1.3899192980625532e-05,3.293504423669963e-05,0.014202356537666709,0.08216326636675295,0.003548322961648098,1.8733694886930063e-05,2.6589760484674927e-05,0.049038367211441176,0.0034300791025230655,0.00043641451583369877,0.07480455015261916,0.06440090348783126,0.00020808501955052423,0.002135137623161454,0.21195866420295076,0.0009742528529100778,,,,0.010025850484568168,0.0007427003553560339,0.022129428882160424,0.07827854264745784,,,7.110746553856249e-05,0.0009096921087029696,,0.002169986324402732,1.027331655089713e-05,0.0035334165807703244,,0.00033710578917502647,0.00025099122396897693,0.0,,0.0006447009729636524,0.1882746408015443,,1.742435062063925e-05,0.0,0.0028855933253255175,,,0.00037850121174775903,1.1582660817187942e-05,,,,Control
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8743369999999999,,,,0.125663,,,,,,,,Control
,,,,0.038089448470840136,0.004257885959621049,,0.00043133598917400055,,0.006739768749063878,,,,,2.1038227086623175e-05,0.06889663500361158,0.012032819215583948,0.0020949259459639943,0.0010490853238269854,0.012683643573915404,,,0.040161870840567195,,,0.019473757533072147,0.05159829295197412,0.004678650501353512,,,,0.015312165946185891,,0.0256026850220488,0.08824395383857107,,0.0005981764567166739,,,,0.00018819269801864907,,0.01595315153165097,,,,,,0.00032059746052898896,0.5385273261972924,,,6.991808802917552e-05,0.05297467447530295,,,,,,,,Control
,,,,,,,0.014628937683476742,0.002069579481049757,,,,,,,0.19873726632759742,0.008179613512483346,,0.0008860302431120789,0.00019801129186502935,,,0.01943282015072154,,,,0.03991353373040019,,,,,,,0.033547952671686435,0.03481434131925324,,,,,,0.020539454251961135,,0.007607870968933916,0.007689003384667661,,,,,,0.25722088541170884,0.3400562785846169,,,0.014478420986465748,,,,,,,,Control
,,0.00047063285465547255,,0.04960679187805934,,,0.006159195796856159,,,,0.0013934423735877718,,,0.004239751997476977,0.11639163224722371,0.003497143853835085,,,0.02901201579119761,0.0005628123989092593,,0.041930132164576486,,0.0004942608346457172,0.0009173335064023712,0.07213551305674061,,,,,0.024706551643361496,0.001218209972630078,0.060627672725097066,0.025829337027275606,,0.020126475607913443,,0.0010526112974194798,,,,0.009834310057913902,,,4.4822176633854535e-05,,,,0.44407926426729427,,,,0.08567008647029414,,,,,,,,Control
,3.9889189459810827e-05,0.000169529055204196,,0.06996635061946282,1.0888120592346323e-05,,0.00019669847761687328,,,,0.0031565373904166626,,,0.00021277626316445008,0.003616484166841012,0.0004381705352396567,,7.397816514612875e-05,0.03210560785019249,0.001303928759535755,,0.09560431307966523,0.001820249543513,0.0004128327592817667,0.004468708558998961,0.5482107663364547,0.0005268018720240834,,,,0.0096213335525882,0.0006521678960406315,0.016944663111373062,0.05926271752836813,0.0008665722893871148,,5.037027750664888e-05,0.0006783197370895382,2.9509859549349843e-05,7.591156973729305e-05,,0.005983073144562493,,9.57544063308214e-05,0.0005877549957139473,,,0.0,0.13685757035761065,4.57911613696808e-05,,,0.005913979369962464,,,,,,,0.0,Control
,,,,0.08625596677538136,,,,,,,,,,,0.059324272627042644,0.1310736649006172,,,0.03456352806698299,,,0.0154457675462601,,,,0.2600233348486571,,,,,0.029473565292578052,,0.024425540632966553,0.007682099458145512,0.19266751191699627,,,,0.01114550549324089,,,0.017985832742972434,,,,,,,0.03392462396410098,,,0.013126830591185953,0.08288195514287203,,,,,,,,Control
,,0.002212372338741822,,0.03586557411632204,,,,,,,,,,0.0016356827383502278,0.12778373410778518,0.003994512667503166,,,0.03925166128200512,0.005329782746700159,,0.052742397839411606,0.010959053805910005,0.0005986685094715231,0.0008249280267756518,0.10828207403256594,,0.00023848143403549095,,,0.05463176237882457,,0.03420216097866536,,,0.014347092370062797,,0.001836471370365467,,,,0.009991160164932197,,,,,,,0.21740324940710862,0.23903809612527235,,,0.038831083559190585,,,,,,,,Control
,,,,0.00817100180521665,,,0.00043372676199736804,,,0.019776813784061806,,,,,0.10487798769290253,0.010956227695686762,,,,0.0035747252770464894,,,,,,0.02931276738897797,,,,,,,0.005774842499951969,,,,,,,,,0.0005369279813408976,0.0012803589873526201,,,,,,0.03783149494007238,0.4520072586869324,,0.31766059533021523,0.007805271168244844,,,,,,,,Control
,,0.000363069899036053,,0.008948363068694492,,,0.0005181550508222575,,,0.004000092749954855,,0.0004183785842361816,,0.0004685679537462801,0.09257288675903051,0.0022384458801503956,,,0.013942305713688319,0.0005847061547926481,,0.001151745651517742,0.0004941645321964304,,0.0007650867488119426,0.048388574932076225,,0.0001319980418115592,,0.003018187924859287,0.0009628328646817309,0.0002875850872928647,0.00566748398381935,0.0007784371211016286,,,,,0.009557461257069048,,,0.002499530980341928,0.006248877640224332,,,,,,0.04416473797284535,0.1916822362455782,,0.5442214017710223,0.005862017980040491,,,,,,0.0100626674505577,,Control
,,0.0013959404925611514,,0.04399141339262361,0.000278916291032214,,0.000733880196044281,,,,0.00017228412579501073,,,0.0015022590337829514,0.17479834498516242,0.0070113784883615166,,,0.039809550771232806,0.0015592340632479278,,0.03327247633549991,,,0.02011845788144468,0.11427309166581812,0.0025522722373539997,,,,0.00512587090775544,,0.02280485665605293,0.01761375195309355,,0.009923377471383374,,2.8121620047850653e-05,,0.0018050107499858342,,0.012839453566605478,,,,,,,0.1588150197468134,,,0.2978706811098191,0.030983021023054072,,,0.0007213352354281395,,,,,Control
,,0.00253838696086941,,0.014867187460344048,,,0.000429020288619186,,,,0.03226382818884608,,,0.001071535529194394,0.12187790281563597,0.009498545736953506,,,0.03143218261280055,0.005567416386219779,0.0001385737562624678,0.054826173689259766,0.09721674864344919,,0.005407219032826244,0.23804534864243398,,,,,0.003010857482221444,,0.028812275705939378,0.03449471338581877,0.00024628566497637133,0.0026108716949143937,,0.0014061429289314589,,0.021190313034562223,,0.005068753902145608,0.0070389377027212235,,,,,,0.1048064281979828,0.1015212657418264,,0.020001319750059636,0.0533400336028669,,,,0.001271731461318633,,,,Control
,3.5108343442490786e-05,0.004824329015677738,,0.035574711007532005,,,1.3278800385125455e-05,,,,0.009054029326230652,,,0.0029801853137071334,0.017185986801476004,0.006148486966203542,,0.00013037367650850444,0.027737200871129554,0.00028790853562294733,,0.02601286816354292,0.005458190540122249,0.0010450013515203274,0.002903631017547433,0.1995592444241865,0.0,,,0.06890500295905998,0.017904249185944153,0.0008398841243591849,0.02360216231180696,0.007185239365969476,,0.0031497918095353267,,0.008158716269960831,0.0072494202344975806,0.00037321476840011694,,0.01751574367770662,0.037202873009299094,2.6959988660709256e-05,0.0006075051176194895,,,,0.13987003072332146,0.13087364346239896,,0.1715359457629411,0.022807245034206503,,,3.923281931968884e-05,0.0017450556839452367,0.001395481204109548,,6.206833210320003e-05,Control
,,0.0010763065627025306,,0.005070264351760533,0.00018929711495497525,,,,,,0.0005408201466071434,0.0006843276883008143,,0.0068971173702494564,0.026807631461361645,0.0038280083246450547,6.018058200057161e-05,0.0008599382494897732,0.039836928737334895,,,0.04963962096296982,0.006259183073758448,0.00017792519895821172,0.013661495296253505,0.11654603713886617,0.0021410399365587975,,,,0.0029182550449039723,0.00012972035150290436,0.01989380844460367,0.02256852334161235,,0.02309535502517923,,0.0006923786022808239,,,,0.004126495960453909,0.012030480760328316,0.00028782017478534244,0.00020610339788824523,,,0.0006292795639624988,0.12956939686577917,,,0.43951952145367296,0.06984671059782062,,,0.00021002821845349988,,,,,Control
,,0.002833095741710527,,0.013936312561061384,,,0.0003151161673004421,,,,0.03666322697060763,,,0.0016856375482578844,0.11909112685561768,0.00875896817255509,,,0.030915764403367,0.005530909203721381,,0.05714638814113501,0.09823304050992265,,0.0016654977803025946,0.24921945684673277,,,,,0.002191674647134482,,0.01917234708143739,0.03416498030015374,,0.0025685324262978574,,0.0013526193649971848,,0.02073704430596376,,0.009627419378627128,0.008020204866195143,,,,,,0.10346958361029751,0.1009580121438732,,0.018008410896021326,0.05299169641435843,,,,0.0007429336623506872,,,,Control
,,,,0.017772392823790166,,,,,,,,,,,0.04212716453312612,0.02056225395519429,,,,0.015204260491216268,,0.025581771620141663,,,,0.2335121007109299,,,,,0.012062348328200051,,0.03647534270171865,0.007606051979464997,0.08949718444648397,,,,,0.09895861876935791,,,,,,,,,0.3400475092917439,0.008055140784714811,,,0.052537859563917266,,,,,,,,Control
0.0,,0.0013962228763426756,3.554611079975913e-05,0.015268928101458927,0.0002767735635776117,1.3570310105890952e-05,,,0.0004124766646365213,,0.004449036295313442,0.0,,0.038693207492674554,0.01711175595964473,0.007023344376595144,,4.496431109713121e-05,0.050260782877266263,,,0.05582683798204222,0.00265502104512047,0.00035161281110189095,0.008145021650720877,0.011358450829601664,5.2255821004774114e-05,,,,0.005509545902991726,0.005938124652007625,0.07353518123149146,0.06627972378950302,0.07392568209543411,0.015941772432380864,0.0002961163190270533,0.007872400196951783,,5.3977427510745346e-05,,0.020466660684927977,,8.982735122332295e-05,0.0024213889151630794,5.620538887141402e-05,,,0.47910992538557395,,,,0.03397296753718518,,0.0,0.00014147554640246013,,,,0.0010132160642495444,Control
,,0.0015393940997331483,,0.015071925399820888,2.988918684952521e-05,,0.015844500293691555,,,,0.0005210412302146962,,,0.026491614315991518,0.05661183650170494,0.0028362414872617034,,0.0005798098340877493,0.04229966191896456,,,0.08937674683868836,,,0.009534246697068144,0.03738066918860047,,,,,0.005288366532713968,0.005396310927113098,0.25050975705240913,0.012742689342192517,0.11102419236842219,0.017451044086853537,0.0001587358166468028,0.009698738201723131,0.0004249111427797368,,,0.005403783223825479,0.00963562758759829,,,,,,0.268154474991889,,,,0.00486749446923822,,,,0.0011262972639175819,,,,Control
