,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa61170,taxa816,taxa830,taxa838,taxa841,taxa946234,condition
0,0.0016906415374587506,0.01023511779104205,0.00039793518914164834,9.60387004161783e-05,0.005289654734511827,0.010154873534734047,0.005574908755284381,0.0018883370962624732,0.004644838603571856,0.05568675780025582,0.007338904355312662,0.00016165454540250764,,0.007927326900577791,0.08283719521625511,0.0001397119284200033,0.0012538032544399088,0.005161497130976329,0.07108178267756533,0.011647501504447301,,0.021712484511639502,0.006816203658014457,0.0005360570728527744,0.0029307704074023155,,0.00036274219958516794,0.6109651391177817,,,0.07328367659041839,0.00018444518622974643,Control
1,,0.052481443220100385,,0.00047718910911894786,,,0.24241968504648215,0.023064611840666934,,0.0018153862527530871,0.008652630160811097,,,0.007228245155279076,0.087512020867039,0.001717227854480501,0.005639102040007925,,0.040723329454516795,0.013256498450522888,,,,,0.007355241663908908,,,0.23804608634739652,,0.2258731390849004,0.043738163452015394,,Control
2,2.533220979147575e-05,0.09389424749795516,0.00027783049600569747,,0.07683084169768233,0.0013553762003065196,0.10626862007524075,0.0338987187359598,0.0011867007546218155,0.009246050620963515,0.026429424000126867,,0.0004283820842786143,0.0013209820618091503,0.07387232792813314,0.0004037707097251074,0.014453261403587723,0.0003354973150432032,0.06702099494416461,0.06895623160518578,0.03681429132061855,,9.803359236375982e-05,,0.03905505914607592,0.018270804823870602,7.002399454554273e-05,0.3028156751183225,,,0.02667152166362182,,Control
3,0.0035587930193522683,0.00030696622112101645,,,0.0011782877215801492,0.001076270972971859,0.01992063074058893,0.013381483101400755,0.0001964767010233734,0.013456249584948694,0.03811510603559022,,0.0002026595342723607,0.012493101561050898,0.011927944803328658,,0.003952891390519198,,0.06175081808043637,0.016877188322230948,,0.034489561316531296,0.009544233592020022,,0.0056754974318342635,0.1156144018795813,0.00021193378414584158,0.17445207502753649,,0.45740485879095844,0.002725026506035133,0.0014875438809415311,Control
4,0.0008328500468102123,0.01223791062075047,0.00185919376419643,,0.008969898143470668,0.0008182386424802087,0.23929505131073966,0.006880574761076681,5.328865108589593e-05,0.04080299121231467,0.033397910010509464,0.010561144537085999,5.747868615111759e-05,0.0057958928631669905,0.04097693138591963,0.00024377409135866509,0.01469058524905676,0.001619824581496075,0.054769559889460424,0.020153853790123077,,,0.0027060105945573808,2.7933567101477704e-05,0.04479802849180869,0.06660168172966369,0.0010854339554854972,0.32604489268030956,0.00010883347489921891,,0.06413622212256863,0.0004740111463527679,Control
5,0.0017981437441967594,0.0566780663875287,9.743585421540604e-05,0.0018512812300927142,0.0002295087156782718,0.021829742561728392,0.01339290761539314,0.005167594808272345,0.0006418638286658338,0.027946206363794645,0.13126295161980941,0.0,,0.005452091057711422,0.11291458801797999,3.8131542103286534e-05,0.01278239181999281,0.0049702563693550675,0.06703021477616786,0.024605944943808907,,0.0015923773094507227,0.0020068908116139426,,0.003064912629433974,,0.0008262519325291655,0.16337258792301088,,0.3375895397471478,0.002669310727666993,0.00018880766265158308,Control
6,,0.13664542497238374,,,,,0.04357893761363552,0.020667144666423314,,0.005901759738121104,0.006419496125025939,0.00840592882125347,,0.002626642018353972,0.24407028684771195,,0.009774449665798986,,0.03602738259892354,0.04095490603084578,,,,,0.008740499646068446,,,0.4133559455062874,0.0049952859884436025,0.0035147339509333823,0.014321175809789739,,Control
7,,0.02712195222881065,,0.0015656915468985828,,,0.057641425701257284,0.006843117747570601,,0.011084593086027024,0.038037166233194836,,,,0.22092103476216593,,0.002376986920587885,,0.01935759484138258,0.04241211634496981,,,,0.16644081098704291,0.05809895207089256,,,0.3243325424581124,,,0.023766015071086975,,Control
8,,0.05687057206998064,9.162369127452909e-05,0.0,0.03462575721159443,0.010776464718601877,0.00035353583417752,0.0037107088757945186,0.0006326590572094278,0.05319347542126143,0.09459786716245375,0.00011359312885085262,0.001643860635607214,,0.06499450561577297,0.0002008634292692438,,,0.00011683286158100169,,0.004145845478112668,,0.007295371900056675,0.0006258758668056781,0.0431200327051019,,0.0034073888989343093,0.5442680117497006,5.811270584704936e-05,,0.07237107331737899,0.0027859676646325876,Control
9,,0.05805267359418447,,0.01324086282832316,,,0.17610340805093375,0.020102166192186084,0.0035841948812852637,0.0034646034784882418,0.009269347203233426,,,,0.0489360250182512,,,,0.029548197869043363,0.014331543178408413,0.025893903507305038,,,,0.002763608673957687,,,0.5584952293502977,,,0.03621423617410211,,Control
