taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa2316,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
,,0.003188511265194336,,0.0002750273052566121,,,,,,0.0031314746438878545,0.0010556904134262567,,0.02572936348874548,0.0009642882019441077,0.01784794877947273,0.01198917986570338,0.00012689622402179378,0.00017603388878043496,0.012056167120583113,,,0.03414934341718914,,0.0001815734167490501,0.011193231763694408,0.010686877873822482,,,,0.072375779419279,0.0035416048812679122,,0.05532583041884065,0.015121167428847587,,0.03090102576670402,,0.008551184674218823,,,,0.005084978923634837,0.1035850696590513,,0.0001898827087019727,,,,0.1563008591500128,,,0.4098132532796315,0.002441495660241465,,,,0.0026834909653889274,,,0.0013327693957082818,Control
,,,,0.046372846974218104,0.006668294620826395,,0.00042528132974350356,,,,,,,0.00010600793185085374,0.110437772146468,0.0049708139753443055,0.0012714703810402005,6.747852636478705e-05,0.018675306972624862,,,0.0001178791540816959,,,0.01283841444207078,0.021227932152840946,0.01476019870759878,,,,0.07982699255601475,,0.02805336426793349,0.019606885517160947,0.03770560514336324,0.0019203263961312313,,,,0.0006334442528966043,,0.017305846941416046,,1.3016691042590096e-05,,,,0.02027583930322174,0.4796546515666109,,,,0.07706433004913542,,,,,,,,Control
,,,,,,,6.850862301620156e-05,,,,,,,,0.17974899291817442,0.006702393170379424,,,,,,,,,,0.006324176926153885,0.001624039473128151,,,,0.0025492099161975356,,0.07786724549021212,0.0045936247861765814,0.04534946542498503,,,,,,,0.008957401115251468,,,,,,,0.658711423741947,,,,0.007503518414378053,,,,,,,,Control
,,,,0.07280766316406982,,,0.002114373099943559,,,,,0.0003529655189201689,,,0.03086089487069381,0.0033446726901152847,,,0.0037141347451149376,,,0.006464429193195661,,,0.0039080696326834995,0.08506549476883776,,,,0.027140624218866382,0.001993465561117101,,0.03324454374554455,,,,,,,,,0.0048007937650336,,,,,,,0.43154234263486496,,,0.24842878037990518,0.04421675201109372,,,,,,,,Control
,,,,0.3680388073208597,,,0.012470299353784456,,,,,,,,0.07327291163947566,0.025424971983397018,,0.004217236027447021,0.015468386019492025,,,0.005086300278348677,,,0.005713994067379577,0.02838812631445152,,,,,0.025286004409091803,,0.029329775821470304,0.07642041293284263,0.05074416755158286,0.0034427393740952684,,,,,,0.0641759222843701,,,,,,,0.19724145556182618,,,,0.01471935405869111,,,,,0.0005591350013940287,,,Control
,,4.799293543990325e-05,,0.015072524181583329,0.00038626402105697955,,0.0010917074325340627,,,0.00018944024626388182,0.026080626865791292,,,,0.1916363186064286,0.010278504586542444,,0.001182208396506452,0.009462519205085099,,,0.010032000212645623,,,0.005095583995969859,0.06656609597616682,,,,0.030349466624446948,0.04128816414048028,0.00012952818619824436,0.047701286062999226,0.00580134384438391,,0.0026956207870377307,,,,0.00045313769373587777,,0.009403661934809352,,,,,,,0.15806552396366375,,,0.3533398125554161,0.013650667544814327,,,,,,,,Control
,,0.0096913083230735,,0.016773180276693982,0.00019180767218516918,,0.00018551889604795051,3.174817630563614e-05,,,0.0013297718574022041,,,0.004860209635338216,0.1748939073322464,0.012168680393644929,,0.0009751660287616162,0.06587310426364823,0.0014431726916185018,,0.024570146936240128,,0.0,0.0034841848437655006,0.27327572408664147,6.430780759671986e-05,,,0.03196655912859472,0.04402822889603375,0.00020063224515191148,0.011736377750147737,0.0013358577697930609,,,,0.0008422902748945768,,0.00015620508469865708,,0.014334555181677673,0.011874832257039728,0.00012628268211027795,9.595455202917504e-05,,,6.897367376304337e-05,0.2533575471500991,,,0.00011157506049904077,0.039676192945332076,,,6.238060200628188e-05,,,,0.00021361552491907257,Control
,,,,0.3650640705381168,,,0.013250216899162908,,,,,,,,0.10162710687109258,0.04333570444138177,,0.0013383701772124485,0.018838644189853565,,,,,,,0.017495652112670478,,,,,0.02633030386131131,,0.03144575672167315,0.06810259561500542,0.051219345248444736,0.0005829096224876122,,,,,,0.03890297223382588,,,,,,,0.1937060286742674,,,,0.028760322793493952,,,,,,,,Control
,,,,0.03720357472742067,,,,,,,0.0004661474757662811,,,,0.10613574821799124,0.020186319474336654,,,0.0021575734397703402,,,,,,,0.008359571226390512,0.021146517619841137,,,0.023790447833953017,,,0.02577814006336487,,,0.0008153477415031697,,,,,,,0.0009848186107738336,,,,,0.033038510100751046,0.5758860187353534,,,,0.14405126473278382,,,,,,,,Control
,,0.0026313481094017675,,0.05203586076700706,0.0054998532737857925,,,,0.0001089059587833935,,0.0024121032186930932,,,0.00719577698720877,0.2239112653900036,0.0049640236739445665,6.192491077439198e-05,0.0007306115919134049,0.08431706086563653,,,0.016638865281793654,0.0014114785447584554,,0.0008311244222943189,0.10415769992252732,0.0010736039489464423,,,,0.11540244487736154,,0.018330797141464232,0.010786807680776982,0.05299840929745728,0.0005492381342403098,,0.00012978642456517198,,,,0.013300651992544037,,,0.0002344958191473257,,,0.011115879727288835,0.17328125363041186,,,,0.0958887284072698,,,,,,,,Control
