,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,4.025204063651353e-05,0.0014777669830659558,,0.009558085316886978,0.00037494218204994203,,0.0001324160329251553,,,,0.004749436623516885,,,0.009775568004960836,0.005001594873045874,0.0018724803185771576,,0.004085835600932549,0.049282793803903,,0.008038444044695378,0.00016080538148491297,,0.00793391040767713,0.07512531362625867,0.00015046354736671558,0.03985540088092149,0.0011561562200961305,0.004654028134249985,0.06218615828643513,0.010830232303955831,,0.02074592202216519,,0.006105129407775882,,0.0005709300776428405,0.003604331971252946,,6.377464372888415e-05,0.0004443946954907778,,0.6039144450480561,,0.0,0.06786514329422294,4.7856330429305754e-05,,1.5005798524443327e-05,,,0.00018098209706845502,Control
1,,,0.00646339194577553,,0.07845100237835446,,,,,,,0.0004936719681008863,,,0.02170044801560764,0.035914761385177775,0.038112903955711326,,,0.0995876848504352,,0.059529055647460485,,0.0006841414542657019,0.0015560371485893293,0.18652835672299967,,,0.036315511597620635,0.0005623576381381457,0.017473714909215243,0.009709217254886186,0.2491318754808248,0.0006345630716472996,,0.00019529659035484243,0.01813422366588394,,0.013446401544673341,,,,,0.032684825294025964,,0.017084529633894313,0.02985865635543577,,0.00014280183228829882,0.0011079209762818224,0.012031858887654177,0.032464789794697226,,Control
2,,,,,0.052153913003417984,,,0.0004742110307217372,,,,,,,,0.24090677368010904,0.02292066844181284,,,0.001804056650969218,0.006240876709674056,0.008598630162763068,,,0.007183134568437681,0.08696586913419338,0.00170651084715827,,0.0056039090994229645,,0.04046918017618372,0.013173766278091187,,,,,,,0.007309338507514595,,,,,0.236560470071282,,0.22446349267184448,0.04346519896640379,,,,,,,Control
3,,,,,0.03638417793447218,,,0.007816017255293189,,,0.021362869324490705,0.0008819198517568982,,,,0.11714674367382814,0.002538885091762517,,0.00018312528266497229,0.002288449449868837,,0.013333000378273945,0.000822933369012962,,0.017390324963110326,0.02044426275785648,,,0.00251946271329805,0.00013749810785955834,0.03740462353316083,,0.04495037171246701,,,0.0001329764959419047,,0.0005305700529737665,0.00834884811422578,,2.476610163987561e-05,0.00010800486648759029,,0.6621777336715089,,,0.003072435298045647,,,,,,,Control
4,,1.3493924667098745e-05,0.009314079274762887,,0.06651595043231673,0.00046237137325217883,,0.00024452627124015296,,,,6.399391546669556e-05,,,0.015282380818999445,0.030138374063858976,0.014706844486607279,,0.00011398277275617502,0.05677568803681797,,0.0344399714583048,0.08138502869503526,0.00034205054497054855,0.0047639687676979976,0.15790243074652072,0.00018922162544545286,0.07728543126378783,0.06767816580762162,0.0008572731231688642,0.014614533774680083,0.007322805346047609,,0.00019187951969806315,2.3307688061352376e-05,0.0013911009611354526,0.019301116928946312,0.00013033904507993107,0.008419800085461523,0.01150592199284822,3.557489230416941e-05,2.3716594869446275e-05,,0.08034292969460796,6.716294322942331e-05,0.20081720025597566,0.036419489316287385,,0.0001930040134203214,0.0007248895440484638,,,,Control
5,,,,,0.00732176080955424,,,0.00048654203327309285,,,,,,0.07922223155765352,9.765175304588643e-05,0.2680485079781584,0.009751441448937928,,6.91741994171998e-05,0.01050084543999638,,0.011574105865406597,,,0.006954077218199459,0.10377240739139953,,,0.0007318327345641562,,0.07041943599094214,0.01434592108526543,0.0012893666834435137,,,,,,0.0100006705353053,,,,,0.3524622379560145,,,0.05295178931942283,,,,,,,Control
6,,,0.00012022233106950782,0.0,0.005562989296734689,0.001972730377941726,0.000158473982484848,,0.00012022233106950782,2.7323115743632085e-05,,0.0075411937136162606,0.006235141319500325,,0.008737942985371491,0.0003060187630863522,0.0,,,0.0038689574530527716,,0.007885458576354322,,0.0011475717495147283,0.0014918477157800513,,6.011094346420867e-05,,0.0,0.0011912863363426514,0.004087541490719646,0.003863494517640189,0.011393773463958543,0.0003661299286211061,,0.0008852697939617512,0.003409926532541428,,9.289877118478527e-05,0.004453669198635301,2.7323115743632085e-05,0.0,0.0,0.03898470628513431,8.743405920784075e-05,0.8760238868112278,0.00031694907532242215,,,0.0035301555257272912,0.00012022233106950782,0.005929128108177604,,Control
7,,,,,0.03127678111642687,,,,,,,,,,0.00735787886582703,0.19314469658748298,0.006520152747770773,,,0.029420977396649926,,0.03470988250858577,,,0.002025617136783202,0.2112541132332324,,,0.013037495344432696,0.0010129591122010036,0.020403202488348662,0.01415663802353241,,,,,,,0.00496302794584879,0.010806737176703407,3.924175298430521e-05,,,0.1680259601759436,0.2353993330106343,,0.01644530537661194,,,,,,,Control
8,,,,,0.0005569850190058925,,,,,,0.0225826310161968,0.1314556646610749,,,,0.051683581079378337,0.06963505909544195,,,0.006886556603409697,0.017838640977125557,,,,,0.16755117396293043,,,0.012939332862578994,,0.005784724004408565,,,,,,0.00042563324259397656,,0.010737107699713587,0.002608520790764438,,,0.00138490236304623,0.004577768840416851,0.24675927806924203,0.23929989606032107,0.0028032341131980767,,,,,0.004489309539152756,,Control
9,0.0008448607299420089,,0.0009695978587361552,,0.015147482838860504,0.00012564029384575306,,,,,,0.10525987269788246,,,0.0,0.004990388316817454,0.00023090919819415164,,0.00010496784933119622,,,0.03041588944296392,5.569517818242248e-05,0.00013788319787864594,0.01412720738556196,0.06162485815291107,3.000515004782761e-05,,0.004317530353370352,0.005605845123651324,0.06637701159944911,,0.05475919813394059,,,0.01027480703376914,2.5589676462194117e-05,0.015178290802287539,0.06480329667286037,,0.00046533070492232984,,,0.5403004288227665,5.2283221320796604e-05,0.0,0.0031758293764668905,0.0002407436620894262,,4.3954032511533416e-05,,,0.0003146024929763865,Control
