,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,0.02603089023526494,,,0.00038404747172647607,,,,,,,,0.06862434907768583,0.015973729728651898,,0.0005324780045076491,0.001110533033474493,0.030796029183131537,0.0236380964511572,0.0010889653344000533,,0.02115984574618847,0.16852715200364946,,,0.016019510221970283,,0.04651389682134845,0.00851242492762104,0.07574036722466645,0.0012429912608090288,,,,0.08710318740071991,,0.006216075382770706,,0.0003563757068762505,,,,0.3668085726313631,,,0.02327968605568902,,,,,0.010340796096327858,,Control
1,,0.0001026237023489649,0.004825831765611089,,0.044933168705712685,0.0002649685582729408,6.848294170490297e-05,0.0006243025818069021,,,0.00337278487896647,0.00017181161551259476,,,0.007191313140265149,0.10044745545587483,0.013230803627178862,0.0,0.00203807248717959,0.05202004535987784,0.0024891535105564435,0.002664489983362673,,0.0002643642970226033,0.001605320721729637,0.1948420259671201,0.00015469088008636904,0.046951501992047916,0.06783547577516648,3.1119454392375016e-05,0.004106257326667659,0.0010628955393434498,,,,0.0016036086481870146,,0.00010151589005667968,,0.01093269738193742,0.00895686380354258,1.6415763967498798e-05,,0.002478780359092319,,0.104783936318921,0.20189073345230565,0.09175475452893808,0.015775750593183122,,0.0002232745319996616,0.0009108231246752092,,0.009271885335385132,,Control
2,,,,,,,,0.0020480314644252514,,,,,,,,0.10388021550599752,0.030182102526276736,,,,,,,,,0.01340541987715767,,,,,0.05025853599736687,,0.03828939251899647,,,,,,,,0.0034460016076136185,,,,,0.6832087235002424,,0.0370310112039552,0.03825056579796823,,,,,,,Control
3,,,0.0008605693116237687,,7.171414617677985e-05,0.0007888548335737971,0.0003944279699088851,,3.5857017776191264e-05,5.3785581976485545e-05,,0.02187276646230502,7.171414617677985e-05,,0.0013625717642175444,0.0007529981476707976,,,,0.0013984251313886242,,0.00048407023778836985,,,0.0003227134918589134,,0.0001434278498559704,,,0.00010757116395297109,0.00048407023778836985,0.00044821355188537056,0.027556094874567345,,,1.792856420029429e-05,1.792856420029429e-05,,,3.5857017776191264e-05,0.0011115650067007909,,,,0.00017928564200294292,0.004679345631954244,,0.9365151728711915,5.3785581976485545e-05,,,8.964259975267681e-05,5.3785581976485545e-05,3.5857017776191264e-05,,Control
4,,,,,0.07816198861662478,,,0.0010427135488911491,,,,,0.0006188912144093559,,,0.026783057765023443,0.003251818338586284,,,0.005038005752520937,,0.007735285496880153,,,,0.07535601327473894,,0.024769021855255872,0.0028948623985126497,,0.032418839028456416,,,,,,,,,0.016444105475955498,,,,,,0.43988937382386784,,0.2479787998336887,0.037617223576587915,,,,,,,Control
5,,,,,0.04278008691336285,,,0.008488316750830891,,,,0.00012096752191905757,,,,0.10895210108231444,0.003639629619067611,,4.447486763321947e-05,0.004121337734011671,0.001253017624916468,0.007506266375013113,,,,0.044348340752846264,,,0.02099646146834393,,0.04728121119065912,0.018732258311266625,,0.002034107487724885,,,,,,0.010460859491230162,,,,,,0.5858101905305388,,,0.09343037227832084,,,,,,,Control
6,3.615922015672497e-05,,,0.0,0.001967243382660705,5.7268932482857715e-05,,,,,,0.0006353114379491621,,,0.0045472744432288135,0.16578699431633626,0.006856818376479295,,0.0004304765259998933,0.06834234014392583,,0.07145263909785372,0.00017584693377893342,0.004104172491196543,0.008397827376286986,0.022821013072265108,0.0006440987344676959,2.7573930454709264e-05,0.0038520679841820577,,0.04855385340122917,0.0546255722853112,0.040215820042631516,,0.001034274900572245,0.001411522630419641,3.0705036110738516e-05,0.00033179619613084223,,0.050811279575818005,0.00012312315466773112,0.0005523876397685163,0.0016202966752910113,,0.00039542834333401744,0.3978776759842984,0.0007675248993602039,,0.041060309539085085,0.0004533032962664292,,,,,0.0,Control
7,,,,,0.007321760809554238,,,0.00048654203327309274,,,,,,0.07922223155765351,9.76517530458864e-05,0.2680485079781583,0.009751441448937926,,6.917419941719979e-05,0.01050084543999638,,0.011574105865406595,,,0.006954077218199456,0.10377240739139951,,,0.000731832734564156,,0.07041943599094211,0.014345921085265426,0.0012893666834435135,,,,,,,0.010000670535305298,,,,,,0.3524622379560145,,,0.052951789319422814,,,,,,,Control
8,,,0.0008406034923519368,,0.0602068043518255,9.595976208014211e-05,,0.008716546229118318,,,,,0.015804291171691832,0.15677853623542212,0.004912958762348408,0.116841571941607,0.00197240563378355,,0.001989404794990618,0.055217198483916236,,0.060463803504985626,0.0024917350379971485,,0.0017083654079341026,0.07798329998379548,0.0007119530356428153,,8.751047485295978e-05,0.0015908800807751858,0.019874634706634208,0.02002139077883015,0.044956142667019534,0.012250460611887323,0.0002562950458911972,0.002013646202392416,,0.0012362111907389375,,0.007375221881803122,,,0.0004180385442401159,,,0.2916693950823338,0.0004350377054471851,0.00040476109288311516,0.03067493610478001,,,,,,,Control
9,,,,,0.027848062264718705,,,,,,,,,,,0.09714303146752898,0.03534929343271327,,,0.001988517477112539,,,,,,0.0045801780483278685,,,,,,0.004495144095050731,,,,,,0.25307888282615165,0.003494398857078804,0.0074278526433549305,0.11711070640309726,,,,,0.4278839609849222,,,0.019599971499943195,,,,,,,Control
