,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,4.290442136624032e-05,0.00317391766530493,,0.04273835601765804,,0.0,,,,0.00031900699180545736,,,,0.08981490426913125,0.004912101964325933,,0.0,0.027567756428874206,0.0023329910065266204,0.03268004537571603,0.0012008190403563026,0.0006028828338804403,0.007081046653863985,0.05234743213000057,0.0008265915344630013,0.06441407349820139,0.06630206994147535,0.00015102356320916593,0.0050122459313737214,0.00040956055878314573,,,0.0003129498970243411,0.0013620387131136806,,0.12851035142355355,0.007239944440288602,0.0032511456237641623,0.0001168009776958589,0.00021341163945466358,,,,0.019117099693420143,7.430036264835971e-05,,0.43147108963803704,0.0052517030783871856,,0.00013749605153133952,0.0010119386347651595,,,,Control
1,,,,0.006610021235690784,,,,,,,,0.14103382226696454,,0.2487078617745889,0.01147539568798206,,0.0001404205611035046,0.001813486364330944,,0.004640072048033376,,,0.0025932621483330514,0.07929192703613623,,,,,0.06506904010920922,0.010651351382909,,,,,,,0.00634786224164216,,,,,,,0.3713448644708059,,,,0.0502806126722703,,,,,,,Control
2,8.432952331027569e-05,0.002682932388234893,6.905904206219875e-05,0.018985766543971012,0.003442809768549646,0.0,0.0004999373226515937,2.552677462365101e-05,0.0015508655172020835,7.373135348884914e-05,,0.0033448051874052716,0.0032383676539298693,0.18196145912867093,0.004063201558956593,2.108238082756892e-05,1.8347369260749167e-05,0.08924228783717565,,0.03309979373454434,0.0004127588289592142,6.894508324691457e-05,0.00624699433624688,0.10981014461373659,0.0035958564574762684,1.2991304942393817e-05,0.1273797449601714,0.0008704174311403858,0.034373967248236485,0.017847545896912852,,,,0.0022998028512495584,,0.00010507002769199213,0.009439892422878371,,0.0017553076318218594,7.22498888901551e-05,,,0.000213672778657793,0.17990792127725042,,,,0.16203120192362483,,,0.0011385625235040059,,,1.264942849654135e-05,Control
3,,0.0005614821991436964,,0.018049370378484544,,,0.0008899538604569832,,,0.01342199662175385,,,0.001931079915396436,0.022863599880648174,0.003224634052985499,,,0.0644684853755897,0.000774770204539944,0.15458805577003526,0.0013377773417584467,0.0006146517066852777,0.0058407161515849435,0.2056033341246068,0.00015351043286383878,,0.0015673313532859618,0.0012050060667119745,0.018205117387191442,0.04078152059708441,,,3.151538687933114e-05,0.002316990910860761,,0.2190258390590522,0.040396321239388334,,0.001227778475295749,0.00017973936775050794,,,,0.1652666887952125,,,,0.015472733344753424,,,,,,,Control
4,,,,0.0843405586464678,,,,,,,,,,0.19312120255539306,0.02872832545600344,,0.0025094582741319073,0.004552954034885997,,0.0033575555284054183,,,,0.16019683711922708,,,0.0018582684262436536,,0.04393391849459792,0.06289439623227756,,,,,,,0.025979374026703743,0.014888680645955525,,,,,,0.34292897751410445,,,,0.03070949304560252,,,,,,,Control
5,,0.0005516985509480966,,0.009309611901751886,,,0.00038566700013511394,,0.0037668282613404873,,0.000317507735925915,,0.00024463052559325167,0.09339264695047018,0.0017366057007645688,,,0.014519027476715934,0.0005952642662158319,0.0009275281315066249,0.00048203355925268543,,0.0007468408331611784,0.04504152896788805,,0.0025104492468451495,0.00041798995017246606,0.00047821904962094824,0.004832782939746208,0.0006555937474967282,,,,,0.008880881095511104,,0.0007596897077101882,0.006715143061176103,,,,,,0.0436393955327274,0.19175539918742915,,0.5510661454038873,0.006481253391651164,,,,,0.009789637824356287,,Control
6,,0.0003713388829724952,,0.018138429417987382,0.024315042975658195,,,,,,0.0017965786743212014,,0.0014006055165569188,0.11255329189436053,0.03336697314205106,,0.001964456695124492,0.019280527112655176,,0.0011171592930267263,,,0.011873821825257834,0.0723191344955372,0.00433877500746378,,0.0715169492427495,,0.014911136669030408,0.0009719894103031079,,,,,0.002081038654015666,,0.01597659439767931,0.030870294460684254,,,,0.0019430664400583717,,0.09650451805778512,0.22744227799120156,,0.18809231871885557,0.04685368102466418,,,,,,,Control
7,,,,0.026771062075549,0.006125675782169131,,0.00796189183796542,,,0.10487054995380675,0.0024791767152557284,,0.0013657324995263306,0.10404035718297833,0.015173402085709832,,0.0008012416562943802,0.0016268514321579814,0.04639499939359152,0.0026116364477764935,0.022188849573250517,,0.00726661796768765,0.28010035641169373,0.00011982855127616848,,0.008256656660460994,0.0001316772699657896,0.08841782159071285,,,,,,,0.036799661081933326,0.017977747882740164,,0.0012341670099255372,8.1376105717398e-05,,0.004966736957886188,0.0006502263831842092,0.20675008090103913,,,,0.004835618589745382,,,,,,,Control
8,,0.0025861408936364485,,0.05333318074669956,0.0007799134955315747,,,,,,,,0.008108831808884834,0.019242727390205477,0.010069502536516476,,0.0025896854946419806,0.05259408079988884,0.0019367699894229104,0.11216231598963437,0.0013435050554112284,,0.010589647415499748,0.17784782359472773,0.019006353140293687,,0.004675430000611696,0.0009419523986416278,0.030089409015763537,0.015752814514472704,0.05496896347359555,0.023077175483676,,0.0005774661409584518,,0.0011513876809113714,0.009850446194374574,,,,,,0.001041707598368754,0.33651631752009187,,,,0.04916645162753899,,,,,,,Control
9,,0.006043808710643258,,0.0015749022917761837,0.0012188019355533859,,,4.6119587682723364e-05,,0.0021406835167777347,,,0.0026259595323065666,0.12998581312506327,0.0045990003885473234,5.38742086205264e-05,0.0002092727308346584,0.021580906000933816,,0.018532829799947106,,,0.00438656458864593,0.03658711786044295,0.0004838475327245004,,0.005941978293591583,0.0016203076380567408,0.021707020625659147,0.013831080683973892,,0.02755798415771756,0.0001114216587379069,0.0009797351347998007,,0.00015947990165508102,0.009602057341748592,,,0.0003812008397846338,7.254651956286794e-05,,0.0009610628238574585,0.5645466077206638,,,,0.12227710770597089,6.38735882508514e-05,,1.9182483372460165e-05,,6.407765722289881e-05,3.377341487385273e-05,Control
