,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.001892923795776132,0.03800876184453193,,,,,,0.0012951746284434998,0.1301243670066736,0.004430400384962397,7.858894576529537e-05,0.03630706429244388,0.004642199651102113,0.04921859031798589,0.009361856731734682,,,0.10563835568472214,,,0.054830087921897405,,0.03463118588353263,,,0.013683322962815603,,0.0019309838873116814,,,0.015882990523345807,,,,,0.21523084628465097,0.24207864058405165,,0.040733658668252716,,,,,,,Control
1,,,0.0010763713393561818,0.005070569501584213,0.00018930850765114338,,,0.0005408526954371314,0.0006843688740179558,0.006897532467767736,0.02680924485732016,0.0038282387102786765,0.0008599900041887399,0.03983932629117762,,0.04964260848404042,0.00625955977770894,0.00017793590724466852,0.013662317502472281,0.11655305136933156,0.0021411687933429423,,0.0029184306777606892,0.00012972815861899193,0.01989500573762787,0.022569881610223348,,0.023096745000735698,,0.0006924202725358144,,,0.004126744310328273,0.012031204805235663,0.0002878374970134344,0.00020611580205717262,0.0006293174366520997,0.12957719489678204,,0.4395459735861794,0.06985091426649447,,0.00021004085883462854,,,,,Control
2,,,,0.0781619886166248,,0.0010427135488911491,,,0.0006188912144093561,,0.026783057765023443,0.003251818338586284,,0.005038005752520939,,0.007735285496880155,,,,0.07535601327473894,,0.024769021855255882,0.00289486239851265,,0.03241883902845643,,,,,,,,0.016444105475955498,,,,,0.4398893738238679,,0.2479787998336887,0.03761722357658792,,,,,,,Control
3,,,,0.05701061171581183,,0.00039015751277072955,,0.00010568669549683306,,,0.1984422532362871,0.020158544256633694,0.0012521995218616132,0.005337533457301155,,0.009579316189821024,,,0.018138111089407494,0.08967571951218029,,,0.005765965594665838,2.8629825293090225e-05,0.07163588385143844,,,,,,,,0.03781563367143601,,2.5584099198080635e-05,0.0003944215293037431,,0.43671854282717293,,,0.047525205413920274,,,,,,,Control
4,,,,0.036384177934472184,,0.007816017255293189,0.021362869324490705,0.0008819198517568981,,,0.11714674367382814,0.002538885091762517,0.00018312528266497229,0.002288449449868837,,0.013333000378273941,0.0008229333690129619,,0.017390324963110326,0.02044426275785648,,,0.00251946271329805,0.00013749810785955834,0.03740462353316083,,0.044950371712467005,,,0.00013297649594190469,,0.0005305700529737664,0.00834884811422578,,2.4766101639875603e-05,0.00010800486648759029,,0.6621777336715088,,,0.0030724352980456464,,,,,,,Control
5,,,,0.035878417445649034,,,0.05170224487312726,,,,0.176683055250503,0.01092007120293322,,0.0165724940782246,0.006652609266615783,,,,,0.20107002886429376,,0.0014085312229245408,0.00155646576824601,,0.005340116612946061,,,,,,0.004810302116249675,,0.013733515403439006,,,,,0.0017638429156358539,0.3460510522012526,0.1136077348574623,0.012249517920497223,,,,,,,Control
6,,,,,,0.007392025442123673,,,,,0.19817929199068693,0.004048643660627944,,,,0.014900303947455224,,,,0.04909419153034085,,,,,0.033571088949281486,0.033428789568278765,,,,,,0.024236048425635853,0.007004548753075275,0.008827288174046525,,,,0.2708666203263453,0.3329644611569955,,0.01548669807510672,,,,,,,Control
7,,,0.002456864377319337,0.024107079610144626,0.02498352945800964,,0.010018982581147872,0.0010404387121817314,0.004846884354889098,0.003881786344415923,0.16690626920624885,0.007951924443103234,0.0016856458356450785,0.04340699251793128,,0.20081572688012925,,,0.008111818704066227,0.052962773094688935,0.004371603270605376,,0.060948273285292724,0.002321844831730228,0.018507607158840724,0.05509995131516613,,0.00432431060186984,0.00018006018248009306,0.00032900137947186977,,0.00016419359448440553,0.024432088751346608,0.01164372119190628,,,0.0007233116824356666,0.24694041000901218,0.00017965072214472046,,0.01665725590329202,,,,,,,Control
8,,,,0.06432635959573083,,0.008614379137834109,,,,,0.05749238658745212,0.01804429327714439,,,,0.0009245291412717734,,,,0.005375696126764836,,,0.010325728683455942,,0.032204431754300114,,0.08479642968361366,,,,,,0.008717913459866295,,,,,0.6982712599237243,,,0.010906592628841588,,,,,,,Control
9,,,0.0017865251987873073,0.05631184611722567,9.680628113463091e-05,0.0018393193415579868,,0.00022802576558399878,0.006021289416775854,0.021688691627369756,0.013306370537478072,0.0051342048553660044,0.0006377164827908964,0.027765634444164987,,0.13041480776651876,0.0,,0.005416862857666275,0.11218500047943616,3.788515854530386e-05,,0.012699799535431969,0.004938141501169283,0.06659710502245897,0.02444695582539455,,0.0015820883055051016,,0.001993923465648526,,,0.00304510896986782,,,0.0008209131793684574,,0.16231697051891333,,0.3354082350489183,0.002652063214501581,,,0.0004401213836395138,,,0.000187587698780925,Control
