,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa872,condition
0,0.0015393598662228915,0.026895240677272603,0.0011711526372816786,0.0006542903159107834,0.007816451087328839,0.001344652881523035,0.004534396137545671,0.051764406003877717,0.004800831803208103,0.0002848356316484821,0.06092550997272958,0.0008662537658856939,0.047828476556624124,0.0003302637962581122,7.973318593955686e-05,0.007580474122422979,0.19925188025302132,0.0020224369393143132,0.007791398026296984,5.3016851146250325e-05,0.002122545228831645,0.00818767299996268,0.0,4.3556981627997814e-05,7.120890791212053e-05,0.00029772600329972725,,0.0016278252394100663,0.004626811785916293,0.0032400572873065294,1.9959285137411888e-05,0.005865015146706464,0.05421388848144458,0.47168052918718,0.019358219581867533,0.001109923371938264,Control
1,0.0002443470677879468,0.07848583708179922,,,0.0015585540133385865,0.001240867395479922,0.00236210038802645,0.3267814306621203,0.00957831057799596,9.329830041202421e-05,0.018120065228502888,0.06105240010468305,0.006331765921886409,0.002621800340692325,,0.005499049065930484,0.16703348251613467,,0.04599240103058011,,,0.022746243739565943,,,,,0.0004643657180001001,0.018022515359970823,0.0700378531281621,,,,0.11120035467526049,,0.050532957683670096,,Control
2,0.0015393940997331485,0.015071925399820888,2.9889186849525213e-05,0.01584450029369156,0.0005210412302146965,,0.026491614315991518,0.05661183650170494,0.0028362414872617043,0.0005798098340877494,0.04229966191896457,,0.08937674683868839,,,0.009534246697068146,0.03738066918860048,,0.005288366532713968,0.0053963109271130995,0.25050975705240924,0.012742689342192517,0.1110241923684222,0.01745104408685354,0.00015873581664680282,0.009698738201723135,0.0004249111427797369,,0.0054037832238254795,0.009635627587598294,,,0.26815447499188905,,0.004867494469238222,0.0011262972639175825,Control
3,,0.015469056079850906,,0.0008211164022000284,,,,0.1985513541470092,0.02074194874611222,,,0.006767545412288221,,,,,0.05549391046593977,,,,0.010932730724282939,,,,,,,,0.0010164933568979015,0.002423931049073322,,,0.07162126881907582,0.6013839772235412,0.01477666757372862,,Control
4,0.010015826987897143,0.017334839227867747,0.00019823045511657857,0.00019173109593242845,0.0013742999823259357,,0.005022956365608662,0.18075032376243289,0.01257615519295654,0.0010078199870390198,0.06807890054324162,0.0014914981043885138,0.02539289150410057,,0.0,0.0036008546447670407,0.2824265084960253,6.646118907663185e-05,0.045502537790104644,0.00020735052364917632,0.012129376663233188,0.0013805896847622105,,,,0.000870494817180364,,0.00016143569586437386,0.014814555461652628,0.012272467393658427,9.916764174525823e-05,7.128329427777548e-05,0.2618413607058388,0.00011531121133169564,0.04100477157792491,,Control
5,,0.3912093818557924,,,0.041792642828004656,,,0.20464617285510392,0.013676840765204134,0.001674138331622006,,,0.00195658761013434,,,,0.06019071215120779,,0.0014152443378984188,,0.04439218264339547,,,,,,,0.002568596736736501,0.08576811106959194,,,,0.1418563491664106,,0.008853039648897772,,Control
6,,0.02631235804987184,,0.00038820011505120235,,,,0.06936637308797304,0.01614645108997337,0.0005382356032259585,0.001122541047920245,0.031129021676066078,0.023893691372784617,0.0011007401407968397,,0.021388643742944267,0.17034940889719702,,0.01619272660037683,,0.04701684408011793,0.008604468404418347,0.07655933559061848,0.0012564315246875737,,,,0.08804502010722343,0.006283288802581064,,,,0.3707748145226127,,0.023531405543559345,,Control
7,,0.021259960084471397,,,,,,0.03536541613764627,0.003965988016748194,,0.00023395054169540028,,0.00815131809324938,0.000475420154978807,,,0.03806744822045059,,0.0003061336289402621,,0.09460753668769858,,,,,,,0.0017364758755958867,,,,,0.38072818985870593,0.2823841042530017,0.13271805844681758,,Control
8,0.004449383196983415,0.00786742460201277,,,0.000625297684606443,,0.006320053489270655,0.1894858846677028,0.019683768957728297,0.0013653937158299547,0.03841136292672906,,0.052373647829599516,,,0.0018609416188451163,0.045516571566323584,,,,0.05745662368538739,0.05686040961401847,,0.013406931259958446,0.00010496726608607991,0.005289428546938648,,,0.02145971269281591,,0.001255101281122922,,0.462414089413063,,0.013793005984977492,,Control
9,,0.02553143879369152,,,,,,0.1067903562843237,0.012027939258116436,,0.00023781696833366858,,,,,,0.005262656031227374,,,,,0.0038896814399352548,,,,,,0.226813542922192,,0.11866570837379165,,,0.47587258010645567,,0.02490827982193274,,Control
10,0.0009974098613365174,0.07143779549624753,0.0001138601181901445,0.010342532769395549,,0.01875242728527641,0.0058294232209237205,0.13863722567051556,0.002340338634790926,0.0023605088234430584,0.06551742740104613,,0.0717427353306037,0.00295654386562501,,0.0020270442844249627,0.09253032271585743,0.0008447609188153487,0.00010383469897843365,0.0018876432172906979,0.023582053640289386,0.023756185623978517,0.05334227186979559,0.014535664354693603,0.0003041043827552287,0.002389272228562372,,0.0014668143108562638,0.008750997469536451,,0.0004960195505222647,,0.34607747118825805,0.00048026532033243344,0.03639704574765877,,Control
11,,0.005907040917096448,,,,,,0.26252205969646203,0.004474966996604285,,,,,,,,0.13012164013426344,,,,0.08093201856282604,0.011479156838272468,,,,,,,0.03583819732317895,,,,0.41363848376019513,,0.05508643577110115,,Control
12,0.010182469346502692,0.08454023010237932,0.0006779209527782995,8.854777861668834e-05,0.0010450318498901926,,0.004308274837179228,0.10948517922364501,0.016859476040840798,0.00010178267791170938,0.029912027834463766,0.003683083403814425,0.014699981639203198,0.001165511449028201,0.0015165513969961403,0.0022938391333703913,0.5410983537886055,0.0,0.0709718323529004,0.008412354085235274,0.01513116625512432,0.0001393865981308961,,0.000611431339653313,,0.004887354200778044,2.6469798590042063e-05,,0.027810724974170944,0.0023455182639509496,0.0006665767533825674,,0.03594010430781267,0.0016264220689214738,0.008333259806115028,0.0014391377400085966,Control
13,,0.017433386231581992,,0.0038705445532317413,,,,0.06716363040817272,0.013029546548723242,,0.008480970357310892,0.009503908253883402,0.048600226508428435,,,0.0034663131561594373,0.13248018734962946,,0.0019483679854203212,,0.008630755813837295,0.0033458747097249364,0.05288005140670527,,,,,,0.010381373336989613,,,,0.5161076692362656,,0.1026771941439356,,Control
14,0.0003854924347658291,0.07420239274495924,0.0002587992854272303,,9.158188393298256e-05,,0.0002277843343189358,0.19922717178903457,0.005410499702066284,0.00010884492275741058,0.018929946149559656,0.012099780949592952,0.023955977495434443,0.004377497014445214,,0.0030988617659240196,0.13381503063531056,1.9164899033898906e-05,0.07359379747792856,,0.04591090545662715,,,0.005473553682857204,,0.00018843045767680762,,,0.023663822507871874,,4.403537869621046e-05,,0.3193164772925937,,0.055600151739185324,,Control
