,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,condition
0,,0.05743042379879893,,0.013098937854406413,,,0.010718710385939748,,0.17421580662205885,0.019886696894642016,0.003545776934385999,0.003427467397200208,,0.009169991755095249,,,,0.04841149393864146,,,,,0.029231479293658654,0.014177927517695468,0.02561635425484877,,,,,,0.002733986352961464,,,,,0.552508880734963,,,0.03582606626470389,,Control
1,0.0017077669587004089,0.009824718744661641,0.0002943724528393977,0.0,,0.003824706542694683,,0.013181479854552555,0.04139212241013252,0.001666076904930408,0.0012791728693332032,0.03281373290707795,,0.060351945400265186,0.0357484076433121,0.0006088781511579665,0.009557597351359706,0.17677701312118183,0.0010387941202788557,,0.004051764811154225,0.0003340288454498865,0.1587567415867438,0.027458187926560428,0.22925157202007632,0.0037306497140672406,1.8404633493585834e-05,0.0018393448357208514,,3.274194466814718e-05,0.002401753829383963,,,4.728262195865974e-05,0.000311861938811203,0.05661336440767586,,0.08834091888945832,0.036710126005645445,3.447055665373259e-05,Control
2,,0.02794571574186733,,,,,,,0.09748367832163994,0.035473251120886964,,0.001995490516894085,,,,,,0.004596239141129491,,,,,,0.004510907003327546,,,,,,0.25396634252320116,0.007453899541393154,0.11752137295443155,,,,0.42938440134623396,,,0.01966870178899488,,Control
3,,0.00024145957079619717,,,0.03233737886220233,0.13274836230150724,,,0.052799612827738464,0.05881298140217288,,0.007518306150649011,0.02634388780876067,,,,,0.14573047588040677,,,0.0166237800433037,,0.0027219649536288815,,,,,,0.004079390400370936,,0.004804396823948771,0.00232943622328775,,,0.002874080298489224,0.007102656724837359,0.2645551578191472,0.23617215021212454,0.002204521696628019,,Control
4,0.0008610633149872765,7.175531314490652e-05,0.0007893076697786687,,,0.021885322359959807,7.175531314490652e-05,0.0013633539383265357,0.0007534304006138669,,,0.0013992278868543242,,0.00048434811468034297,,,0.0003228987431202287,,0.0001435101835382113,,,0.00010763291437340958,0.00048434811468034297,0.0004484708455155411,0.027571913244301555,,,1.7938855958201738e-05,1.7938855958201738e-05,,3.5877601228503055e-05,0.0011122030922618845,,,0.00017938855958201736,0.004682031775243317,,0.9370527723871459,5.381645718670479e-05,8.969405841520782e-05,Control
5,,0.07121840720905094,,0.0008053939361670224,,,0.0007484777993406296,,0.02688400062913751,0.002265119445347146,,0.003020125260381126,,0.0036582387944060616,,,0.003678536843202571,0.06626037928995182,,0.029373826614679174,0.0428900831077598,,0.030766843963492888,,,,,,,,0.0041773180422725745,,,,,0.4322637791621252,,0.23393042236873535,0.048059047533950267,,Control
6,,0.0820319940955725,0.2016695777866548,0.0009775684254488917,,,0.043672928136617314,,0.11977485795331225,0.040961352903222975,,0.0005983278483209282,,,,,0.008429599803648779,0.059627179854511735,0.0009692951998234227,,,,0.027191845581980054,,0.029547263559127363,,,,,0.008764410095010335,,,,,,0.3332679986832293,,,0.042515800073519364,,Control
7,0.00036680939814964585,0.009040528229872362,,0.0005234918753797269,0.004041292373863252,,0.0004226877443980436,0.00047339404770874936,0.09352635668010419,0.0022615011276574796,,0.014085906821894211,0.0005907284335697228,0.0011636082483740772,0.0004992542623972093,,0.0007729668876683994,0.04888696114791768,,0.0030492742558926047,0.0009727497227125802,0.00029054711797034437,0.005725857182451522,0.000786454764349047,,,,,0.009655899926851086,,0.0025252753174797708,0.006313239000002738,,,,0.04461962007389529,0.19365649947818145,0.5498267010671749,0.005922394814083817,,Control
8,0.0009968952742249312,0.0714009390641352,0.00011380137508802011,0.010337196814468092,,,0.018742752468768147,0.005826415684930993,0.13856569947824335,0.002339131199267281,0.002359290981646605,0.06548362542551754,,0.0717057215728877,0.002955018515388295,,0.002025998484795528,0.09248258415486434,0.0008443250868689795,,0.000103781128224924,0.0018866693379372393,0.02356988710641156,0.023743929251331286,0.053314751342206104,0.01452816506495804,0.000303947488180582,0.0023880395470514417,,0.0014660575469934666,0.008746482624951585,,,0.0004957636424169933,,0.3458989217140778,0.0005159234247963176,0.0004800175402035567,0.03637826765916416,,Control
9,,0.0875463532932333,0.0016901794076930633,0.0011317053647523125,,0.03442904559025818,,0.000937139539072617,0.0596363618095438,0.014129623541816,0.0023134389514921964,0.0077698643178102465,0.06501125582663944,0.011988980813130249,0.008733064583399399,,0.002331859384692641,0.2559686651685412,0.0006895103063893679,,0.011665890601256544,0.00013731595658513215,0.06079119737734895,0.048268442647614915,,0.0006308998371152261,,,0.0015958793490930601,,0.006317266633782006,0.026715698510676573,6.164565429012413e-05,,0.00041896019375783846,0.10724773923197466,0.105618158863049,0.06684576351492005,0.009378093730071783,,Control
