,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,condition
0,,0.017793397129148115,,,,,,,0.052134093487911676,0.02508767533558768,,,0.01577894593310731,0.027770023743434156,,,0.006524517116952603,0.2388300677228868,,,0.01703600450654644,,0.04004949800113509,0.0064529207883158,0.09694997628874397,,,0.07606476410819732,,,,,,0.33284047171522685,,,0.0466876441228062,,Control
1,,0.24880779909903086,,,0.05188376022397269,,,,0.0303478170541811,,,0.03261052729830189,,,,,,0.18457272212222048,,,,,,,,,,,,,,,,,0.19867188091991794,0.08911946999688371,0.16398602328549136,,Control
2,,0.0208500325776821,,,,,,,0.034683511900466625,0.003889517149766215,,0.00022943958485972641,,0.007994147078358679,0.00046625326106021524,,,0.037333444295850664,,0.017858890441544793,0.00030023086173104683,,0.09278334550936274,,,,,0.001702993723068107,,,0.0014227782521191298,,,0.37338711503951194,,0.27693926751043835,0.13015903281417976,,Control
3,7.97720103764508e-05,0.04455469761739478,9.773593637725465e-05,0.005382580878263448,,0.001048301647809619,,0.0031596211539944873,0.11518022790843066,0.0029697312921441827,0.00015802165414266405,0.02433848096229809,0.0004246387931489444,0.032029071112789104,,,0.0008566864371343783,0.060230811076333504,,,0.023905519898346512,0.000923569076877484,0.061273530713238905,0.02352239096810338,,0.01726038964465934,0.0006573579023006006,,0.008621872551527038,,1.654305049791538e-05,4.932467817169861e-05,,0.49502490591774345,,,0.07823421711789616,,Control
4,,,,,,0.0233047770362587,,0.0010645839938328097,0.13476344354281844,0.00811453364134535,0.00011356498117056529,0.03236752314174663,,0.019892414971853824,0.0002920815137961406,,0.0003410958790145045,0.1560009971265955,,,0.044726360015824924,,0.01966267892874444,0.014632141175003634,0.07176013792983166,,0.0002168058731438064,,0.02748553199179645,,0.00034420312916127197,0.002334046029600867,,0.38563279700525227,,,0.05695028209320807,,Control
5,,,,0.014659276220750243,,,,,0.1991494218847931,0.008196576980016032,0.0008878677560017856,0.0001984219418444607,,0.019473121323043702,,,,0.03999630927138598,,,,,0.0336175268153872,0.03488654179030724,,,,0.020582050441232232,0.007623648715887046,0.007704949389827372,,,,0.25775432848108504,0.34076151161699086,,0.014508447371447582,,Control
6,,0.026993283855187674,0.0002855111103310832,,,0.003752282495745279,,0.0013886934466268163,0.15784700595164783,0.02154182894468387,0.002482055788641129,0.003860406900865173,0.025567399791920593,0.006022372663141708,0.005137841901643983,,,0.09167581023049094,,,0.015585062200783987,,0.11435278872689732,0.004431115717454528,,,,0.05611646178920087,0.010744327360165104,,,,,0.36036662844181655,0.0709569803810095,,0.020892142301746065,,Control
7,0.007886502561920864,0.10569395133365213,0.00019302699617518323,0.0002346363907239872,,0.0013841720298808226,,0.009178423519497146,0.07199450268857581,0.03207708820298564,0.00024346570127458704,0.019661555273919714,0.005651570643009256,0.08757904770100988,0.040365781083435553,,0.011996292907404685,0.17054270016960396,0.0002481340723703066,0.04595493763462161,0.05212144990675436,0.0003581452521042175,0.03121039496043251,0.052357304133416355,0.0035334494878187985,8.484257034829295e-05,0.000595927719001407,0.002211082631792175,0.015853179323094307,0.004191486839658909,0.00013071439068014515,5.388924025710952e-05,0.0002578767598744167,0.06872765778485385,0.13596021898313945,0.014400909967012881,0.006148549192047044,0.0009171319476525401,Control
8,0.0018202905774258797,0.0054912559452544,0.006670818152736017,,,0.00020276602733985803,0.00023325254406401436,0.01776330657169605,0.06809562494955146,0.005167771495986673,0.0004426683149846447,0.08047049084212658,,0.03418254651009692,0.0001343248203316012,0.00011140878091478576,0.007205048321640526,0.1932681474315672,0.004473845177396233,,0.08498709898593455,0.0006585292219912545,0.03687886407647902,0.002693555365202383,0.12299672638238707,,0.0025369283279383452,0.00010455442983922043,0.010486441019383182,,6.844120700825684e-05,0.0004915695062401705,0.0019998336541067327,0.2116378083140823,,,0.09872608304629457,,Control
9,0.002058849738685232,0.05506931070566542,0.0019497562350570406,,,,,0.00546143675841521,0.018475857789301383,0.011307677891792768,0.002906166164644804,0.04027003518341181,0.0014032795263182276,0.10318570186834483,0.001038860801432566,,0.010296267074621874,0.1838008560156489,0.0223360118260991,,0.004194397962807491,0.0004456585680130379,0.02895670582427105,0.014251587784797369,0.05432684918282305,0.017768617018324172,0.00018104879325529663,0.0008398484155354396,0.009250140100884749,,,,0.0008549862745032737,0.3572020029203957,,,0.0521680895749501,,Control
