,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa946234,condition
0,,,0.07283494884086311,0.04179301866083035,0.000459259425169533,0.0004661431794170405,,,0.000209183935043662,0.19900522559141468,0.02664413589928184,0.004773626714144707,0.003823154914985121,0.018706859024103517,0.010841604712022251,0.0006391617190111106,,0.012168011687176315,0.024013103380324034,0.0027471316577590546,,0.09300928043089425,,0.041518182203933586,0.03258943923191275,0.007293183511333177,,,,,,0.011891736833869633,,,,0.0006137842966359709,0.3157269845529582,0.049547002736343694,,0.028685836860572436,,,,,Control
1,,,0.026904690596676002,0.006156252267829833,0.008001633848524358,0.10539401429976937,0.002491551596653307,,0.0013725495923130032,0.104559677598009,0.015249140555683745,0.0008052410769110825,0.0016349719075563474,0.0466265813584444,0.002624672505712966,0.022299605849770865,,0.007302889498861,0.28149848534243305,0.00012042667891304135,,0.008297869998052055,0.00013233454082048763,0.08885916167304111,,,,,,,0.03698334764149068,0.01806748432487254,,0.001240327389812397,8.178229687378182e-05,0.0006534720067510837,0.2077820798361478,,,0.004859755718076651,,,,,Control
2,,0.0026317977016916475,0.05204475161718174,0.005500792979033659,,0.0024125153507882895,,,0.007197006458080217,0.22394952288173453,0.004964871827316071,0.0007307364242521774,0.08433146728352364,,0.016641708199276264,0.0014117197100640974,,0.0008312664282610928,0.10417549631314911,0.0010737873849791385,,0.11542216254575548,,0.018333929142522066,0.01078865071536004,0.053007464608729446,0.0005493319770996336,,0.00012980859988116574,,,0.013302924542711328,,,0.00023453588511652263,0.01111777898714076,0.1733108604754107,,,0.0959051119609411,,,,,Control
3,,,0.02780448373978143,,,,,,,0.10232748196031392,0.014975835041659951,,0.0004348437073508938,,,,,,0.007207774904243264,,,,,,0.005517807229481654,,,,,,0.224949357666492,,0.13217932529265639,,,,0.46197916961962154,,,0.02262392083839892,,,,,Control
4,,,0.0009985989015412085,,,,,,,0.22035575760866666,,,0.009828289188881891,,0.0013050985643915792,,,,0.19856678157654029,,,,,0.007334591931948875,0.00154519830028187,,,,,,,,,,,,0.18006580192761792,0.3614126024461374,,0.01858727955399249,,,,,Control
5,,0.0016423913795691268,0.01524653806721163,,3.0181304277442816e-05,0.03730612449798176,,,0.0007135795240276209,0.12816587400941554,0.010283593493805058,,0.026426831321771427,0.006782765438727939,0.05267237157677195,0.08109777431680756,0.001966967426243041,0.008235736107276345,0.231981431079569,,,0.0030427226015999746,,0.030892648149301725,0.03618718058754768,,0.0019943033550330475,,0.0009268810650321745,0.0007915224882727342,0.021413381333462867,0.006061462752662993,0.007245037334883114,,,,0.10601360963419752,0.11153973531301012,0.018647066636356645,0.052692289205184,,,,,Control
6,,,0.005633792676069521,,,,,,,0.004109494657656945,0.05169413279762736,,0.013579382346802948,,,,,,0.015588379735106342,,,,,0.013887281946533471,,0.15577179749666326,,,,,,0.02527976713630272,,,,,0.36552452481811776,,0.2500996748704227,0.09883177151869699,,,,,Control
7,,0.00023327558381471087,0.07492960579470535,,,0.0014879351762217207,0.001184643092866683,,0.0022550724755331236,0.3119748057859561,0.009144312687147564,8.907090923809649e-05,0.017299036297861243,0.058286086289641915,0.006044870541634562,0.002503005297576888,,0.0052498844896879575,0.15946511453278703,,0.044754298460606655,0.04390846306680386,,,0.021715600420234297,,,,,0.0004433250824356902,0.017205906461113557,0.06686440408517524,,,,,0.10616181275310513,0.000556185816799405,,0.04824328489905334,,,,,Control
8,,,0.03512539821429737,,,,,,,0.10491906570467296,0.007446624189784526,0.0003125544031593472,0.002158365247264398,,,,,,0.011454735691134112,,,0.0024730944822548735,,,0.008042320984672719,,,,,,0.24236533052938825,0.017637989713873946,0.10958874033636778,,,,0.4347923796792413,,,0.023683400823888433,,,,,Control
9,,0.0013159227175700867,0.04299868102140809,,0.0004983182680484417,,,,0.0011793567468805582,0.17366428522730276,0.007463498898146547,,0.03382663223995905,0.0015061245517480183,0.03249089902664079,,,0.017788033807243246,0.12123075023085024,0.0025373240804268194,,0.005021960672161692,,0.020272881148932883,0.016123636039464616,,0.009048022433068185,,5.637561290038407e-05,,0.0019522822059914319,0.013232673534937442,,0.0003222366808399524,,,0.1615461628281548,,0.30529449197616965,0.029591295773968147,0.0010381542771861383,,,,Control
