,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,0.0,0.0010866293362556186,0.030495199633271873,0.0003716495065143667,,3.0122277354474925e-05,,,0.0015140686944898933,,0.0012685297083081697,0.1128832343858948,0.006575353740539855,,,0.07964011939452527,0.00030345012503927036,0.02669130753805748,0.0016653164674035595,0.00011295854007928099,0.0022271393658072703,0.26532953453232727,0.00015252054519624984,0.022347229673243294,0.1404949684129739,0.0009098200533334013,0.009874485561353034,0.0034746683314528124,,0.006733813889721495,1.9409777309397573e-05,0.003961821922611628,6.692660919251297e-05,0.00010754925787830132,0.006369164630761337,0.019348366046762926,0.00028054022395276835,0.00030896547159713197,0.00022549282273103414,0.19017233124577468,,,0.06433715398359693,2.6516089220488495e-05,,0.000569035274671683,,,2.460693079661332e-05,Control
1,,,0.001967314519219523,5.727100335767672e-05,,,,,0.0006353344111460078,,0.0045474388750722464,0.1657929892615354,0.006857066322650085,,0.00043049209225823294,0.06834481143900922,,0.07145522286298857,0.00017585329249685208,0.0041043209002395685,0.008398131046156387,0.02282183829214029,0.0006441220254178207,2.757492754258508e-05,0.0038522072769930755,,0.048555609134189694,0.05462754757483058,0.04021727426790587,,0.0010343123004984294,0.0014115736718228076,3.0706146421047115e-05,0.00033180819405638083,0.05081311693850023,0.00012312760686597514,0.0005524076143970614,0.0016203552660738088,0.0003954426422315772,0.3978920634510193,0.0007675526534655825,,0.04106179430154526,0.00045331968795282723,,,,,0.0,Control
2,3.927599759768563e-05,0.003772419078538532,0.06304921231885592,6.832808860422114e-05,,0.0001305825693325115,,,0.0006335785282575112,,0.018983365096615412,0.24561973930657816,0.005547835887471028,3.8364956416296015e-05,6.346920230347653e-05,0.05493446728942067,,0.08026789064711964,0.00028788901331911837,0.00022958237771018302,0.0073513937462286695,0.027706280728027173,0.0008256057639348558,,0.007330338572258775,0.004582638369187698,0.03592225255539459,0.012715907902644518,0.07698885098170256,,0.00020579408019612085,0.0019263459646493755,,0.000833602680971498,0.0072622129372504176,,0.0019914347957197664,0.0003979225426713975,0.00046685799206321174,0.24222965384382955,,0.0,0.09745296167846987,6.367165589934087e-05,,2.9861905389992942e-05,,,5.0410945370225374e-05,Control
3,,,0.07238809754672659,0.0001075107409315704,,,,,,,,0.16367090353649483,0.0009996470402090169,,0.003414784552532183,0.014557360023043808,,0.010076596331652383,0.0003813588546251932,,0.002170804139772077,0.20646017842725983,0.0003545825946195946,,0.0698314718423284,,0.0819679131150933,0.06491031981402672,,,,,,,0.022135751581219294,0.019536932982266813,,,0.0010345373183981304,0.2494107194294222,,,0.01659053012937802,,,,,,,Control
4,,,,,,,,,,,,,,,,,,,,,,0.6664687334125067,,,,,,,,,,,,0.23701190519523796,0.01630319347872261,,,,,0.06880527247789099,,,0.011410895435641824,,,,,,,Control
5,,,0.029268332615112712,,,0.0005633248251813269,,,,,,0.07062965445368205,0.02680148732306911,,,0.00013865835309450678,0.025188927059238243,0.02600642517744631,0.00028439111195914144,,0.004655868563200315,0.15675367242509822,,,0.016323382811053534,,0.055329634968747286,0.009403502275533148,0.0862047672601352,0.000608803147989292,,,,0.08611350742570055,0.001391434552044584,,,,,0.3790618206043888,,,0.02001127053902121,,,,,0.005261134508304544,,Control
6,,,,,,0.010028331263661941,,,,,,0.19378110282215866,0.015053092997011396,,,0.0007348973915712481,,0.018804815993424193,,,,0.047774256234022976,,,,,0.03501825743444578,0.028623535277284402,,,,,,0.02401719400768865,0.00673711182613314,0.008750270677664382,,,,0.264331051539036,0.330829372433584,,0.015516710102313142,,,,,,,Control
7,,,0.01913171980226046,,,,,0.012319758562309156,,,,0.14604224944327904,0.011984811123871354,,,0.009959735270976999,,0.01753006400811107,,,,0.017403382409447415,,,0.002574639355678231,,0.09821418769326479,0.033887489088914986,0.06500520395522122,0.006611121933998564,,,,,0.006142496886775496,0.21227293910995684,,,,0.3136763387403522,,,0.012982119274438406,,,,0.01426174334114375,,,Control
8,,0.002093079970236901,0.025555951138585,0.002385376598626993,,,0.000267045872534403,,0.0003289156899124105,,0.012154467727730392,0.18771368178866302,0.0009547190547341287,6.405603000620557e-05,0.00029196869649586194,0.1281492256270905,,0.030942123190676768,0.00019315188570130583,,0.0004331980322774619,0.06632553733553806,0.006629580484379456,0.02369133038799481,0.027158991548211296,,,,,0.012398339746405891,,0.0021429256181598197,,,0.007437823293024309,,,5.203186055111579e-05,0.020305542890704343,0.35113526195910233,,,0.06785938411548187,,,,0.004634333529254422,0.01870195592792101,,Control
9,,,0.05098808967168815,,,,,,,,,0.2763302421858439,0.01410274819057906,,,0.01756979187593606,0.005270320539441543,0.028691899016914487,,,0.005968184394182954,0.1934577329077476,,,0.006520577153173535,,0.01850254292050951,,0.04084851376333306,0.0026516316554725736,,,,0.005951660718317656,,0.004554468885656895,,,,0.21128029519233196,0.08219953551737982,,0.035111765411491296,,,,,,,Control
10,,,,,,,,,,,,,,,,,,,,,,0.2297570689271207,,,,,0.03976281192884359,0.01099290329787099,,,,,,,,,,,,0.4920781476234443,,,0.2274090682227205,,,,,,,Control
