,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.08434055864646779,,,,,,,0.19312120255539303,0.02872832545600344,,0.0025094582741319073,0.0045529540348859966,,0.003357555528405418,,,,0.16019683711922705,,,,0.0018582684262436536,,0.04393391849459792,0.06289439623227756,,,,,,,0.025979374026703743,0.01488868064595552,,,,,0.3429289775141044,,,0.030709493045602512,,,,,,Control
1,0.0002090589725409236,,,0.03607147631152377,0.000511212937694456,,,0.007523289685611127,,,0.09775429580266047,0.0045107559627089785,,0.0013160798629560757,0.0018909414423389347,,0.003685853375993777,,,0.008821458881510211,0.0014010796388197618,0.004391553896081095,,,,5.69700878705421e-05,0.00015026746090187392,,0.07516034347599906,,,,,0.0003828025620146728,0.0018068523783595024,,3.926180123227413e-05,0.0002246422647825994,,0.00012405919667723733,0.733986219310148,,,0.01998152469157477,,,,,,Control
2,,,,0.24880779909903086,,,0.05188376022397269,,,,0.0303478170541811,,,,0.03261052729830189,,,,,,0.18457272212222048,,,,,,,,,,,,,,,,,,,,,0.19867188091991794,0.08911946999688371,0.1639860232854914,,,,,,Control
3,,,,0.07238809754672659,0.00010751074093157042,,,,,,0.16367090353649486,0.000999647040209017,,0.003414784552532182,0.014557360023043808,,0.01007659633165238,0.0003813588546251931,,0.0021708041397720773,0.20646017842725983,0.00035458259461959465,,,0.0698314718423284,,0.0819679131150933,0.06491031981402669,,,,,,,0.02213575158121929,0.019536932982266813,,,,0.0010345373183981304,0.24941071942942222,,,0.016590530129378018,,,,,,Control
4,,,,0.07121840720905094,,0.0008053939361670228,,,0.0007484777993406298,,0.02688400062913751,0.0022651194453471466,,,0.0030201252603811266,,0.0036582387944060616,,,0.003678536843202572,0.06626037928995182,,,0.02937382661467918,0.0428900831077598,,0.030766843963492895,,,,,,,,0.004177318042272575,,,,,,0.4322637791621252,,0.2339304223687354,0.04805904753395028,,,,,,Control
5,,,,,,,,,,,0.5792500579250058,,,,,,,,,,0.20713802071380208,,,,,,,,,,,,,,,,,,,,0.09732090973209097,,0.11629101162910115,,,,,,,Control
6,,,,0.0820319940955725,0.2016695777866548,0.0009775684254488915,,,0.04367292813661731,,0.11977485795331227,0.040961352903222975,,,0.0005983278483209283,,,,,0.008429599803648779,0.05962717985451175,0.0009692951998234229,,,,,0.02719184558198006,,0.02954726355912737,,,,,0.008764410095010337,,,,,,,0.33326799868322937,,,0.04251580007351936,,,,,,Control
7,,,0.002212372338741823,0.035865574116322047,,,,,,0.0016356827383502282,0.1277837341077852,0.003994512667503167,,,0.03925166128200513,0.00532978274670016,0.05274239783941162,0.010959053805910007,0.0005986685094715232,0.0008249280267756518,0.10828207403256596,,0.000238481434035491,,0.054631762378824576,,0.034202160978665366,,,0.014347092370062799,,0.0018364713703654674,,,0.009991160164932197,,,,,,0.21740324940710867,0.23903809612527244,,0.03883108355919059,,,,,,Control
8,,,,,,6.850862301620158e-05,,,,,0.17974899291817445,0.006702393170379425,,,,,,,,,0.006324176926153886,0.001624039473128151,,,0.0025492099161975364,,0.07786724549021214,0.0045936247861765814,0.04534946542498503,,,,,,0.00895740111525147,,,,,,0.658711423741947,,,0.007503518414378053,,,,,,Control
9,,,0.009691616014207404,0.016773712811485618,0.0001918137619223005,0.0001855247861215693,,0.0013298140765739606,,0.004860363943029588,0.17489946007114046,0.01216906673932124,,0.0009751969894875712,0.06587519568097487,0.001443218511174242,0.024570927018363095,,0.0,0.0034842954637921857,0.273284400367966,6.430984931715416e-05,,0.03196757404077142,0.04402962675638668,0.00020063861506203616,0.011736750370567756,0.0013359001821875716,,,,0.0008423170169237352,,0.0001562100440826773,0.014335010292111766,0.0118752092732774,0.00012628669148242417,9.595759850793031e-05,,6.897586362092244e-05,0.2533655910455534,,0.00011157860291619807,0.0396774526320936,6.238258253951074e-05,,,,0.00021362230703773918,Control
10,,,,0.005907040917096448,,,,,,,0.2625220596964621,0.004474966996604286,,,,,,,,,0.13012164013426347,,,,,,0.08093201856282609,0.01147915683827247,,,,,,,0.03583819732317896,,,,,,0.4136384837601951,,,0.05508643577110116,,,,,,Control
11,,,0.0016536383685369128,0.01781841110730352,,0.01714396859452573,,0.0004416040808020162,,0.022996284699703155,0.059154515305637353,0.00870069277019474,,0.0011729918747276637,0.035595453440203005,,0.08741444553097882,,,0.009808647671959578,0.039130511301868245,,,,0.004967489605210402,0.004427268030413434,0.25233435194247134,0.01313665936930926,0.11188584564855111,0.015031126715489236,0.00011136190860353178,0.00678275951775135,,,0.0061866041232833974,0.009854871461452598,,,,,0.26749919386520293,,,0.006584310775989199,,0.00016699228983145414,,,,Control
12,0.015858205891240654,,,0.05671840306517941,0.0002785742908570152,0.0017584873806051528,,0.09251992103845598,,,0.061159989916308666,0.0018609255317751238,,,0.0005245079684153824,,0.02782058009144299,,,0.0012714442670765836,0.09532680849526363,0.003504041688016502,,0.01831230785148398,0.0018797092809375532,,0.03643544384664906,0.05565029544887208,,,,,,,0.13804721269691114,0.18055493969492728,,0.00013867128480023124,,,0.18713746337682133,,,0.023242066893960297,,,,,,Control
13,,,,,,,,,,,0.1812564372928082,0.005708170217890613,,,,,,,,0.003449049142633343,0.0018037919774660492,0.001088653257976996,,,0.00243721802377798,,0.09849647662492836,0.003682062713152144,0.047313471719824564,,,,,,0.02641010653315237,,,,,,0.6203357168234066,,,0.008018845672982826,,,,,,Control
14,,,,0.06023997784298919,0.00031072627504606973,,,,,,0.04421948341429216,0.047340654768695874,,0.008402409373350874,0.006673509431041342,0.007060934601744259,0.02862682973732089,,,0.006359658759457347,0.1413507229853589,0.027271446361771253,,,0.006710296680600803,,0.03758114864104877,0.013119240275769316,0.03668565627848492,0.001867482046814345,,,,,0.007271881761546862,,,,,0.0011690282401100758,0.44972160618977225,,,0.06801730633478453,,,,,,Control
