,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa946234,condition
0,,1.3907346012433977e-05,0.0017049188049549533,0.009808333423849515,0.0002938815088028932,0.0,,,0.003818327831472202,,,0.013159496245473388,0.04132309008234672,0.001663298280392195,,0.0012770395097548865,0.032759007315974586,,0.060251292545692996,0.03568878770476917,0.0006078626855653625,0.00954165752622423,0.17648219062829634,0.0010370616559344928,,0.004045007420127421,0.00033347176387478553,0.15849197266973028,0.027412394125252804,0.2288692343011188,0.003724427867519636,1.8373938892339782e-05,0.0018362772410140018,,3.268733880294702e-05,0.0023977482687130695,,,4.7203765662640876e-05,,0.00031134182642434316,0.05651894662715898,,0.08819358700806189,0.03664890214699983,,0.001653857527259667,3.441306787018335e-05,,Control
1,,,0.002010490336539627,0.03804801346339291,,,,,,,,0.0014193509155624871,0.1295042153222516,0.003714471544982679,,,0.03746827568893679,0.005685107477466853,0.05158649289050844,0.010085424011826487,,0.0008365316150196046,0.11194876120596962,,,0.05516917783651395,,0.031311386567586696,,,0.013624864875081095,,0.0016708034442422506,,,0.01230402007675876,,,,,,0.20897677309983856,0.2459365969844597,,0.038699242643061904,,,,,Control
2,,,0.0015393940997331485,0.015071925399820892,2.9889186849525213e-05,0.01584450029369156,,,0.0005210412302146965,,,0.02649161431599152,0.05661183650170494,0.002836241487261704,,0.0005798098340877494,0.04229966191896457,,0.08937674683868839,,,0.009534246697068146,0.03738066918860048,,,0.0052883665327139685,0.0053963109271130995,0.25050975705240924,0.012742689342192519,0.1110241923684222,0.01745104408685354,0.00015873581664680282,0.009698738201723135,0.0004249111427797369,,0.00540378322382548,0.00963562758759829,,,,,0.26815447499188905,,,0.004867494469238222,,,0.0011262972639175825,,Control
3,,,0.002393239099543789,0.06287262855691722,,,,,0.0003551943475558983,0.001908049870536348,,0.018140119066145103,0.26101888904791043,0.005494991968024593,,3.479029679873021e-05,0.06393977403806393,0.018704367682189183,0.01980349107087241,0.010513856850219857,,0.002706039283036564,0.19643393208059096,,0.0709708513560612,0.027673285364388782,,,0.022844725488933872,,,,0.0009522541716586576,0.0021123126610223053,0.01844906523472305,0.057570962310025724,,,,,,0.0832052654593392,,,0.0519019146954422,,,,,Control
4,,0.00011881349757611395,0.005578087122843987,0.1697491160789732,0.0008649501693772569,,,0.005555513566052596,7.88058991556583e-05,1.3906923380410284e-05,3.295336192314612e-05,0.014210255549794593,0.08220896361676751,0.0035502964542887994,1.8744114121422556e-05,2.6604549075567495e-05,0.04906564118222958,0.0034319868307482074,0.0748461546601042,0.06443672173506002,0.00020820075147773656,0.00213632513580665,0.21207655055897265,0.0009747947091210775,,0.010031426623595513,0.0007431134275880104,0.02214173674294816,0.07832207930674995,,,7.11470138157222e-05,0.0009101980577671429,,0.00217119321906478,0.0035353817828373446,,0.0003372932793785016,0.00025113081930422046,0.0,0.0006450595402754077,0.18837935466836772,,0.0,0.0028871982235417004,,0.00037871172509841924,1.158910281700857e-05,,Control
5,,,,,,,,,,,,,0.33688103368810335,0.01580930158093016,,,0.00395140039514004,,0.0052852005285200536,,,,0.017946601794660177,,,,,0.011939001193900121,0.019322101932210196,,,,,,,,,,,,,0.3108210310821032,,0.25205102520510253,0.025993302599330265,,,,,Control
6,,,,0.35632424962554404,,,,,0.053421870878086836,,,,0.2453925634202042,0.038784588197765736,,0.003383073154955789,,,,,,0.010016876733618035,0.044706125183640734,,,0.0006376513414740486,,0.02177959581933838,,,,,,,,0.04616079145147636,,,,,,0.16145371702055564,,,0.017938897173340282,,,,,Control
7,,,,,,0.014659276220750245,,,,,,,0.19914942188479312,0.008196576980016034,,0.0008878677560017857,0.00019842194184446072,,0.019473121323043702,,,,0.03999630927138596,,,,,0.0336175268153872,0.03488654179030724,,,,,,0.020582050441232236,0.007623648715887046,0.007704949389827374,,,,,0.2577543284810851,0.3407615116169909,,0.014508447371447583,,,,,Control
8,,,,0.016528667108265255,,0.00011510185389628974,,,0.05052450054382048,,,,0.17261802540009652,0.01006987888749867,,,0.005713386161608726,0.014915401159605176,0.01815246191212188,0.02017901098272041,,0.0011309830475209144,0.1956312406466966,,,0.0023873923603444465,,0.03032279630038517,0.02942416362045419,,,,,,0.012593737477817848,0.0013435023674590906,0.003788343432856571,,,,,0.1487768128030879,0.19250836175102015,0.010048207845734894,0.06322802433698878,,,,,Control
9,,0.00012325896708985582,0.00311153241963001,0.02285011447348752,0.000616395702034459,,,,0.006699155121309218,,,0.006813840428658781,0.20193086886678213,0.014208268921613148,,0.00048305007642661157,0.009992751727188972,,0.2091236650559618,0.0011636977932206764,0.0006557336702546257,0.021810179980282604,0.09345833796479072,0.0,0.0,0.005668197754185308,0.0077807475141934415,0.027918458645607873,0.08014072099031622,,0.030633686252065997,0.00045954816207969157,0.0028595676898505815,,,0.021089589095757293,2.4006247272819716e-05,0.0,0.00248454572615166,0.00027486144461526767,,0.21970053517792767,5.053415917513729e-05,1.583605387324661e-05,0.007626018172527454,2.7334844583756894e-05,,,0.00020496090108558672,Control
10,,,,0.08320548446409078,0.0011628559694148082,,,,,,,,0.17312500328119632,0.0018819932389183397,,0.0014203036792609413,0.01242997927091616,,0.009749696211702382,,,0.006595911286144143,0.21854079849577845,,,0.08020142304978818,,0.03923896841611303,0.06783353410889373,,,,,,,0.000567697440182277,0.01918853693375133,,,,0.001037867630281666,0.256742000241496,,,0.02707794628207142,,,,,Control
11,,,0.00020414805623851097,0.015787449682444846,0.0030794369221726287,0.0007246033553016607,,,0.00023837647285335112,,,0.0007352997354937983,0.22376827361951748,0.017115125140007976,,0.0003274111041669531,0.027061434404957826,,0.010580248064337196,,0.00029002470863824384,0.004500018081976039,0.11328689066924195,0.0022348303681439387,,0.1133072647267508,6.957740639266616e-05,0.006745239219449482,0.007956171327486997,0.0695837223504939,,,,,0.00026781698595361534,0.018690651007166062,,0.0018402867444853794,6.591007604107613e-05,,0.00444358194267657,0.2489241224256742,0.03582268661490637,,0.07234939878703049,,,,,Control
12,,,0.000372061823815979,0.01817374220655922,0.02436238069999628,,,,,0.0018000763422513734,,0.0014033322844230318,0.11277241619162677,0.03343193361027544,,0.0019682811962615458,0.01931806339332166,,0.0011193342338116537,,,0.011896938366938076,0.07245992895173231,0.004347221948539471,,0.07165618196514867,,0.014940166404980812,0.0009738817272038239,,,,,0.0020850901226574987,,0.01600769841926035,0.030930394271771505,,,,,0.09669239781098041,0.22788507383035156,0.18845850611743584,0.04694489808065667,,,,,Control
13,,,,0.40453434950292716,,,,,0.04977570570063002,,,,0.20545187556296793,0.0072424301193066256,,0.0015184819582416424,,,0.0013910939257814694,,,,0.07607661056056134,,0.0025479682906581693,0.0009358400363455601,,0.033478654666098,,,,,,,0.004107770898385671,0.053591947996612946,,,,,,0.1511806285472947,,,0.008166642234188832,,,,,Control
14,6.506495397870674e-05,,0.0007856441172008328,0.011544266009044435,0.0017538146862952028,,,,0.008461484435642094,,,0.0007718608870745024,0.22573181097556588,0.0064905838748571905,,5.0268251048969686e-05,0.03849027821145968,,0.03150491691397936,0.009962539004767679,5.422079498225561e-05,0.005467381732537837,0.03865435945833122,0.0002299569790929682,0.046904230772622006,0.013857923071941464,0.0015280129456962022,0.051665221961185406,0.019011533624544608,,,0.00030008929708870815,0.002552633949940321,4.094430125762854e-05,2.6350292888572817e-05,0.0422588768309273,0.06282669929238317,7.043635983676196e-05,0.0010239115732817352,8.817213389637826e-05,0.008069473155284402,0.3075646724866356,0.00010266479498509333,,0.060500981903125584,0.00020918078662313197,,0.0009323949791341152,0.00044714420086301265,Control
15,,1.9575176295147647e-05,0.002872707572798214,0.05589479694841166,0.00730941118979637,0.00037313918525492786,,0.0057255372603895,0.0004027037556388364,3.945306150207594e-05,,0.012510353906070032,0.17939640044796884,0.011442598671249143,,0.0003218804761934072,0.04967473422914318,0.0014932630618138664,0.02468187563688694,0.02529698014562519,0.0010311274564954323,0.007339480275033246,0.10971785410459665,0.00020220955306946337,0.026930901948446453,0.15245026215096275,0.0047824980972222325,0.031443181890419176,0.007754191484172715,,0.0,5.4184895208733445e-05,0.0025949216947541856,5.216683579686255e-05,0.0016748884088822467,0.009291650047106553,0.04195222627773684,0.0007434530873332364,0.00025699986610175807,,0.0005433624966462376,0.1811904552651221,,,0.04240548242164304,,8.627203985748063e-05,,4.681897835540469e-05,Control
16,,,,,,,,,,,,,0.07296782703217296,0.05126274873725126,,,,,,,,,0.20803679196320798,,,,,,,,,,,,,,,,,,,0.006390193609806389,0.2397337602662397,0.37312662687337317,0.04848205151794847,,,,,Control
17,0.02263103121334593,,0.0002279963167960886,0.07323387154716164,,,,,0.0014542616688052112,0.0011578333980553428,,0.0022040378599509757,0.3049144942184366,0.008937367461300132,,8.705514271092802e-05,0.016907541267443538,0.05696701205151726,0.005908068887726194,0.0024463597065602556,,0.005131074189935368,0.15585625454835572,,0.04374146253521326,0.042914769268608974,,,0.021224153989307423,,,,,0.0004332921786574289,0.016816519054938188,0.06535119366926187,,,,,,0.10375926145502423,0.0005435987582189973,,0.047151489612668525,,,,,Control
18,,1.612778686223854e-05,0.005628155757746943,0.03746208727364072,,0.005214687906888321,,,0.08438190643475496,,,0.001216874658043971,0.10814642130485064,0.005539232001417477,,0.0007566804110022878,0.10942338853860048,0.0041901315839618656,0.06630453525517638,0.007484508211308031,0.0022214369438329933,0.009186762975329235,0.2475438540483893,8.074939860476968e-05,,0.009528429035362822,0.0007507153391491312,0.034593992355208096,0.01946524456407973,3.324975236666987e-05,1.2482465174198325e-05,0.0007340352308190075,0.0012662521972728795,,0.00032907313056581243,0.014037691963468572,0.04800921802437042,,0.00045566521100502737,0.0009154176008724027,,0.136590203650867,,,0.03242977591544798,0.0009486673532390727,0.00013697572403545064,0.0049653699962850855,0.0,Control
19,,,,0.06023997784298921,0.00031072627504606973,,,,,,,,0.04421948341429215,0.04734065476869588,,0.008402409373350872,0.006673509431041343,0.007060934601744261,0.028626829737320888,,,0.006359658759457347,0.1413507229853589,0.027271446361771257,,0.006710296680600804,,0.03758114864104877,0.01311924027576932,0.03668565627848492,0.0018674820468143453,,,,,0.007271881761546863,,,,,0.0011690282401100756,0.44972160618977225,,,0.06801730633478452,,,,,Control
20,,,0.0008967023544218857,0.04153715629508792,0.0017500010952789806,,,0.006342225674134025,,0.004804352098671695,,0.0005601715196695293,0.10846012843190386,0.005091468021266954,,0.003036622766866252,0.04261562401711448,,0.013337747052909922,,,0.009796073317873088,0.06291649256825192,0.0038909403718915343,0.03306142905276911,0.27184009212162263,0.00020132755963386505,0.010999351900502616,,,0.0005164622468542823,,,,,0.01556600298873615,0.013480897468540276,,,,4.4931909817072105e-05,0.1172152282291397,,0.18463245137394346,0.04740611956309882,,,,,Control
21,,,0.0005635614173392934,0.059748213966730176,5.543723671730372e-05,0.007833614777446759,,,,0.01535813414215824,0.13945948795179205,0.008400003594837209,0.10715543258160508,0.0027291478993780828,,0.0015701158355507386,0.06861362780570228,,0.0658035960691465,0.003308360995571989,,0.002701075856013037,0.09145457716181747,0.000766932263875996,,6.018322966031516e-05,0.0020503699299541933,0.01997972148291882,0.01883937045514376,0.04490537348389508,0.015666017812014453,0.0005261993452347353,0.0036338149371746655,,0.0011114711558239743,0.008064754731628742,,,8.795233730559479e-05,,,0.2794460840559781,0.0003374703918200893,0.0003854352141164814,0.029384461881648876,,,,,Control
22,,,,0.08275101981961633,,0.0017520074980879167,,,,,,,0.02919000786008543,0.002408745618090599,,,,,0.002546889518659258,,,,0.0396356026073905,,0.02860879512805788,,,0.03821362794620857,,,,,,,,0.01714063301165299,,,,,,0.5045438755615878,,0.189265210576176,0.06394358485438674,,,,,Control
23,,,0.0018904334418205161,0.015622948306641087,,5.81217690760023e-05,,,0.035651648856568706,,,0.00031564904711853454,0.12423197324322117,0.008150992823641044,,,0.0254119367659582,0.007298302701837768,0.05133638335205242,0.07701745139198074,0.0022210455363193874,0.0035299559190659965,0.25594954175412926,,,0.002851122157300919,,0.03338306765272131,0.03910851995917836,,0.0020024018235781393,,0.0009584493478452501,,0.014859120364178179,0.006279492217281363,0.007016753116436326,,,,,0.10328370691074958,0.11403776103137944,0.012751570051185835,0.054574305373606934,,,0.0002073450851275249,,Control
24,,,0.0009305103616352976,0.014492905640137372,0.002198792151963053,0.002779932484040073,,,0.0002826024315306855,,,0.003839742030979561,0.20434515862801256,0.013585289908037212,,,0.06405029798822771,,0.025432907691576863,,0.00039243613886006317,0.0042172512748123074,0.11307627270186582,0.0016945051577969474,,0.10981656157157613,0.00029773104135566864,0.0056990481784699905,0.008021894930997905,0.08055329158711118,,,1.6137183813315373e-05,,0.0005096324363042661,0.015267692177974175,,0.001916088863033534,,,0.0037083248402998725,0.2262897114661448,0.02629786074397056,0.0011067082373969347,0.06918071215207602,,,,,Control
25,,,0.002143091780356596,0.02616658207192027,0.002442372510494132,,0.0002734266356492147,,0.00033677476326994976,,,0.012444885170326436,0.1921988907362317,0.0009775310011298575,6.558657735998357e-05,0.0002989449626766486,0.13121120836553435,,0.03168145069450701,0.00019776703446261254,,0.0004435488158321073,0.06791031203429751,0.006787986911784374,0.024257408289315153,0.027807925343224293,,,,,0.012694584238739615,,0.0021941284344114643,,,0.007615541780384573,,,5.3275103794116335e-05,,0.020790721178140865,0.3595252471948028,,,0.06948080837135433,,,,,Control
26,,,0.0005003438313187946,0.0540048802131382,0.0031041992906695793,0.003367706816709168,0.002605302734895922,,0.02327239751945241,,,3.9283193368004534e-05,0.12326342441107253,0.01304015941533376,,0.0011703290318925772,0.008297127323445822,,0.0012232579661147307,,0.00024841450964030237,0.009100572004646167,0.0787141122184377,0.0006116806714696917,,0.03976420573311328,4.9724252657921535e-05,0.0463571661021603,0.05389385350346126,,,,,,0.00019465856082092776,0.010677171957423631,0.007787996462031551,0.0002005510398261284,,,0.0017807691814664371,0.2214517662343999,,0.28462120870664426,0.01061607625405392,,4.166086033501533e-05,,,Control
27,,,,0.07238809754672658,0.00010751074093157039,,,,,,,,0.1636709035364948,0.0009996470402090169,,0.0034147845525321816,0.014557360023043805,,0.010076596331652376,0.00038135885462519314,,0.002170804139772077,0.2064601784272598,0.00035458259461959454,,0.06983147184232838,,0.08196791311509327,0.06491031981402669,,,,,,,0.022135751581219283,0.019536932982266806,,,,0.0010345373183981302,0.24941071942942217,,,0.016590530129378014,,,,,Control
28,,,,0.07441479468028758,,,,,,,,,0.16771506115862644,0.0025230243033172233,,0.0027901185397479745,0.011824514364783796,,0.011128344836930862,,,0.002184485951376942,0.233048446501086,,,0.069197013307493,,0.04533991385646302,0.06183590846941246,,,,,,,0.02214120888370623,0.018209626889265723,,,,0.0010167442013245902,0.250680566789983,,,0.025950227266195024,,,,,Control
29,,,0.003201330133301304,0.0002701423340605109,,,,0.0031599274387032602,0.00110690718899377,,0.024052198549696403,0.0008815494528029266,0.016296469528692837,0.011279877193868837,0.00015802711651035953,0.00024349703555681855,0.009844003050271787,,0.03278632243537208,,0.00042786200481890476,0.010325155652098078,0.009747977493741173,,0.05977893215686825,0.003430274736598414,,0.04866405084988766,0.01309513939539153,,0.026647348142038712,,0.007269042395641895,,,0.0051819981493815385,0.08944191319802099,,0.000357456927618764,,,0.2530985663907068,,0.3634654424313466,0.0022670024930776032,,,0.0025446260071026123,0.0009769601178296092,Control
30,,,,0.02630288298495796,,0.0003880603244143192,,,,,,,0.0693413942971477,0.016140636762275482,,0.0005380417848965689,0.0011221368215382009,0.031117812133366514,0.02388508726834212,0.0011003437649088408,,0.02138094170470429,0.1702880661735885,,,0.016186895608894407,,0.046999913341760666,0.008601369940323005,0.07653176661815655,0.0012559790844222922,,,,0.08801331514641078,0.006281026193917703,,0.00036009942156910206,,,,0.3706412987263706,,,0.023522931898034397,,,,,Control
31,,0.00010385113434178663,0.004883551182914358,0.04547059239581407,0.00026813771781476016,0.0006317695601420364,,0.0034131251119788354,0.00017386657035042979,,,0.007277324925230241,0.10164885842226586,0.013389050808785294,0.0,0.002062448877011517,0.052642231721130237,0.0025189250602469064,0.002696358646987878,,0.00026752622929066715,0.0016245211790069465,0.1971724362986926,0.00015654106216779612,0.04751306598103855,0.06864682277696914,3.149165899078711e-05,0.004155370265473667,0.0010756083138795053,,,,0.001622788628188683,,0.00010273007204761619,0.011063458036905779,0.009063992477875836,1.6612104904525238e-05,,,,0.10603720581541891,0.2043054499322369,0.09285218834417265,0.015964436642756784,,0.00022594500965234632,0.000921717035316112,,Control
32,,,,,,,,,,,,,,,,,,,,,,,0.08146718370656326,,,,,,,,,,,,,,,,,,,,0.9185328162934367,,,,,,,Control
33,0.040003269842807054,,,0.02582841499869994,0.005909982047139444,0.0076815423304985005,,,0.10117790910591905,0.002391881385805108,,0.0013176431205990714,0.10037694860037896,0.014639125071163836,,0.000773028800822896,0.001569567685152962,0.04476136564251495,0.0025196770232179338,0.02140754869957425,,0.0070107500396058625,0.2702376254729382,0.00011560921798020992,,0.007965928065399447,0.0001270407264745217,0.08530450465062886,,,,,,,0.03550389280609779,0.017344725874043974,,0.0011907102385443076,7.851073758357539e-05,,0.0006273309897302995,0.19947011722796268,,,0.0046653495987163075,,,,,Control
